"gene","module","kME"
"DMRT2",0,NA
"IDO1",1,NA
"LOC102553173",1,NA
"LOC102553824",4,NA
"UBE2T",1,NA
"IVL",0,NA
"FAM110A",1,NA
"WFDC3",0,NA
"SERPINA11",1,NA
"SLC10A1",3,NA
"ARPP21",2,NA
"MIR3593",0,NA
"LHX9",5,NA
"LOC100363275",1,NA
"COBL",2,NA
"FTL1",1,NA
"LOC366225",0,NA
"KCNH8",0,NA
"COX6B2",1,NA
"ABCA4",5,NA
"HMX1",2,NA
"GZMA",6,NA
"PMP2",1,NA
"NFE2L2",1,NA
"WNT5B",1,NA
"INS2",1,NA
"MTR",1,NA
"ANKLE2",0,NA
"WNT8B",0,NA
"LOC102548848",1,NA
"ZNF750",0,NA
"GHR",1,NA
"RT1-CE10",1,NA
"ATP6V1C2",0,NA
"MCPT4",0,NA
"REG3A",0,NA
"SAC3D1",0,NA
"IRF1",1,NA
"INSL6",1,NA
"RIPK2",1,NA
"UBQLN3",1,NA
"ASPRV1",1,NA
"LOC102555086",1,NA
"LOC102549605",0,NA
"TMEM45B",1,NA
"REN",1,NA
"DPPA3",0,NA
"LOC102547352",4,NA
"SCAF1",0,NA
"TNS4",2,NA
"PRAGMIN",1,NA
"ASIC5",6,NA
"CCDC105",0,NA
"BMP2K",1,NA
"UNC45B",2,NA
"FOSL1",0,NA
"PDE1B",2,NA
"SLC7A2",0,NA
"LOC100910520",1,NA
"TMEM54",1,NA
"F2",4,NA
"LAMP3",2,NA
"IL5RA",0,NA
"NXNL1",0,NA
"VWA7",0,NA
"RBPMS",1,NA
"MUTYH",0,NA
"EFHC1",0,NA
"ZC3HAV1L",0,NA
"GDF15",1,NA
"OXT",1,NA
"UBALD2",1,NA
"TEX15",0,NA
"ESCO2",1,NA
"HIC1",1,NA
"BST2",1,NA
"CREG2",0,NA
"SPC24",1,NA
"RBM44",1,NA
"LOC685048",1,NA
"GLYATL2",1,NA
"DRAM2",1,NA
"LOC102546975",3,NA
"NOXO1",0,NA
"ZP2",1,NA
"HHATL",2,NA
"LOC102552488",0,NA
"LOC100910949",0,NA
"SNCG",0,NA
"HEPH",1,NA
"SERPINA12",4,NA
"VAV2",1,NA
"FAM25C",1,NA
"LOC100909538",0,NA
"DSG2",1,NA
"LOC684122",1,NA
"HRASLS5",0,NA
"ELF1",1,NA
"RSAD2",1,NA
"ACTL6B",2,NA
"MS4A1",0,NA
"ASB2",1,NA
"FAM72A",1,NA
"RBMXL2",0,NA
"UMOD",0,NA
"LOC691931",2,NA
"SLCO1A6",0,NA
"ATP2A1",0,NA
"PTPN22",1,NA
"XCL1",2,NA
"IL6",1,NA
"LOC290071",1,NA
"LOC102552722",0,NA
"CPB1",3,NA
"PVALB",2,NA
"GUCA2A",0,NA
"CYP2D3",4,NA
"NR5A1",0,NA
"STXBP2",1,NA
"EHD4",1,NA
"RT1-N3",1,NA
"LOC100910573",0,NA
"PRSS46",0,NA
"PBX4",1,NA
"TMOD3",1,NA
"CHRM5",0,NA
"ACTL7B",1,NA
"MPZ",6,NA
"ZFP36L2",1,NA
"MYOF",1,NA
"PPL",1,NA
"CAMKK2",1,NA
"CREB3L3",1,NA
"VSIG8",5,NA
"SLC17A3",0,NA
"LOC100909901",1,NA
"GPR1",0,NA
"F9",0,NA
"ALDH3B2",1,NA
"HMGA2",4,NA
"IL22RA2",3,NA
"RGD1562726",1,NA
"NAT1",1,NA
"GAL3ST4",1,NA
"GFRA4",1,NA
"SHC3",3,NA
"FLNA",1,NA
"COMP",0,NA
"CRYGB",0,NA
"MMP23",1,NA
"NAPSA",1,NA
"TFAP2E",0,NA
"HAL",0,NA
"SEPT1",1,NA
"USP18",1,NA
"HTR2C",0,NA
"SLC6A14",0,NA
"GJB3",1,NA
"SAAL1",4,NA
"SLC39A4",1,NA
"PKP2",5,NA
"FAM159B",0,NA
"HBE2",0,NA
"PRDM12",0,NA
"LOC102549854",0,NA
"LOC102549290",1,NA
"CACNG3",2,NA
"PLK4",1,NA
"IFI27L2B",1,NA
"GAS1",0,NA
"FHOD3",2,NA
"TMEM79",3,NA
"SLC31A2",1,NA
"CCDC80",1,NA
"EGR2",1,NA
"GSAP",1,NA
"BDNF",1,NA
"LOC102551114",2,NA
"LOC102554789",0,NA
"IGSF9",0,NA
"MYLIP",1,NA
"ANO6",1,NA
"LOC500227",2,NA
"PTPN3",1,NA
"PLOD1",1,NA
"SMC4",1,NA
"MGC95210",1,NA
"PLVAP",3,NA
"SKA3",1,NA
"AMPD1",1,NA
"MXRA8",1,NA
"P2RX2",0,NA
"CHAF1B",1,NA
"GUCY2F",0,NA
"EGR1",1,NA
"CCL4",1,NA
"SCARB2",1,NA
"KCNK4",2,NA
"CD97",1,NA
"SCN4B",1,NA
"RGD1563941",1,NA
"RGD1560925",2,NA
"KCNS2",0,NA
"TES",1,NA
"SPARC",1,NA
"CLCN5",0,NA
"HRG",4,NA
"SLC22A25",1,NA
"RAB17",0,NA
"LAMP2",1,NA
"PNPLA1",0,NA
"PPM1J",1,NA
"DMTN",2,NA
"CYP2A1",0,NA
"TDRD1",1,NA
"ILDR1",1,NA
"HSPB2",4,NA
"KCNJ5",1,NA
"MICAL1",1,NA
"CUBN",1,NA
"FBXL17",0,NA
"SYNGAP1",2,NA
"FER1L5",0,NA
"TAS2R107",0,NA
"MALL",1,NA
"UPK2",2,NA
"BIRC5",1,NA
"LOC102546433",0,NA
"SYK",1,NA
"MR1",0,NA
"AOX1",1,NA
"LOC102555030",1,NA
"LOC102554525",1,NA
"BCL2L15",1,NA
"SMAGP",1,NA
"LOC500066",5,NA
"SH2B2",1,NA
"MSX1",1,NA
"DLL3",0,NA
"PCSK2",1,NA
"CEMIP",2,NA
"LOC102553536",2,NA
"ARHGEF11",1,NA
"RGD1560020_PREDICTED",4,NA
"KRT1",2,NA
"HBQ1",0,NA
"FETUB",5,NA
"USP44",0,NA
"LOC102555698",1,NA
"POU3F2",1,NA
"METTL21C",0,NA
"AK2",1,NA
"RT1-DB1",1,NA
"LOC287167",0,NA
"PKMYT1",1,NA
"GDNF",2,NA
"RGD1306195",0,NA
"UNG",1,NA
"LOC100912318",0,NA
"LOC100909810",1,NA
"SH2B3",1,NA
"MTTP",0,NA
"LOC171573",4,NA
"RNF213",1,NA
"LAMC1",1,NA
"FGFR4",1,NA
"ARHGAP6",0,NA
"AKAP13",1,NA
"MILR1",1,NA
"LOC102548046",0,NA
"DNASE2B",2,NA
"PIM1",0,NA
"CPNE4",5,NA
"RGD1565367",2,NA
"LOC100911963",0,NA
"PRKG2",1,NA
"CACNG6",0,NA
"GPR62",0,NA
"LOC680928",0,NA
"LOC100910554",0,NA
"KCNK6",2,NA
"TAS2R123",1,NA
"TPCN2",1,NA
"LOC102551541",1,NA
"SDR16C5",1,NA
"LOC679368",0,NA
"KAP",0,NA
"NEK6",1,NA
"GARNL3",2,NA
"ADRA1A",0,NA
"PLXNB2",1,NA
"MLIP",2,NA
"LOC102553465",2,NA
"SPINK4",0,NA
"DAO",0,NA
"LILRB3L",2,NA
"UCP2",1,NA
"LOC100912560",1,NA
"SVIL",1,NA
"GP2",4,NA
"HOXB7",1,NA
"RPL3L",1,NA
"TSNAXIP1",0,NA
"KLRA22",0,NA
"PARP12",1,NA
"ARHGAP28",2,NA
"POF1B",0,NA
"S100A10",1,NA
"KCNQ1",0,NA
"MYO1G",1,NA
"EPN3",5,NA
"FKBP9",1,NA
"DAPL1",0,NA
"STAT6",2,NA
"DHH",1,NA
"CYBRD1",1,NA
"BPIFB6",0,NA
"ANKRD1",0,NA
"MAGT1",1,NA
"WISP2",1,NA
"TMEM179B",1,NA
"CD5",1,NA
"URAD",0,NA
"ESYT1",1,NA
"CGA",0,NA
"PRSS47",0,NA
"TINAGL1",1,NA
"CMYA5",1,NA
"LOC102552820",0,NA
"SLC39A5",0,NA
"FAM149A",1,NA
"DMRTC1C1",0,NA
"ADORA3",1,NA
"ADAM17",1,NA
"DHX58",1,NA
"ALDOB",3,NA
"PLB1",3,NA
"LPO",0,NA
"REM2",5,NA
"ITGB1",1,NA
"GTSF1L",0,NA
"ST8SIA2",5,NA
"CASP12",1,NA
"ZP1",0,NA
"PDE10A",1,NA
"ZFP276",0,NA
"ISG15",1,NA
"SLC18A1",2,NA
"FOXC2",0,NA
"DUSP10",0,NA
"BTBD17",1,NA
"ZMAT4",2,NA
"LIPA",1,NA
"UTS2",0,NA
"SLC34A2",0,NA
"CDA",0,NA
"LOC100359493",1,NA
"ZDHHC18",1,NA
"ATP12A",4,NA
"IFNB1",0,NA
"MADCAM1",0,NA
"P2RY2",1,NA
"LURAP1",1,NA
"PTBP1",1,NA
"MYL12A",1,NA
"PHLDA1",0,NA
"ZIC3",1,NA
"TNC",1,NA
"NTS",0,NA
"CD3E",0,NA
"SVS6",1,NA
"ADH6A",2,NA
"LOC100911669",0,NA
"IGFBPL1",0,NA
"PIGR",0,NA
"OTUD3",0,NA
"HK2",1,NA
"RAB43",1,NA
"LOC100363441",2,NA
"UNC5B",0,NA
"RGD1561777",1,NA
"LOC102550922",4,NA
"CCDC24",1,NA
"LOC100911101",1,NA
"FOXA1",2,NA
"GIMAP1",1,NA
"FSTL4",1,NA
"ERBB4",2,NA
"KRTAP1-5",1,NA
"CTSA",1,NA
"PLOD2",1,NA
"SLC39A8",1,NA
"LOC100909572",2,NA
"LOC100909862",0,NA
"PAX1",0,NA
"GADD45A",1,NA
"FIBIN",1,NA
"SRPX",1,NA
"RIMS3",1,NA
"DOCK11",1,NA
"FAM55B",1,NA
"TCF19",1,NA
"COL15A1",1,NA
"BCL2L11",1,NA
"RASSF9",1,NA
"NKAIN3",5,NA
"CAV3",2,NA
"HPD",0,NA
"NMI",1,NA
"SAG",0,NA
"FLNC",1,NA
"LAMA4",1,NA
"CYP2B21",0,NA
"LOC100361039",0,NA
"KIF20B",1,NA
"HSD17B6",0,NA
"TCRB",0,NA
"ADCY10",0,NA
"SPATA13",1,NA
"DNAH17",2,NA
"IL12B",0,NA
"CLDN4",1,NA
"PROCR",1,NA
"FAM83D",1,NA
"RHOBTB1",1,NA
"IGH-6",1,NA
"RGS10",1,NA
"RAB13",1,NA
"APOBEC3B",1,NA
"PITPNM3",2,NA
"MYOD1",0,NA
"KRT36",2,NA
"CTLA2A",1,NA
"KLRC1",2,NA
"ZFP37",0,NA
"HRCT1",1,NA
"PDE6A",0,NA
"LAMB1",1,NA
"TPBPA",0,NA
"NINJ1",1,NA
"BST1",1,NA
"LRP10",1,NA
"LYNX1",1,NA
"SPAG16",0,NA
"LOC100912012",1,NA
"DTX3L",1,NA
"NR4A2",1,NA
"CD6",1,NA
"CNTN3",2,NA
"TEC",1,NA
"PDGFRA",1,NA
"SEC24D",1,NA
"HTR3B",0,NA
"FAM19A1",1,NA
"HAND2",3,NA
"METRNL",1,NA
"SCN5A",0,NA
"MTHFS",1,NA
"LRTM2",2,NA
"RGD1563056",0,NA
"ADCY8",2,NA
"MARCH1",2,NA
"IL13RA2",1,NA
"PRKD1",1,NA
"ALOX5",4,NA
"FGD6",6,NA
"FXYD4",0,NA
"CCL24",0,NA
"LOC102555145",0,NA
"ADAM18",0,NA
"AKR1D1",1,NA
"SLC25A31",4,NA
"SSTR2",2,NA
"NPHS1",0,NA
"NHLRC3",1,NA
"SEPT5",1,NA
"LOC686461",1,NA
"TAS2R13",4,NA
"RGD1566368",0,NA
"LIMA1",1,NA
"GSTM2",2,NA
"LOC100365450",1,NA
"HS3ST2",1,NA
"TNFRSF4",1,NA
"PKN3",1,NA
"LOC102548822",0,NA
"PSTPIP1",2,NA
"CALML5",0,NA
"SP100",1,NA
"TMEM159",1,NA
"RGS7BP",2,NA
"RCN3",1,NA
"STEAP1",1,NA
"SPINK3",2,NA
"LOC100360205",1,NA
"CABS1",0,NA
"ETS1",1,NA
"H6PD",1,NA
"PSME2",1,NA
"FOLR1",0,NA
"IQGAP1",2,NA
"KHDRBS2",2,NA
"SYNGR1",1,NA
"CD22",1,NA
"RGD1304694",0,NA
"CD276",1,NA
"TTLL13",2,NA
"PDZK1IP1",4,NA
"GRIN2A",1,NA
"LEPR",1,NA
"STAC3",0,NA
"FAIM3",1,NA
"LOC100912143",0,NA
"HPCAL1",0,NA
"CNNM1",2,NA
"FBXL22",0,NA
"LOC688126",3,NA
"PEPD",1,NA
"UHRF1",1,NA
"OLR59",2,NA
"CCL22",0,NA
"GLRA2",2,NA
"CTSS",1,NA
"LOC102548572",1,NA
"ASPA",1,NA
"DEFB24",5,NA
"MYH13",1,NA
"BMP3",1,NA
"GALNT3",0,NA
"P4HB",1,NA
"ANGPT4",1,NA
"LOC100909594",0,NA
"CHIA",0,NA
"ARHGAP32",2,NA
"NDUFA4L2",3,NA
"DCLK3",1,NA
"A1I3",0,NA
"KLHL41",0,NA
"RGD1561517",0,NA
"EHHADH",1,NA
"WNT4",1,NA
"TEDDM1",0,NA
"MASP1",1,NA
"ARHGAP17",1,NA
"LOC286992",2,NA
"ICOS",1,NA
"LOC102549264",0,NA
"SLC5A11",5,NA
"LOC102550863",0,NA
"BRCA1",0,NA
"FST",1,NA
"MICALL2",1,NA
"STX1A",2,NA
"GPR115",3,NA
"ZFP36L1",1,NA
"APOBEC2",0,NA
"MOB1B",0,NA
"MYL2",0,NA
"GLS2",2,NA
"CYP2C22",0,NA
"IFI35",1,NA
"EDEM1",1,NA
"SMYD1",2,NA
"FXYD7",2,NA
"CACNG2",1,NA
"CNTNAP1",1,NA
"LOC100125362",2,NA
"COMT",0,NA
"GABRR1",3,NA
"LMO2",1,NA
"VPREB3",0,NA
"CES2C",0,NA
"RGD1562885",0,NA
"S1PR2",1,NA
"LOC246267",0,NA
"LRIG3",1,NA
"CPNE3",1,NA
"LOC102546740",5,NA
"DCBLD2",3,NA
"CDH22",2,NA
"LIN7B",2,NA
"HPN",1,NA
"NABP1",1,NA
"GCSAM",1,NA
"TRHR2",0,NA
"CACNA1I",0,NA
"ATP10D",1,NA
"OLFML2A",1,NA
"TOE1",6,NA
"KRTDAP",2,NA
"LTK",2,NA
"ACKR2",2,NA
"TMEM255B",3,NA
"LAMA5",1,NA
"LOC102554881",2,NA
"MAPK8IP3",0,NA
"FNDC3B",0,NA
"KAZALD1",1,NA
"SLC22A3",3,NA
"SERPINB10",1,NA
"MYD88",1,NA
"NAIF1",4,NA
"CST8",2,NA
"TMC8",5,NA
"ALAS2",0,NA
"CPG1",1,NA
"ATP6V1B1",0,NA
"LOC102550294",0,NA
"CAPZA3",0,NA
"TRADD",1,NA
"AMH",0,NA
"KRT19",3,NA
"KLHL10",2,NA
"LOC687797",0,NA
"QRICH2",2,NA
"LOC100911497",0,NA
"PTF1A",0,NA
"PRSS40",0,NA
"CCKAR",1,NA
"LOC100909761",0,NA
"PAG1",1,NA
"ACAN",1,NA
"LDLR",0,NA
"GFAP",1,NA
"CTSR",0,NA
"GRM2",1,NA
"RGD1307603",0,NA
"RGD1311343",1,NA
"RGD1305928",0,NA
"GNA15",1,NA
"PDK4",1,NA
"SCP2D1",1,NA
"ZFP365",1,NA
"MLXIPL",1,NA
"EFEMP1",1,NA
"IL17RE",2,NA
"HBA1",0,NA
"GFRA2",2,NA
"SLC5A7",2,NA
"TBXA2R",3,NA
"PDIA2",3,NA
"SENP8",0,NA
"SCN1A",2,NA
"RT1-CE12",1,NA
"TNP1",0,NA
"HRASLS",2,NA
"CYP21A1",0,NA
"LOC102552759",2,NA
"MYH6",1,NA
"GIF",0,NA
"FREM2",0,NA
"HERPUD1",1,NA
"CHSY1",1,NA
"PRPH2",2,NA
"LOC100912757",1,NA
"IL13",3,NA
"FKBP7",1,NA
"CNN1",1,NA
"GLTP",1,NA
"ZIC4",1,NA
"CST7",1,NA
"ATHL1",1,NA
"KCNS1",2,NA
"TMEM91",3,NA
"ZFP263",1,NA
"RAB15",1,NA
"HSD3B",0,NA
"FOXP4",0,NA
"TIE1",1,NA
"FKBP14",1,NA
"DRGX",1,NA
"KCNB1",2,NA
"LOC100909631",0,NA
"GATSL3",1,NA
"CCDC40",0,NA
"FAT3",1,NA
"KIF23",1,NA
"SLC13A5",1,NA
"KRCC1",1,NA
"GPX7",1,NA
"CHMP4C",0,NA
"RASD1",1,NA
"LTB4R",0,NA
"KLHDC8A",3,NA
"TGFBR2",1,NA
"LOC100365008",1,NA
"BAAT",6,NA
"LOC100911770",2,NA
"ESR1",0,NA
"RGD1559864",2,NA
"LOC102555525",0,NA
"LOC102554489",1,NA
"CTTNBP2NL",1,NA
"NPEPL1",1,NA
"LPCAT3",1,NA
"GREM2",2,NA
"GLRA1",0,NA
"DENND1C",1,NA
"SLC36A2",0,NA
"FRAS1",0,NA
"AGPS",2,NA
"PDE3B",1,NA
"SPINT2",1,NA
"LOC102550246",1,NA
"PDYN",1,NA
"GREM1",1,NA
"PPP2R2C",0,NA
"LOC102550621",5,NA
"NHSL2",0,NA
"NNAT",4,NA
"LOC361914",0,NA
"ARHGAP25",1,NA
"REEP6",1,NA
"RPH3AL",1,NA
"CDX1",6,NA
"TMEM44",1,NA
"PITX3",0,NA
"OCLN",1,NA
"LOC102552842",0,NA
"FHAD1",4,NA
"HAUS4",1,NA
"IL6R",1,NA
"COL11A1",1,NA
"GPR182",1,NA
"IFI44",1,NA
"FMO1",6,NA
"CHRNA4",2,NA
"IL20RB",1,NA
"RT1-A1",0,NA
"CES1F",0,NA
"TMCO5A",1,NA
"NAT8L",2,NA
"RAB7B",1,NA
"RASGEF1C",2,NA
"KCNJ10",0,NA
"ADAM15",1,NA
"GRB7",0,NA
"CIDEA",1,NA
"TRIM34",1,NA
"GFRA3",0,NA
"CDCP1",0,NA
"CHRDL2",0,NA
"PDGFC",6,NA
"MYOZ3",0,NA
"IRS1",0,NA
"LOC102556273",2,NA
"ATP2B2",2,NA
"ID3",1,NA
"SPDL1",1,NA
"LOC100909952",4,NA
"GABRP",0,NA
"PHOSPHO1",1,NA
"IRGM",1,NA
"HPCA",5,NA
"IRF7",1,NA
"POPDC3",3,NA
"NRAP",1,NA
"HSD11B2",0,NA
"BDH2",1,NA
"KIF18A",1,NA
"BPIFB1",0,NA
"LOC102556459",2,NA
"RAB38",1,NA
"GRM4",2,NA
"SLC9A4",5,NA
"DACH1",0,NA
"PRL8A4",0,NA
"RBBP8NL",0,NA
"VANGL1",1,NA
"LOC102546599",0,NA
"ACRBP",1,NA
"DPP10",2,NA
"MREG",1,NA
"CHRNB1",0,NA
"GUCY2E",1,NA
"TBC1D2B",1,NA
"SOCS2",1,NA
"LOC100910179",0,NA
"EMILIN2",1,NA
"LCN10",0,NA
"CCKBR",2,NA
"CCR6",1,NA
"EDEM3",0,NA
"LOC102547720",1,NA
"RAB20",1,NA
"FBXO5",1,NA
"ACTG2",1,NA
"CALD1",1,NA
"PDZK1",0,NA
"OLFM3",2,NA
"PIP5KL1",2,NA
"ENPP6",1,NA
"MOV10L1",0,NA
"LOC102548734",0,NA
"LOC102555617",2,NA
"PLET1",0,NA
"DACT2",2,NA
"CABP1",1,NA
"GPX6",0,NA
"REEP4",1,NA
"CDH12",2,NA
"H19",1,NA
"LOC102549552",0,NA
"CHEK2",1,NA
"RT1-CE16",0,NA
"TTC9B",2,NA
"SEPT6",2,NA
"MAPKAPK3",1,NA
"DDX58",1,NA
"PIP",2,NA
"PRSS37",0,NA
"HOXA1",0,NA
"SLC22A6",6,NA
"HIST1H2BF",6,NA
"P2RY14",1,NA
"KRT18",0,NA
"LY6I",0,NA
"YPEL4",2,NA
"RGD1304595",1,NA
"MMP13",3,NA
"LOC100364240",2,NA
"E4F1",0,NA
"LHX1",3,NA
"LOC60591",1,NA
"LOC689589",0,NA
"ADSSL1",1,NA
"RPRM",3,NA
"METTL20",1,NA
"OAS1A",1,NA
"FADD",1,NA
"PDC",0,NA
"IFI44L",1,NA
"CDHR4",4,NA
"IL2RG",1,NA
"PRDX4",1,NA
"LOC100910797",1,NA
"FBXL7",0,NA
"P2RY4",0,NA
"LOC691920",0,NA
"ZG16",0,NA
"UNC5CL",0,NA
"ALDH16A1",1,NA
"LOC687399",1,NA
"HIST1H2BA",0,NA
"DFNB59",5,NA
"ADAM3A",6,NA
"INHBC",0,NA
"RCSD1",1,NA
"LOC100910648",0,NA
"MYO9A",1,NA
"CTSQ",0,NA
"SNX9",1,NA
"PLEKHF2",1,NA
"BDKRB1",2,NA
"TACR3",2,NA
"SH2D1A",1,NA
"KCNK1",2,NA
"FAM60A",1,NA
"CRYAA",0,NA
"FAM43B",1,NA
"DBIL5",1,NA
"IQCA1",5,NA
"FBLN5",1,NA
"BBOX1",0,NA
"KCNH1",2,NA
"LOC100362342",1,NA
"VIP",2,NA
"TFAP2C",0,NA
"FAS",1,NA
"CHAT",2,NA
"WTIP",1,NA
"DIRAS1",1,NA
"NT5C",2,NA
"LOC102547503",0,NA
"NTF3",5,NA
"TRPV1",0,NA
"OMA1",1,NA
"FOSB",2,NA
"HCN4",1,NA
"SLC7A3",1,NA
"KCNJ4",2,NA
"FBLN2",1,NA
"BSND",0,NA
"VCAN",1,NA
"ITPKA",1,NA
"LOC100911449",0,NA
"PNP",1,NA
"PRKCD",1,NA
"LOC686143",0,NA
"EFNA5",2,NA
"CFTR",2,NA
"RGD1359508",1,NA
"HS3ST5",2,NA
"CDC45",1,NA
"LOC102555995",0,NA
"MTCL1",2,NA
"SLC30A3",1,NA
"DNASE1L1",1,NA
"PRSS23",1,NA
"TGM2",1,NA
"LOC102546400",2,NA
"SBSPON",0,NA
"LOC100910903",0,NA
"CPNE7",0,NA
"ELN",2,NA
"FAM102B",1,NA
"TTLL3",0,NA
"TTF2",1,NA
"ADRBK2",0,NA
"LOC100910774",2,NA
"HRK",0,NA
"GRIN1",1,NA
"CNPY4",1,NA
"KCNJ12",2,NA
"CSK",1,NA
"TMEM30B",0,NA
"LIMS1",1,NA
"TP63",0,NA
"RBM24",2,NA
"SLC22A18",1,NA
"IAH1",1,NA
"MEST",1,NA
"GIPC3",3,NA
"STX1B",2,NA
"MME",1,NA
"HRC",0,NA
"HSPA1A",1,NA
"EPHB3",1,NA
"CPLX3",2,NA
"NENF",1,NA
"TCERG1L",2,NA
"AKAP4",4,NA
"LOC102550895",1,NA
"NECAB2",1,NA
"REC114",0,NA
"RBM43",1,NA
"WIPF1",1,NA
"TESC",5,NA
"OBSCN",1,NA
"NLRC5",1,NA
"PTTG1IP",1,NA
"MMP3",0,NA
"ACADL",1,NA
"BARHL1",0,NA
"TJP3",5,NA
"LOC100911038",1,NA
"LOC679342",1,NA
"E2F7",1,NA
"FAM167B",6,NA
"KANK2",1,NA
"LOC100365083",1,NA
"B4GALT1",1,NA
"CYP4A8",0,NA
"SLC12A8",0,NA
"4930542C12RIK",3,NA
"LOC102553932",0,NA
"RGD1562658",0,NA
"ABRACL",2,NA
"NXPH3",2,NA
"ALDH1A1",1,NA
"HBZ",3,NA
"FBXO41",1,NA
"BID",1,NA
"CNGA3",0,NA
"LOC102550510",1,NA
"APOD",1,NA
"PLXDC2",1,NA
"RGD1561931",1,NA
"ITGA1",1,NA
"KRT4",3,NA
"VGLL3",1,NA
"ACSS3",1,NA
"FABP7",1,NA
"RT1-CE5",1,NA
"MOCS1",1,NA
"RGD1561145",1,NA
"RHCG",0,NA
"PRR15L",6,NA
"HDAC11",2,NA
"FGF11",0,NA
"NR1H4",0,NA
"PRKD3",1,NA
"ESR2",0,NA
"ADAMTS8",2,NA
"LOC296235",0,NA
"RXRG",0,NA
"ETV2",0,NA
"MFI2",1,NA
"RGD1305464",1,NA
"NFATC1",1,NA
"SLC18A3",0,NA
"GRPR",1,NA
"LOC100913073",2,NA
"FAM19A2",2,NA
"ELTD1",2,NA
"GPR61",2,NA
"LOC102548539",0,NA
"UAP1L1",1,NA
"LY49S7",1,NA
"IAPP",0,NA
"OLR1078",1,NA
"RAB19",1,NA
"OPRK1",2,NA
"ANO9",0,NA
"SPRR1A",3,NA
"ANKRD52",0,NA
"RGD1306704",1,NA
"LOC102549553",0,NA
"CSTB",1,NA
"ZFPM1",0,NA
"LOC102547892",0,NA
"EDEM2",1,NA
"CD2",2,NA
"LOC102557165",0,NA
"RGD1562515",0,NA
"SLC38A4",0,NA
"ITGB5",1,NA
"PRKCH",1,NA
"CD248",2,NA
"GJA4",1,NA
"SLC39A6",1,NA
"PIK3CD",1,NA
"LOC100364956",1,NA
"LOC102554355",0,NA
"INSIG1",1,NA
"G4",6,NA
"WIPF3",5,NA
"NEFM",1,NA
"RFXANK",1,NA
"CTSB",1,NA
"GALNT14",1,NA
"MYO1C",1,NA
"CPLX2",1,NA
"CCL27",2,NA
"RGD1308195",4,NA
"RT1-S3",1,NA
"NCAPH",1,NA
"P2RY1",2,NA
"NEU2",2,NA
"INHBE",0,NA
"TIMM8A2",0,NA
"GIMAP5",2,NA
"PTGER2",1,NA
"ADD2",0,NA
"SDS",0,NA
"SVOP",1,NA
"BMPER",2,NA
"IQGAP3",1,NA
"HECW2",2,NA
"FAM26F",1,NA
"GNG7",1,NA
"TMEM82",0,NA
"TPMT",2,NA
"LOC688280",1,NA
"LOC100909873",0,NA
"OTX2",4,NA
"CRLF1",1,NA
"LOC102548489",2,NA
"SCN1B",1,NA
"WWC1",2,NA
"APOH",0,NA
"CYP2C23",1,NA
"LOC102552880",2,NA
"RNF125",2,NA
"NFKB2",1,NA
"LOC298139",0,NA
"APRT",1,NA
"OXTR",0,NA
"NDNF",1,NA
"EN2",0,NA
"ABCB4",1,NA
"AKR1C12",0,NA
"EEF2K",2,NA
"PLA2G2A",4,NA
"LOC367746",0,NA
"LOC102553632",2,NA
"PLEKHA4",0,NA
"CEBPB",2,NA
"LPCAT4",1,NA
"HSPA12B",0,NA
"ACSM1",0,NA
"FAM178B",1,NA
"ITGB4",1,NA
"LIN7A",2,NA
"LAMA3",0,NA
"FAM3D",0,NA
"SYCE3",0,NA
"NR5A2",6,NA
"SLC35F4",2,NA
"LOC102547322",2,NA
"TYMS",1,NA
"LRP4",1,NA
"EHF",0,NA
"IFIT1",4,NA
"ONECUT1",0,NA
"AGA",1,NA
"NOD1",1,NA
"FGF20",1,NA
"LOC102556496",0,NA
"KLK1",0,NA
"HNF4A",0,NA
"HELLS",2,NA
"AARD",1,NA
"C1QTNF4",2,NA
"UGT2B1",0,NA
"PDP1",1,NA
"RLN1",1,NA
"MAMDC2",1,NA
"LCA5",0,NA
"EPHB4",1,NA
"FMO5",1,NA
"MDK",1,NA
"MOV10",1,NA
"RDH5",1,NA
"ADAMTS15",1,NA
"LOC102556437",1,NA
"TYR",6,NA
"SEPT10",1,NA
"N4BP2",1,NA
"CACNA2D1",1,NA
"EZH2",1,NA
"SIDT1",2,NA
"LPL",3,NA
"NECAB3",2,NA
"SOX4",1,NA
"ACER1",0,NA
"WASF2",1,NA
"TRIP11",1,NA
"DVL3",3,NA
"STARD10",1,NA
"FREM3",0,NA
"PRSS42",2,NA
"KCNJ15",1,NA
"LOC100909675",1,NA
"ATP6V0E1",1,NA
"SNX18",1,NA
"MIR1199",0,NA
"TRIP6",1,NA
"BGLAP",1,NA
"LOC100910198",2,NA
"WDR17",1,NA
"PKLR",0,NA
"HYPM",1,NA
"COL19A1",2,NA
"MYO1E",1,NA
"NR4A3",1,NA
"SLCO5A1",0,NA
"HOMER2",1,NA
"KCNE3",0,NA
"RAC1",1,NA
"RGD1564053",2,NA
"RAB11FIP2",0,NA
"F11R",2,NA
"IQGAP2",5,NA
"DUSP8",2,NA
"ACE",2,NA
"FAM3B",1,NA
"DGKB",1,NA
"PPM1M",0,NA
"CYTL1",6,NA
"RIPPLY3",1,NA
"PRSS3",0,NA
"SLC12A7",1,NA
"ADRA2C",1,NA
"ANGPTL2",6,NA
"FABP5",1,NA
"RGS17",2,NA
"CIB1",1,NA
