"gene","module","kME"
"HNRNPA1P33",1,-0.431992237345656
"TMEM204",2,-0.588702520454502
"ARPC5",2,0.435670310960532
"GNL3L",0,0.185977672241792
"CD74",0,-0.23371250925921
"ITPR3",1,-0.524817273798915
"HIST2H2AC",1,0.805117920335918
"TLR5",0,0.597266018995004
"TMEM91",0,0.79459504889615
"MTF2",2,-0.0138804049306832
"HHEX",2,0.31301115840197
"HELZ2",3,0.683748063758957
"UQCRC2",2,-0.0218158460530667
"PSG9",2,0.457483563477861
"DENND6A",2,0.130861732682442
"HK3",0,0.641177013159601
"P2RY13",2,0.570184563287896
"FAM104A",1,0.320047416018646
"SRP9",1,-0.0153005602587533
"PFKFB3",3,0.733883625432958
"SDCBP",3,0.772434903921791
"PCNX1",3,0.842590242791849
"IDS",2,0.560235044936946
"RBP7",3,0.805910328449861
"HNRNPA1P10",1,-0.338930477115552
"PRKDC",4,0.625878431086005
"ARL16",1,0.153024946566441
"ARAP3",1,0.735933064101715
"ATP6V0E2",3,-0.600548685573945
"LMNB1",0,0.802384610714809
"AKR1C3",0,-0.279890061242805
"PHLDB1",1,0.0013415708984981
"DEK",1,0.0542062567218825
"SOD2",1,0.721906313650629
"PPM1F",1,0.538408451178814
"CBS",1,0.609934460910904
"SCGB1C1",1,0.201871828107511
"RNASE6",3,0.365648970387237
"TBC1D10B",1,0.238041226584705
"HLA-F",2,0.204941432783977
"LAIR2",0,-0.274395257926087
"BTN3A2",1,-0.167143115869276
"PLBD1",3,0.820209668304278
"RNF24",0,0.71630385627589
"IL32",1,-0.637444284364071
"HNRNPDL",1,-0.324099759926965
"PDP1",2,-0.0049501756984795
"NCOA1",2,0.540581951295549
"SPOCK2",3,-0.559589957627171
"PNMA3",1,-0.0525760269449255
"DAPP1",2,0.233443898373725
"UBLCP1",2,0.262498756621873
"PIK3CG",2,0.478845790712508
"HMGN2",1,0.0186748131798295
"MYBPC3",1,0.692840709641207
"HSH2D",0,0.470878108720285
"GZMM",1,-0.616491285185255
"C17ORF97",1,0.0938737853758231
"CD2",1,-0.541455797130297
"MMP8",1,0.286817786361105
"EPB41",1,0.258563229416324
"STAT1",0,0.397735764949908
"MAFB",0,0.403503991878328
"FAM214A",1,-0.0300462162424891
"VTI1B",2,0.132700522012551
"SMAP2",1,0.762364494513636
"LRRC25",1,0.450051839059646
"TAF1D",2,-0.00720354312388242
"PIGX",2,0.133568248320401
"MME",1,0.770370589090716
"MTDH",1,-0.045513266801424
"ATXN1",2,0.304838012938658
"PDIA3P1",2,-0.0699122567557516
"PLOD1",1,0.793160578077751
"SAMD14",1,0.184062787889314
"DPCD",1,0.187257753855922
"NFYB",2,0.064215906557733
"PTBP3",2,0.555242730993791
"STX7",2,0.115721256130228
"TSPAN33",1,0.0314409863440609
"MSRB2",3,0.630594648986399
"TTC25",1,0.273860000337069
"SLIRP",1,0.0184466453108708
"ORM2",1,0.644209375956152
"RRAGD",1,0.813120736319505
"MS4A7",1,-0.115174252375987
"METTL18",2,-0.120103814970327
"DICER1",2,0.29252209160549
"CTNNAL1",1,0.272816785587884
"PVRIG",4,-0.64427367144419
"SLC40A1",3,0.754798523952517
"TMEM123",1,-0.120474326156458
"HIST1H4C",2,-0.333809665155975
"HCG27",3,0.718534586642785
"UTS2",1,0.00833476063005298
"CYBRD1",3,0.65673639860509
"RPL39",1,-0.0109809530741823
"MYH9",3,0.710931346787893
"NOTCH1",3,0.59320779680136
"EHD1",1,0.552971758175938
"DUSP6",2,0.222941196550349
"MBNL3",4,0.250830774785485
"SEMA4A",1,0.719154449285339
"SUCO",2,0.00441353222474921
"TMA7",0,0.206603928729054
"PTGER4",1,0.245644948450266
"ITGAM",3,0.836032028636391
"CCL3L3",0,-0.120893770214151
"TNFSF13B",2,0.643322393695433
"FPR1",3,0.853911328003135
"ACKR1",1,0.0949490092679616
"FAR2",3,0.797311623538042
"TREML1",1,0.118984481309375
"PAK2",3,0.747247507609626
"EXOC8",2,0.147152506596693
"TRPM6",0,0.671384356335224
"HECW2",3,0.849832723742417
"TGFBR3",1,-0.249133689990037
"RNF144B",1,0.822436048473838
"MT1A",2,-0.0952339594672355
"RGPD1",2,-0.0204421963459283
"RPL17",0,-0.349487249526543
"ODC1",1,-0.0501502880749853
"SH3YL1",1,-0.215109073044434
"MGRN1",0,0.449860153451323
"TLR2",0,0.793678836872158
"GNS",0,0.713136605199068
"CD79A",4,-0.404363744782749
"LYST",2,0.47824700721209
"SLC31A2",3,0.79525785337807
"CAPZA2",3,0.568581057679169
"RPS4X",1,-0.581790653795434
"RBM34",2,-0.125475817335794
"DOCK8",2,0.624062029570544
"PFDN5",2,0.290665765134785
"SYNJ2BP",1,-0.279600158873407
"CMTM8",4,-0.250649270153565
"TYW1",4,0.0709029013383792
"KLHL8",1,0.759173443166518
"KCNJ15",1,0.798761367080527
"GPR160",3,0.677872738233186
"GSKIP",2,0.129000598743316
"NT5C3A",3,0.678205157911568
"CD58",2,0.607285819360921
"STAT4",1,-0.468309032488843
"AP2M1",1,0.194593036890088
"STX11",3,0.727307493662545
"KLC3",1,0.131262247046067
"PARP12",4,0.141861754040388
"MARCH1",1,0.071368815741619
"PFKFB4",3,0.855175712134455
"MCOLN2",1,-0.555180784027006
"CRYZ",1,-0.423752731160606
"PLGLB1",0,-0.111918451599455
"REPS2",1,0.810706583284623
"SEC11C",1,-0.251658535226689
"MAF1",1,-0.0623378965345397
"RBM12B",0,-0.00957907363488525
"LYL1",1,0.166780024943085
"ZBTB16",1,0.46375017684309
"GPER1",1,0.584318461195842
"HIST2H2BE",3,0.824556801398056
"FOXC1",1,0.537067967211572
"NDST1",1,0.719941712495054
"HMBS",1,0.101175286870639
"SLC2A3",3,0.836766117701028
"TRAK2",1,0.121414959761275
"MGAM",1,0.759914181655114
"BIRC3",1,-0.113133281238429
"CORO1C",2,0.603570707494422
"TFDP1",0,0.461209077948797
"MBOAT7",3,0.82293433311952
"PTGS1",1,0.204790214579178
"SEC14L1",1,0.594426238642992
"CES3",1,0.238085511128928
"SORT1",1,0.723547236863203
"LY6G6F",1,0.169413639466778
"MEX3C",1,-0.195381588439905
"NOP58",1,-0.328071030419359
"RTN3",4,0.680344961324743
"ASGR1",0,0.148659447460839
"LPCAT2",1,0.327433366709323
"CD68",2,0.0473974167458427
"IRF2",4,0.171609081519727
"ATP9A",1,0.621279450680265
"PNPLA2",1,0.359485879285084
"AXIN2",4,-0.608634476156753
"HLA-DOA",3,-0.496960620590421
"EVL",3,-0.655342437952869
"PRKAR1A",2,0.339735770045721
"BCAS2",2,0.0741761944629794
"NDUFAB1",1,-0.289079597225812
"CMTM5",1,0.226536284159013
"DCLRE1C",2,0.0411996329630545
"NT5C2",2,0.726322470951294
"ARID3A",1,0.827640017731715
"TRIP12",2,0.416640720326064
"CREB1",2,0.389770417153706
"LRCH4",0,0.367029893115849
"YPEL3",4,0.413018883589184
"PPP3R1",1,0.651335105183817
"CASC3",1,0.562980873915199
"CDK10",2,-0.205465575728001
"PACS1",0,0.268719106422917
"PARK7",4,-0.0992215327205203
"SLC43A2",0,0.587610147246423
"STAT2",0,0.321825676087129
"MFN2",1,0.621187027660881
"LIME1",1,-0.580757472520594
"FES",0,0.524821847890508
"SMNDC1",1,0.23813250088405
"TMEM55A",3,0.670522197174314
"GIMAP5",4,-0.639661000472273
"TMEM140",1,0.68490277888927
"KIR3DL2",1,0.0853878126231159
"MX2",0,0.64871178755029
"MAP2K3",1,0.239206021960923
"SLC39A8",1,-0.0613604279101557
"ESPN",1,0.118877043111581
"LYAR",1,-0.423526235557911
"VPS51",2,-0.350392579608469
"CD47",1,-0.276907714479049
"PSTPIP2",2,0.432596437681405
"RPSA",1,-0.334423329319193
"R3HDM1",2,-0.0424146218815628
"BDKRB1",1,0.169163102866569
"LAMP2",3,0.895537112390112
"MRPL15",1,-0.152968501026291
"DDIT4",0,0.273533501812346
"SDHD",1,-0.0362060259616401
"CRIP1",1,-0.559815185385774
"SRPK2",2,0.22560896116351
"FOXO3",1,0.503965508251756
"UBE2D1",2,0.185280997853924
"MPPE1",3,0.498150247748179
"WSB1",2,0.603051402260731
"CNTNAP2",2,-0.42696285396917
"CST7",2,0.382089490186048
"TMEM256",1,-0.215706156660524
"C8ORF37",2,0.154089842859692
"ZNF394",1,0.315499943393336
"SPC24",2,0.0848965062430793
"CTSW",1,-0.380365669223187
"MXD1",3,0.92721532955772
"ESAM",1,0.12275022526519
"OAS2",0,0.0414081589579701
"ADAM17",2,0.49785016563172
"NDUFAF4",2,-0.247027369294841
"NBPF10",0,0.148002383574584
"SPP1",1,0.26380310080593
"AZIN1",2,0.317556664866298
"KLF4",1,0.164203384347281
"AIRE",2,0.122591847777193
"SLC1A5",1,0.21555674117328
"FZD7",1,0.130935761173359
"CTSS",3,0.710957880801123
"ADAM19",3,0.620251160286695
"CD14",0,0.528519398486123
"SMARCA5",2,0.0205341419586285
"SH3GLB1",3,0.880058221840638
"ALPK1",3,0.805822755820854
"TSC22D2",2,0.126619978333962
"FLT3LG",4,-0.732218710728109
"GRAMD1A",3,0.561036353470408
"PLXNC1",3,0.82344040371675
"CTSL",0,0.239653668866566
"CYP51A1",2,0.0953621625645288
"SCO2",2,0.291601065948408
"EAF1",2,0.0373207114790263
"IL1R2",1,0.767343469946889
"DPYSL2",0,0.112761129497338
"TDRD1",2,0.0807695362686252
"CTBS",3,0.802976296727159
"BOLA2",1,-0.234844902997275
"FOS",3,0.783338488865807
"ALDH2",3,0.423379194304247
"AK6",2,-0.0856458529587843
"BANF1",4,-0.525145575835175
"CNPPD1",1,0.268091932942861
"CARHSP1",1,0.560414369789052
"CLDN5",1,0.0766947531731776
"BIRC2",2,0.505257199142948
"RASSF6",2,0.0477134340550994
"PPA1",1,-0.496970378155376
"XPO7",1,0.138167588040399
"PGM5",1,0.311060879778226
"DNAJC30",4,-0.636454554896519
"CPEB4",1,0.564002856554696
"CD7",4,-0.417858585324845
"FIS1",1,-0.0566908389493339
"MRVI1",1,0.493796249718284
"KRT23",0,0.71075245776511
"TMEM14B",1,-0.152759545414143
"EIF1AD",2,0.0023835797755673
"STK17B",2,0.240281276718782
"ZBTB44",4,0.24844298727019
"TREML2",1,0.713337475843278
"VMP1",3,0.860841709500803
"PRTN3",1,0.283599727678903
"MXI1",1,0.253466680076949
"CD96",4,-0.573474200049994
"PTGDS",1,-0.103309709483665
"PAM",0,0.25147220040398
"C9ORF142",4,-0.456780738617399
"VSTM1",0,0.0731911026727229
"TMEM17",1,0.242699147268821
"PCID2",1,-0.507732229655544
"CST3",0,-0.13229375256924
"SLAMF6",1,-0.400217865441172
"PRR14L",1,0.12949617429044
"MARCH6",0,0.504969580259538
"SSH2",3,0.85696342512471
"TANGO2",1,0.293166008050275
"CHSY1",2,0.634546274523885
"PCMTD1",1,0.376024474316836
"OCIAD1",1,-0.0922907397960509
"SHROOM4",0,0.324827184843515
"LTB",1,-0.477351793691545
"MAPK8IP1",1,0.227840135283188
"APMAP",3,0.877220650496059
"TMED7",1,0.198417447441769
"TPP1",0,0.368345534274331
"SRRD",1,0.224707190372054
"GCA",3,0.814921791988266
"EOMES",0,-0.348473097322024
"SLFN11",1,-0.0952643689874243
"NQO2",1,0.593581522470941
"SLC38A5",1,0.205619476589806
"AP2A1",1,0.173159665057509
"SLC2A5",1,0.210290016731145
"HCCS",2,0.0791720252464861
"GMFG",2,0.521665623593065
"MED7",2,0.0735709856542695
"PHC2",1,0.699076790535944
"FAU",4,-0.0953656522887751
"TLR4",3,0.861592876377693
"CHP1",2,0.302525941228779
"GLRX",2,0.476284687817435
"COG3",2,-0.0908389022729828
"LEMD3",1,0.316678188627523
"WRB",2,0.138568534231046
"TMEM71",0,0.747988977287758
"RGL4",1,0.739272507928454
"TMEM45B",1,0.467983588772039
"ZYX",3,0.612710502303691
"CDKN2AIPNL",1,0.170213893449015
"SNRPF",4,-0.591366953716042
"SHKBP1",1,0.491053817530258
"GSK3B",1,0.743663563765231
"RALB",3,0.85350406896275
"CRCP",2,0.0306282295386736
"MCUB",1,-0.507806821002582
"PIK3R2",1,-0.0441069223098866
"KIAA0319L",3,0.727976815185224
"HACD2",1,-0.139420657450789
"APOPT1",2,0.286976577110816
"TXN",3,0.754777777993979
"S1PR1",1,-0.58800786203336
"LIPA",0,0.217014523170551
"CTTN",1,0.229522447503544
"TCAF1",2,0.18037799207765
"CCDC91",2,-0.136857478433318
"KRTAP19-6",1,0.597311583885627
"RAB31",3,0.839329763209628
"BUB3",1,-0.265046708783018
"TRIB1",3,0.905732112760607
"SH2D1A",1,-0.49512795019881
"LILRA2",3,0.671828147088431
"IFNGR1",3,0.775206258724628
"KCNJ2",0,0.795107626060165
"MT1X",4,-0.580690653961487
"NOV",0,0.523422762703128
"SHFM1",4,-0.287293311529132
"EMILIN2",3,0.379857985412889
"C9ORF78",1,0.0667859427871135
"FAM83F",1,0.11740742567396
"EZR",2,-0.159813891631774
"OTOF",0,0.113317216332938
"IL17RA",3,0.844847690130903
"RBMXL1",2,0.0544669594913352
"PRUNE2",1,0.40016939096151
"CCL5",4,-0.253463042059644
"CD160",1,-0.442214265055352
"PRSS33",0,-0.31599682119056
"TGM2",1,0.235978125186986
"BIN1",3,-0.669711001457949
"CDC25B",4,-0.631272836738285
"RHD",1,0.0394874833015182
"RAB8B",2,0.543752550887095
"EEF1G",1,-0.594415114394178
"CCNG2",1,0.322325756661474
"RBBP7",1,-0.188703428393934
"DMXL1",2,0.070579640232191
"PJA2",2,0.691762030945707
"CABP5",1,0.118203934362273
"MYBPH",1,0.251114042438743
"CFLAR",3,0.749059582973692
"KRTCAP2",2,-0.31260339035505
"SMAD5",2,-0.0925749714612649
"HSPB1",0,-0.397762924279312
"SLA",3,0.744984832391533
"P2RX1",1,0.713775001124523
"PI16",2,-0.201069271311332
"TREM1",3,0.747212226011137
"HSDL2",2,0.726641516852451
"C19ORF43",1,-0.290900157801633
"NRG1",1,0.112423825077447
"PEBP1",1,-0.421396913866793
"DDX60",2,0.159368279793084
"OLIG2",0,-0.41400076056259
"E2F3",3,0.824941795440474
"OXR1",1,0.169571836213998
"NR1D1",1,0.0445781844841492
"ITPK1",3,0.770502912328708
"ALOX5AP",1,0.775236263691697
"BEST1",3,0.896797198524946
"PLEKHF1",4,-0.391077603909836
"MOB3A",1,0.667031788574334
"ABTB1",3,0.741506838063516
"CCNJL",1,0.741905089310136
"HLA-DMA",0,-0.367240638108899
"GYG1",3,0.772496199349272
"GABARAP",2,0.288177941685703
"DNA2",1,0.177984595077252
"ADA",2,-0.512312161499927
"TBC1D22B",1,0.121275123775634
"C1GALT1",2,0.200367674095498
"HIP1",1,0.582025568787712
"PPP2R5A",0,0.736885212056122
"TRIB2",4,-0.52380684365149
"DNLZ",4,-0.318707007411588
"CSRNP1",1,0.640815841132771
"HNRNPA2B1",1,-0.197918913593936
"PTGDR",1,-0.371531153218524
"GBP4",4,-0.217903195655228
"MZB1",4,-0.179252562565323
"SRXN1",1,0.524343253545198
"PXN",2,0.455037541353304
"ITPRIP",3,0.900509924247897
"DR1",1,-0.0135700409089217
"NUCB1",1,0.332762261544455
"ERGIC1",3,0.811607917355792
"HCLS1",1,0.625205782713601
"G6PD",1,0.645115141495803
"ANXA5",1,0.0591189372516117
"PIM1",1,0.148733605700787
"CCR1",3,0.377417585838039
"TOB1",1,0.417905587667344
"RPL35A",4,-0.129800728877108
"WBP2",1,0.360508276002836
"IGLL1",0,-0.136514099026693
"RDH14",1,-0.45543275361147
"WNK1",1,0.441026885624537
"GDI2",2,0.209894721338802
"FBL",1,-0.586559205001873
"MBOAT2",4,0.291383008663484
"CYBB",2,0.319493446136302
"MSN",0,0.584097109024634
"FHL2",1,0.17256945102764
"IBTK",1,-0.165811280073651
"GPR18",4,-0.624739293133583
"ZNF641",0,0.358456542976591
"BEX2",3,-0.686687903906082
"TMEM126B",1,-0.158663574008157
"PCNP",1,-0.0371144887410843
"IPP",2,0.0945733737393013
"SULF2",2,0.552011778882534
"PPP1R15A",0,0.733015016515411
"FGL2",0,0.676767764591947
"CSNK1G2",2,0.243617957959708
"BMI1",1,-0.331776378477131
"NCF1C",3,0.747044716529705
"FURIN",1,0.43206008620159
"ZBP1",0,0.379661663861623
"LYPD2",1,-0.192975004863485
"PLEKHA1",1,-0.512973215019821
"MTURN",1,0.411517748872779
"TMCC2",1,0.193094259297987
"CREG1",1,0.510964720135508
"SERINC3",2,0.474750439383406
"CLTC",2,0.215028808814353
"IFI16",0,0.586750223157508
"MAOA",1,0.459406713545102
"AFMID",1,-0.0524973783771239
"TNFSF14",2,0.415595981911511
"OAF",2,-0.214161098066556
"HDGF",1,0.0807028675468126
"EVI2A",2,0.333624638285279
"NPL",3,0.902088622818242
"GLUL",1,0.239894355450233
"HIST1H2AC",1,0.718542967262375
"RYBP",1,0.800122258532882
"SIRPB1",1,0.770942358613172
"ADGRE5",3,0.791074710438393
"NARS",1,0.00465454769060403
"IL1RAP",2,0.569121076798661
"LHFPL2",1,0.614905919332737
"LRP3",1,0.592626119527014
"TMED5",1,0.208446622675638
"DAPK2",1,0.629969743950623
"MED21",2,-0.0367877309528211
"TRPA1",1,0.127215661384871
"SPARC",1,0.214723826795378
"VAMP5",4,-0.0648037909876093
"TNFRSF17",4,-0.192329220759981
"KIAA1211L",1,0.659594101558651
"SH2D1B",0,-0.248548675301422
"TLR7",0,0.0311841593143074
"C10ORF54",3,0.78226313764166
"NAPRT",0,0.284982673425395
"CDC42SE1",3,0.505929034773247
"SMC3",2,0.0858533517829679
"DOCK10",1,-0.474424293473854
"CMBL",1,0.272162584325723
"HPSE",2,0.48131823442133
"SEPT6",1,-0.339848363758299
"PELI1",3,0.763783557722555
"NFXL1",1,-0.09884998164663
"OTX1",1,0.480521542972238
"DDX19A",1,-0.112940877955812
"OCIAD2",1,-0.540060229947796
"SULT1A1",2,0.156782019582584
"CENPV",4,0.011570779221729
"MPZL1",1,0.632706133071135
"ANTXR2",3,0.811693456788448
"NSA2",1,-0.350282083794887
"STAP1",1,-0.373244599943939
"UBXN2A",1,-0.00698542989607343
"INIP",2,0.159667651942466
"CKS2",1,0.0380456127876289
"TIAM2",1,0.564993537695767
"RPL7L1",2,0.08202705842281
"TCEA3",3,-0.663752855695342
"TSEN34",3,0.886102849218146
"SVBP",1,0.453177406433195
"PLSCR3",4,-0.408678696903748
"TSPAN13",1,-0.406375036151817
"SLC11A1",1,0.627777358816596
"NUP214",0,0.780043099061252
"GABARAPL1",1,0.805822261444046
"APBB1IP",3,0.742610306388519
"LPAR6",1,-0.204279601536618
"CEP57",2,-0.0404410721802574
"HK1",1,0.254651208057212
"UBA6",2,0.0715521422919401
"FCER2",3,-0.5279208173931
"TNFRSF1B",4,0.522153926449498
"JAZF1",2,0.295213871994641
"SYTL4",1,0.208951356902293
"ZDHHC19",1,0.454364968027792
"PTGDR2",0,-0.310111698578372
"CD27",3,-0.781026588184765
"CBL",2,0.487345657877541
"RBPMS2",1,0.220008728749451
"SEL1L3",1,-0.501770600634015
"HSPA1B",3,0.49305337557231
"SERPINE2",1,-0.110196690895802
"LILRB2",3,0.768635749042497
"GPX1",1,0.114599946618179
"CR1",1,0.823935377583668
"NUCB2",1,-0.0258320318574248
"GSDMA",1,-0.0293347928265772
"SLC16A3",3,0.835118670102504
"KYNU",0,0.149627511565717
"MRPL3",2,-0.0529804428359274
"CSF2RA",2,0.566531385369199
"SALL3",4,0.0432142429742668
"HIST1H2AE",1,0.284417354852982
"PGRMC1",0,0.176175829304631
"SSBP3",1,0.0644445519976584
"ITGB7",4,-0.587009489566742
"SLC25A44",2,0.571934337259374
"RPS29",0,-0.174886068597474
"PPCS",1,0.130181574577185
"UBN1",1,0.658614699424024
"PGGHG",1,0.570326138922725
"TPRKB",2,0.0646721301219061
"RAD23A",1,0.014799262056039
"ABHD3",1,0.383133623760332
"NLK",2,0.00468227370089881
"TMEM205",2,-0.0908908773080207
"HLA-DMB",1,-0.375526541346155
"MTHFS",3,0.802086779015669
"NOL8",2,-0.190333981930343
"FAM45A",2,0.510079104432461
"RPS21",0,-0.121753056401169
"CEACAM3",0,0.551467838104759
"NMI",2,0.397277957294418
"PTPRC",1,0.434429856750737
"GFOD2",1,0.254466904842498
"DUSP19",2,0.334623406861262
"PRKCH",1,-0.387919035286002
"RFX2",1,0.66505114642444
"UBALD1",1,0.0298145870158697
"TKT",1,0.552162448671942
"ATP2B1",2,0.183398251024266
"RAB32",0,0.622046432304204
"PACSIN2",1,0.844169256878231
"TSEN15",1,-0.528147899541505
"FBXL13",0,0.654033447860776
"TM9SF2",2,0.691484559922102
"ASGR2",1,0.214910506492018
"MYL9",1,0.225015160182515
"HIST1H2BC",4,0.532405744421066
"PPP1R11",4,0.0282504262730931
"EDEM3",2,0.160402612129329
"MARCH2",1,0.207729878338065
"TST",1,0.643560306422978
"LGALS9",1,0.176624773580729
"CSF1R",0,0.211019008544369
"MCM8",2,-0.00668685317381134
"CRIP2",2,-0.520485228169281
"NLRP12",1,0.68503445505901
"APRT",4,-0.668212837022063
"NCL",1,-0.139022687375507
"NDUFA12",4,-0.46146366270591
"TGFBI",0,0.000982039402939493
"TLE3",1,0.656111603648957
"KTN1",1,-0.256845696199321
"YBX1",4,0.170640319283099
"SLC15A3",1,0.626090571163961
"NUDT21",2,-0.0777186343315063
"CHD1",2,0.268443050390337
"STK40",0,0.574499054662237
"NCR3",4,-0.58380630891406
"PPP4R1",3,0.864423422889461
"UBB",1,0.0100630711951518
"ROMO1",4,-0.163631859745024
"PAK1IP1",2,-0.120863080684059
"FAAP100",4,-0.310120855275601
"CXCR5",4,-0.352628961261437
"CNOT8",1,0.112322962889626
"TMEM40",1,0.0909080955886807
"PLIN3",3,0.683812518299943
"RPS5",4,-0.516142886628857
"LYSMD3",2,0.0234938532854773
"CHRNA5",1,0.25717648234679
"KIAA0513",1,0.65702704562358
"LPIN1",1,-0.49202475872362
"TRAPPC5",1,0.339265986344521
"ICOS",4,-0.577891041846251
"SLC12A9",0,0.486883718361538
"SHOC2",2,0.482763989939434
"U2AF1",2,0.178332463530271
"IL1B",0,0.519530185966044
"FAM160B1",3,0.835628785092691
"CDKN1A",1,0.127861275663641
"ACTA2",0,0.397373992703503
"VAMP8",2,-0.192193738841503
"ANG",0,0.18463525356351
"CD37",0,-0.0704139526112123
"FAM96A",1,0.130428078987268
"TBL1X",1,0.76834139370129
"IFIH1",1,0.21821398873772
"CTSO",1,-0.124198275649476
"IL13RA1",3,0.77816527956026
"PPDPF",1,0.113170269552687
"HLA-DPB1",4,-0.296080409473392
"CXCL5",1,0.134191763717743
"FAM214B",3,0.705341756606707
"ARL4A",1,0.448195976421025
"RSRC2",2,0.104503094933552
"MID1IP1",2,0.172059525862466
"FLOT2",1,0.751152455477043
"PTGES",1,0.401689702489032
"FLOT1",1,0.565244843154644
"ZNHIT3",1,-0.250853158633855
"SEP15",1,0.0464185371162936
"BBOF1",1,0.181994587677182
"HNRNPC",1,0.0355319202294817
"GSDMD",0,0.239231600671675
"GPCPD1",2,0.65349166662618
"CCDC82",2,0.0362969117685816
"RPIA",1,0.1493131758033
"ZNF146",1,-0.420567998154446
"SCGB3A1",1,-0.12285852650917
"DCAF6",1,0.430847072077253
"KIR3DL1",0,0.00718139151152498
"MAP1LC3A",1,0.545504371313822
"XBP1",1,-0.415640437657401
"BRSK1",0,0.311332034093249
"DNAJB2",1,0.102369567303702
"UGGT1",1,0.615900454914901
"FAM129C",1,-0.530589120734323
"NCF4",3,0.802518167748359
"CARS2",2,0.33028848502698
"SNRK",3,0.735874845918069
"PFKFB2",1,0.622977935595293
"MYO3B",2,0.18305758416751
"TSC22D3",1,0.688539847475364
"CA2",1,0.35973959892498
"RNF123",1,0.155145694386667
"NME4",1,-0.0538365733728256
"ALG5",1,-0.214913396550458
"ATP6V1A",3,0.810100960843196
"NUMB",3,0.915522586951709
"C17ORF49",2,-0.463980007588533
"LSP1",1,0.49010322626343
"MPHOSPH10",2,-0.101171537674912
"PLXDC2",3,0.883656257454405
"THEMIS",1,-0.443483579619724
"PRIM2",4,0.0177371673686915
"ZMAT3",2,0.407508415465539
"FAM98A",1,-0.136798468833964
"CEBPB",1,0.756422810945882
"GK",3,0.716450651954863
"TNFRSF10C",1,0.628891640000614
"OSCAR",1,0.703946124368481
"CTNNA1",0,0.631030781188162
"STAMBPL1",1,-0.57860117769813
"GPX3",1,0.371915673052592
"JUNB",0,0.421048023921874
"SAP30L",2,0.167776074841966
"LRRK2",2,0.707827696726285
"PBX1",1,0.189450371281614
"EIF4A2",1,-0.184413795657861
"GLMP",0,0.149548704799646
"ZCCHC6",3,0.80522322774648
"WASF2",1,0.487562913051994
"ZNF337",4,-0.645571486908332
"TRIM56",1,0.0509185524664582
"MNDA",3,0.704574957831931
"ATP5L",1,0.0381022271440675
"ZHX2",4,0.308444894106725
"CYB5R4",2,0.665917938123346
"RPS3",2,-0.447486255666269
"TSC22D1",4,0.182090704237562
"GNAI2",3,0.463752455968841
"ADAM8",3,0.793431611905853
"MICALCL",1,0.573313785192876
"TARP",1,-0.285826468111522
"GPSM3",0,0.24745024065317
"RPL4",4,-0.488898946093438
"HTR2A",1,0.194649577640941
"TXNIP",2,0.435219937470398
"OPTN",0,-0.0186479516034472
"PPP2R5B",1,0.183769885026919
"METTL22",1,0.385913069457432
"FCGR2A",2,0.734844614944741
"ZNF581",4,-0.416457420271907
"ARHGDIA",0,-0.0599096886229697
"ITM2C",4,-0.508816422560467
"PLVAP",1,0.193894430264587
"CTSD",0,0.550717176012847
"FNBP4",1,-0.581167125401618
"FAM198B",2,0.329991840050736
"ALDH5A1",1,0.026142050390743
"PHGDH",1,-0.0814860640382076
"CCL23",1,-0.0872480616982312
"ACAP2",2,0.405765699406938
"IMPA2",1,0.567937337783322
"VDAC2",2,0.00702546537017189
"PSMC5",1,-0.206796355856049
"HOXD3",1,0.143435246516648
"SHTN1",0,0.132578612028869
"TBC1D9",1,-0.0478849655416707
"SERF2",1,0.0015837977382414
"RPS10",0,-0.0542806143296678
"BCL3",3,0.485004068439102
"LSM7",1,-0.502701586470032
"RHOG",1,0.470708321264069
"RAB11FIP1",4,0.746134398442491
"SLC16A5",0,0.584797484602749
"IL27RA",1,-0.342732720901593
"FGFR1OP2",2,0.0983552856817434
"KIAA1147",4,-0.604491302688241
"TACSTD2",1,0.304118771890999
"SHARPIN",1,0.0708251896147872
"RARRES3",4,-0.489793052633363
"DOCK5",1,0.801996745338931
"S100A10",0,-0.316696984187151
"IFI35",2,0.155289310169564
"CDK5R1",4,0.351120205463426
"EPB41L3",0,0.37577396392853
"PLSCR1",0,0.561863014680661
"ARL2",4,-0.355220040808522
"RPS13",1,-0.417143047761886
"PGS1",0,0.559487090779019
"ZNF320",2,0.00998674803163031
"TMEM14C",1,-0.279072803751292
"MMRN1",1,0.19862019174188
"GDE1",1,0.7471972718602
"RFK",2,-0.0093166174236727
"LPAR5",4,-0.464771501377847
"CASP5",1,0.48457909344841
"LTA4H",0,-0.0240705691464897
"RNASE4",1,0.141172172412097
"LILRB3",1,0.660828297464991
"CTSA",1,0.294034527765018
"RPL35",1,-0.282506579684123
"HLA-DPA1",1,-0.429298942854645
"ERP44",2,0.00164082747259459
"PRAM1",3,0.693732446920429
"ATG3",2,0.134900695380818
"GFI1B",1,0.0181383397336509
"ANXA4",2,0.0602165100422224
"HAT1",2,0.16055754342347
"VIPR1",2,-0.131627925484679
"PHF5A",0,-0.0790058856460224
"GSTCD",2,-0.0795936881872219
"CISD2",1,0.178190032964399
"ETS2",1,0.802038332969355
"CD300C",0,0.0630727148090992
"TRMT10C",2,-0.120680394375326
"RNF130",2,0.465826141819969
"CAPZB",2,0.234857718383504
"RABL2A",2,-0.206447188143927
