"gene","module","kME"
"GM12989",5,NA
"P2RY13",4,NA
"OLFML3",1,NA
"ZCCHC7",7,NA
"APEX2",6,NA
"ATP1A1",3,NA
"A230065H16RIK",8,NA
"SP7",11,NA
"KIRREL3OS",5,NA
"CCDC174",3,NA
"LGALS3BP",2,NA
"PLXND1",3,NA
"ORC4",1,NA
"RXFP2",4,NA
"1700024P16RIK",1,NA
"GM10156",5,NA
"SLC16A6",2,NA
"SBSPON",7,NA
"CALM3",3,NA
"PRPF40A",1,NA
"MTHFS",2,NA
"CCM2L",2,NA
"ZFP503",4,NA
"LIN7B",3,NA
"FLI1",2,NA
"JMJD1C",3,NA
"GPR126",3,NA
"CD200R1",5,NA
"GM23787",3,NA
"ARHGAP17",3,NA
"STAT1",2,NA
"FAM101A",4,NA
"GM15413",3,NA
"SLC39A14",3,NA
"NEUROD2",6,NA
"SMG8",1,NA
"COL11A2",3,NA
"UVSSA",10,NA
"S1PR1",12,NA
"EMILIN2",2,NA
"GPR146",4,NA
"SEPT6",2,NA
"CCNF",1,NA
"BUB1B",1,NA
"KLF2",2,NA
"RYBP",1,NA
"DRD4",4,NA
"LRRC29",3,NA
"KRT77",3,NA
"VASH2",4,NA
"KIF15",10,NA
"CRTC3",4,NA
"GCH1",2,NA
"ZBTB34",1,NA
"NDNL2",1,NA
"GPR151",2,NA
"KCTD11",2,NA
"RAMP3",3,NA
"PSTPIP2",4,NA
"IMPG2",2,NA
"ANGPTL6",3,NA
"APLN",1,NA
"RYR3",11,NA
"RELA",2,NA
"CPSF4L",6,NA
"TK1",2,NA
"TCP10B",1,NA
"SPRY2",1,NA
"PGF",4,NA
"SIRT1",1,NA
"IRF3",10,NA
"LURAP1L",4,NA
"1700084C01RIK",2,NA
"CDR1",4,NA
"DENND4C",4,NA
"GM24888",5,NA
"TARS",1,NA
"HCAR1",2,NA
"CACTIN",1,NA
"SYCP2",7,NA
"IARS",1,NA
"GM13052",3,NA
"LRRC75B",3,NA
"SYNJ2",6,NA
"PLXNB3",6,NA
"GM26384",5,NA
"IL1RAPL2",1,NA
"NFYA",1,NA
"GRWD1",1,NA
"H2-M10.2",3,NA
"STK32A",11,NA
"PRMT6",4,NA
"LAMA5",2,NA
"GM13608",3,NA
"INMT",3,NA
"HSPA8",1,NA
"CPSF4",10,NA
"GMPR",4,NA
"GPR116",2,NA
"TMEM98",0,NA
"IRAK3",3,NA
"TLN2",3,NA
"GM11273",5,NA
"FBXO30",3,NA
"GRHL2",4,NA
"SOX17",4,NA
"ABCA1",2,NA
"GM14150",5,NA
"NOG",3,NA
"EGF",2,NA
"GM15812",6,NA
"OTOP2",0,NA
"ANKRD61",2,NA
"ZFP759",4,NA
"GM1564",1,NA
"SIPA1",10,NA
"SCARNA10",2,NA
"GM15337",7,NA
"GALNTL6",1,NA
"CPNE3",1,NA
"CRY2",1,NA
"TMEM11",1,NA
"CCL27A",3,NA
"MMP28",4,NA
"SPSB2",4,NA
"FBXL8",1,NA
"SIM1",8,NA
"4930545L23RIK",6,NA
"TBX21",13,NA
"GNB4",3,NA
"SLC16A12",6,NA
"SERINC2",1,NA
"SERP1",1,NA
"ZAK",2,NA
"CTXN1",3,NA
"SETD8",1,NA
"NMBR",3,NA
"FTSJ3",1,NA
"HS3ST3B1",3,NA
"GM11478",5,NA
"F2RL2",3,NA
"DCP1A",1,NA
"RSBN1",1,NA
"MYO9B",3,NA
"TMA16",1,NA
"KPNA2",1,NA
"FGD3",2,NA
"GM10722",3,NA
"ZIC4",4,NA
"NEUROD1",6,NA
"RIOK3",1,NA
"RHBDF1",2,NA
"I830012O16RIK",2,NA
"TMEM158",11,NA
"DLX6",11,NA
"MEOX1",2,NA
"SLC7A7",2,NA
"USP11",1,NA
"YBX3",1,NA
"CD83",9,NA
"PAPL",8,NA
"AARS",1,NA
"NRSN2",8,NA
"CNIH3",3,NA
"PKD2L1",6,NA
"NAT14",3,NA
"COPRS",3,NA
"CRTAP",2,NA
"CRTC2",1,NA
"PAQR6",8,NA
"TCFL5",1,NA
"IMP4",1,NA
"ENHO",3,NA
"B4GALT2",3,NA
"GM5526",5,NA
"LY75",2,NA
"GM15426",1,NA
"ESYT1",2,NA
"MYO1E",2,NA
"CPNE7",3,NA
"RC3H1",1,NA
"4930570G19RIK",6,NA
"FAM189A2",4,NA
"BCORL1",4,NA
"FBN1",4,NA
"GM5529",5,NA
"GAMT",3,NA
"CWC25",4,NA
"DNAH6",9,NA
"MAP3K2",1,NA
"PLD3",3,NA
"PLCB1",2,NA
"LIMA1",2,NA
"ASPM",7,NA
"ADAMTSL2",3,NA
"SLC2A4",10,NA
"IRF1",2,NA
"TTC21A",9,NA
"1700029H14RIK",4,NA
"IER5",6,NA
"TRIB2",3,NA
"EIF5",1,NA
"C1QA",2,NA
"GM12123",7,NA
"DPF1",6,NA
"SEMA5A",1,NA
"TNFAIP2",2,NA
"GM13315",6,NA
"ZBTB2",4,NA
"DNA2",1,NA
"GM17195",7,NA
"TBXAS1",2,NA
"RENBP",2,NA
"PLP1",3,NA
"GM15965",7,NA
"FOSL2",12,NA
"SMC1B",4,NA
"CBX8",6,NA
"5031439G07RIK",1,NA
"PPARA",3,NA
"MAP3K11",4,NA
"PARK2",1,NA
"RDM1",3,NA
"HEG1",6,NA
"SEBOX",3,NA
"CFAP70",2,NA
"GM15998",4,NA
"TFPI",2,NA
"KLHL10",7,NA
"EPHB1",3,NA
"TAF15",3,NA
"2700094K13RIK",3,NA
"ENTPD1",2,NA
"BTN2A2",4,NA
"GM11490",7,NA
"CIDEA",4,NA
"KCNJ12",3,NA
"MOB3C",4,NA
"ATP2B4",2,NA
"PRKCH",9,NA
"FREM1",9,NA
"BICC1",2,NA
"4931413K12RIK",7,NA
"GM15663",7,NA
"5730508B09RIK",4,NA
"SVEP1",5,NA
"GM6265",3,NA
"H1FX",3,NA
"CCHCR1",2,NA
"NFXL1",1,NA
"PRND",1,NA
"GPATCH3",1,NA
"TSPAN4",2,NA
"IL1RAPL1",1,NA
"ARRDC3",4,NA
"PLCH2",3,NA
"MRPS2",1,NA
"JAK3",2,NA
"GIPC2",4,NA
"SLC41A3",3,NA
"GM16552",3,NA
"PHF19",1,NA
"YJEFN3",3,NA
"POLK",12,NA
"MBTD1",1,NA
"LRIG1",4,NA
"VEGFA",1,NA
"CAMK4",2,NA
"RETNLG",2,NA
"SOX21",5,NA
"ZFP711",1,NA
"ERMN",0,NA
"VMN2R84",6,NA
"ALK",1,NA
"GSTT1",3,NA
"FIGF",10,NA
"FLT1",2,NA
"ECHDC2",1,NA
"STK35",1,NA
"CNN2",6,NA
"ARSI",4,NA
"2610035D17RIK",1,NA
"ZFP658",4,NA
"DTNBOS",7,NA
"IPCEF1",2,NA
"ZFP605",1,NA
"ASB14",2,NA
"NDNF",4,NA
"CHODL",4,NA
"CD300LG",1,NA
"FAM83F",4,NA
"CLEC4E",2,NA
"HES5",3,NA
"MIR382",1,NA
"FKBPL",1,NA
"SMEK1",1,NA
"EFNA3",2,NA
"TEKT5",5,NA
"A830073O21RIK",9,NA
"MYH6",6,NA
"OLFR692",1,NA
"PHF11D",2,NA
"PCGF5",1,NA
"HIST1H3E",3,NA
"ANGPTL1",7,NA
"1600002H07RIK",1,NA
"4930539E08RIK",3,NA
"SCN3B",1,NA
"MYBPC3",5,NA
"ARHGEF33",3,NA
"IRG1",2,NA
"SOD3",2,NA
"SLC35E2",1,NA
"GM14776",10,NA
"RNF112",3,NA
"PEAK1",1,NA
"RPL36A-PS1",5,NA
"RAB26",3,NA
"9930012K11RIK",4,NA
"TGFBR2",2,NA
"MARCKSL1",3,NA
"NUP153",1,NA
"CEBPG",1,NA
"MXD4",3,NA
"SH3BP4",6,NA
"SLC13A3",3,NA
"AKR1B8",2,NA
"TAS1R3",2,NA
"STK32C",2,NA
"4930533I22RIK",4,NA
"AKAP5",2,NA
"BMI1",1,NA
"ADAM1A",7,NA
"ODC1",2,NA
"ZFP646",1,NA
"YTHDC1",1,NA
"GM10167",4,NA
"VSTM2L",3,NA
"SLC43A3",2,NA
"MPZL2",0,NA
"MPZL3",1,NA
"NR2F2",8,NA
"ASB6",1,NA
"CAMK1G",2,NA
"OVOL2",3,NA
"GSAP",2,NA
"SLC4A7",3,NA
"TLL1",4,NA
"CXX1A",3,NA
"GM5963",5,NA
"NR3C1",1,NA
"MET",12,NA
"SUSD2",1,NA
"SETP8",3,NA
"PPM1J",4,NA
"GMNC",9,NA
"ABCA12",3,NA
"WDR46",2,NA
"NRROS",3,NA
"PDIK1L",1,NA
"A630001G21RIK",2,NA
"PRKAR2B",1,NA
"GALNT3",4,NA
"ASIC1",3,NA
"PEX6",3,NA
"CBLN2",1,NA
"2810474O19RIK",1,NA
"UBA7",2,NA
"MYBPH",4,NA
"SMPDL3B",10,NA
"TWIST2",4,NA
"CD6",6,NA
"CCDC77",1,NA
"CPNE6",3,NA
"ABHD17A",3,NA
"PROX2",6,NA
"GM16226",7,NA
"AHSA2",1,NA
"LONRF1",1,NA
"CACNG8",3,NA
"TRCG1",1,NA
"COX7B",1,NA
"ALOXE3",4,NA
"ABHD14A",3,NA
"IL2RG",2,NA
"RBM12",4,NA
"HAVCR2",4,NA
"RAB42",4,NA
"ATP6V1E1",3,NA
"CALCOCO1",4,NA
"CORT",3,NA
"BHLHE40",6,NA
"ANKRD16",1,NA
"ATF5",1,NA
"GM14320",4,NA
"NOS1",8,NA
"PRRX1",2,NA
"S1PR3",2,NA
"GM12904",1,NA
"KCNV2",4,NA
"MTF2",1,NA
"HIST1H4I",3,NA
"WDR6",8,NA
"EPHA8",2,NA
"GM16575",4,NA
"NDRG3",3,NA
"EFHC1",2,NA
"DNAH3",4,NA
"TMEM163",2,NA
"GM14393",10,NA
"KCNH3",3,NA
"NEGR1",1,NA
"KRT2",8,NA
"GM12095",6,NA
"LRRC73",3,NA
"ANXA1",2,NA
"H3F3AOS",1,NA
"WNT9A",2,NA
"GM12680",1,NA
"FBLL1",3,NA
"CD248",1,NA
"RNF4",1,NA
"GM11653",3,NA
"GRRP1",2,NA
"DSG2",4,NA
"TUBB4B",3,NA
"RPE65",1,NA
"EFCAB6",1,NA
"GM15764",2,NA
"FHL3",2,NA
"KCTD5",1,NA
"BNC2",1,NA
"GM15594",4,NA
"FAM161A",5,NA
"KCNJ8",2,NA
"DNASE1L2",10,NA
"BCL6",4,NA
"METTL21C",2,NA
"STOX1",6,NA
"GM650",1,NA
"HIPK4",2,NA
"GM4750",5,NA
"PGM2L1",2,NA
"MARCH7",1,NA
"1700003D09RIK",4,NA
"BLOC1S2-PS",1,NA
"CCDC162",4,NA
"CALY",3,NA
"RASSF5",1,NA
"KCNE1L",8,NA
"GM10600",6,NA
"DBP",3,NA
"SRSF10",1,NA
"MALAT1",7,NA
"SAMD9L",4,NA
"NHLRC1",1,NA
"FAM20A",3,NA
"TPPP",2,NA
"METRNL",12,NA
"GM13090",4,NA
"GM15283",3,NA
"MED4",1,NA
"RBM38",4,NA
"AKNA",3,NA
"1700001L19RIK",1,NA
"SERPINF1",9,NA
"FOXO4",9,NA
"PAPLN",4,NA
"SLC35F5",1,NA
"YARS",1,NA
"GDPD2",8,NA
"GLIS3",1,NA
"RAB3C",2,NA
"MCHR1",6,NA
"GM17235",6,NA
"5430416O09RIK",2,NA
"FAT3",1,NA
"GM11263",5,NA
"SH3BP1",4,NA
"SCD4",1,NA
"C1QC",2,NA
"A330050F15RIK",1,NA
"ZBTB8B",4,NA
"MAGEE2",1,NA
"GM15893",6,NA
"POLH",1,NA
"BC002163",5,NA
"EPYC",9,NA
"6430550D23RIK",6,NA
"FGF13",2,NA
"SLC2A1",3,NA
"MRGPRE",1,NA
"MSL3L2",4,NA
"FGF11",11,NA
"LY6C1",2,NA
"SKP2",1,NA
"SVOPL",2,NA
"SEPT2",1,NA
"MPP7",9,NA
"HIVEP3",1,NA
"GM12070",0,NA
"FRAT1",3,NA
"GM20700",1,NA
"SLC25A47",1,NA
"COPS2",1,NA
"NELL2",3,NA
"SAFB2",2,NA
"ARHGAP9",2,NA
"SLC6A20A",4,NA
"GM3248",4,NA
"SIRT4",4,NA
"CAPZA1",1,NA
"CLK1",1,NA
"CNPPD1",1,NA
"TUBA8",6,NA
"SPATA2",1,NA
"MVK",3,NA
"SLFN3",2,NA
"TMEM204",4,NA
"ACKR2",6,NA
"GM15169",5,NA
"RILPL2",1,NA
"BACE2",6,NA
"LIN7C",1,NA
"TCEAL3",3,NA
"COG2",1,NA
"NMB",13,NA
"FGFBP3",6,NA
"DPP4",8,NA
"1700071M16RIK",2,NA
"DOT1L",7,NA
"LY86",2,NA
"1700007J10RIK",3,NA
"GM16364",2,NA
"HIGD1B",3,NA
"RAI1",1,NA
"DISC1",2,NA
"MIR1188",6,NA
"FLOT2",3,NA
"TNFAIP8L1",2,NA
"FBXL22",2,NA
"NPTX1",9,NA
"GM15721",3,NA
"KLC2",3,NA
"HAS2",2,NA
"CENPF",1,NA
"THUMPD3",1,NA
"SYNGR3",3,NA
"PCDH20",10,NA
"GM9754",7,NA
"TMEM44",3,NA
"ASS1",5,NA
"NFE2L2",2,NA
"ZSCAN25",1,NA
"TNFSF9",4,NA
"WNT4",2,NA
"KDM5A",1,NA
"GM12981",4,NA
"PHF5A",1,NA
"DOK5",3,NA
"FGF10",6,NA
"C920025E04RIK",1,NA
"CDH22",3,NA
"MEG3",6,NA
"4933411O13RIK",3,NA
"SEMA3G",2,NA
"FMNL3",2,NA
"GM25641",4,NA
"SERPINA3F",1,NA
"ZCCHC3",4,NA
"FAM132A",3,NA
"SPATS1",3,NA
"LIX1L",1,NA
"SULT4A1",3,NA
"2610020H08RIK",3,NA
"S100A6",2,NA
"USP43",4,NA
"GM13834",3,NA
"MME",11,NA
"GM12248",4,NA
"PPP4R2",1,NA
"SLC35C1",4,NA
"CEND1",3,NA
"MCL1",1,NA
"MAD2L2",2,NA
"5930412G12RIK",12,NA
"FAM46B",4,NA
"ARID5B",1,NA
"IRF2BPL",4,NA
"PCSK7",1,NA
"GM5389",5,NA
"GM1673",3,NA
"TRIM21",2,NA
"FANCA",4,NA
"CASQ2",2,NA
"IDI2",4,NA
"GM15910",2,NA
"FOXJ1",4,NA
"LPAR6",2,NA
"ITGA1",2,NA
"MAMDC4",1,NA
"LPXN",2,NA
"CLSTN3",3,NA
"GM13716",3,NA
"PDE12",1,NA
"ADRB1",6,NA
"B9D2",3,NA
"BEST1",2,NA
"GM20682",2,NA
"EXPH5",1,NA
"IFIH1",2,NA
"GM11652",7,NA
"KRT23",1,NA
"GM14412",1,NA
"SCARB1",4,NA
"TLR6",2,NA
"ACOT1",4,NA
"DLX1",3,NA
"1700121C08RIK",3,NA
"TCEAL6",3,NA
"PALLD",2,NA
"GM14446",4,NA
"ERF",4,NA
"MERTK",6,NA
"TFAM",1,NA
"SLC25A30",1,NA
"EGFLAM",2,NA
"CEP290",4,NA
"CEP76",1,NA
"PDLIM1",1,NA
"PROX1",2,NA
"CCBE1",4,NA
"TNIP2",3,NA
"HGF",1,NA
"LOXL1",2,NA
"RRBP1",2,NA
"S100A4",2,NA
"IKZF1",6,NA
"CTSK",7,NA
"LARP1B",5,NA
"GLT8D2",3,NA
"RCC1",10,NA
"FAM43B",6,NA
"DOCK10",2,NA
"MCM7",10,NA
"USHBP1",4,NA
"4930443O20RIK",4,NA
"MRPS21",3,NA
"KLK8",2,NA
"GM6863",5,NA
"ATP2A3",3,NA
"DUSP9",4,NA
"GALNT18",3,NA
"HIST1H4N",2,NA
"STK33",3,NA
"ZC3H12D",1,NA
"DRAM1",1,NA
"IFI44",6,NA
"CDKN1C",10,NA
"PTPRH",1,NA
"PPP2R2A",1,NA
"MT-CYTB",3,NA
"ANKK1",11,NA
"EDEM1",1,NA
"MAP3K6",5,NA
"SLAIN2",1,NA
"NAA38",3,NA
"ETV1",3,NA
"TRMT2B",1,NA
"NFATC1",2,NA
"AZIN2",3,NA
"4931422A03RIK",4,NA
"KRT8",9,NA
"CHST14",2,NA
"COL23A1",3,NA
"GM10010",1,NA
"RPH3A",3,NA
"GM16008",2,NA
"GM15751",2,NA
"2410004P03RIK",4,NA
"UGT8A",3,NA
"MGST3",3,NA
"GLP1R",8,NA
"NKPD1",4,NA
"STARD13",2,NA
"CDCA7",2,NA
"TMEM14A",1,NA
"PFPL",4,NA
"TMEM176A",2,NA
"9430016H08RIK",1,NA
"HIGD2A",3,NA
"SNRNP25",3,NA
"CABP1",3,NA
"VMN1R57",1,NA
"TMEM198",1,NA
"DPM1",4,NA
"GHSR",4,NA
"SCARNA2",3,NA
"DLX6OS1",1,NA
"NOXRED1",1,NA
"MYO3B",11,NA
"PHACTR4",2,NA
"FAM180A",4,NA
"GM12445",5,NA
"GM25395",2,NA
"NDUFS8",3,NA
"CHIC2",4,NA
"PLD1",6,NA
"NMRAL1",3,NA
"NOSTRIN",9,NA
"MEF2C",2,NA
"BARX2",2,NA
"TOMM40L",3,NA
"MPPED1",3,NA
"ZFP518A",1,NA
"BRPF1",1,NA
"TPX2",1,NA
"HAO1",4,NA
"GM10036",5,NA
"GM20404",6,NA
"BMP3",6,NA
"MCEE",1,NA
"SCPEP1",1,NA
"FA2H",3,NA
"FAM198A",3,NA
"SV2C",11,NA
"GM24899",1,NA
"NFKBIL1",1,NA
"ARHGAP29",2,NA
"LAIR1",7,NA
"FOXC1",1,NA
"ARHGDIG",3,NA
"NRADD",2,NA
"ZMIZ1OS1",4,NA
"ADNP",3,NA
"HAUS3",1,NA
"FBLN2",1,NA
"PRMT2",3,NA
"JAK2",1,NA
"GLP2R",11,NA
"MAPK7",4,NA
"NUP160",1,NA
"GPATCH8",1,NA
"SOX18",6,NA
"UBE2F",1,NA
"ROCK1",7,NA
"GPR45",1,NA
"FAR1OS",7,NA
"PNCK",3,NA
"9130024F11RIK",1,NA
"D730045A05RIK",7,NA
"GM13292",5,NA
"SLC39A4",3,NA
"ANO1",2,NA
"SOX7",2,NA
"THBS3",2,NA
"CDC27",1,NA
"PMF1",4,NA
"GM8822",5,NA
"1500009C09RIK",3,NA
"GM25219",7,NA
"SREK1",3,NA
"FNBP4",3,NA
"ALDOART2",5,NA
"AP1S3",4,NA
"DTX4",1,NA
"SLC1A5",2,NA
"RNF39",1,NA
"4933407K13RIK",2,NA
"ALDH1A3",3,NA
"PPP1R1A",3,NA
"AASS",1,NA
"4933407I08RIK",6,NA
"SPINK10",1,NA
"FLNB",2,NA
"GM17066",1,NA
"BCL2L11",4,NA
"ADAMTS7",2,NA
"MCM2",1,NA
"GM16618",0,NA
"TCF12",1,NA
"GM13680",5,NA
"HIST1H4J",1,NA
"INO80E",1,NA
"ST6GALNAC2",3,NA
"GJA4",1,NA
"IL1RL2",1,NA
"ORC2",1,NA
"GRM7",1,NA
"CSK",1,NA
"ZFP366",2,NA
"PHLDB2",2,NA
"PPP1R3D",4,NA
"LDLRAP1",3,NA
"NAA25",1,NA
"ETV5",3,NA
"TMEM151A",3,NA
"GM14279",5,NA
"CASP4",2,NA
"RAMP2",6,NA
"XPNPEP3",1,NA
"PTPN7",1,NA
"GPRIN3",1,NA
"FLOT1",3,NA
"BC017643",1,NA
"CALM2",2,NA
"WEE1",1,NA
"GM14377",7,NA
"ERAP1",2,NA
"1700028K03RIK",2,NA
"CCDC88B",1,NA
"TADA2B",1,NA
"RGS2",4,NA
"GLIS1",4,NA
"PNMA3",1,NA
"MRAP2",11,NA
"CCNJL",3,NA
"PTMS",3,NA
"GM12227",4,NA
"GM5898",7,NA
"GNMT",1,NA
"GM15423",6,NA
"HUNK",6,NA
"SAMD14",1,NA
"SRP54B",5,NA
"GRM3",1,NA
"QDPR",3,NA
"GM16576",4,NA
"HRASLS",1,NA
"ERMAP",2,NA
"SP9",13,NA
"PITPNM2OS1",7,NA
"EPHX3",4,NA
"TGIF2",3,NA
"KCNK13",4,NA
"DYRK1A",1,NA
"GLIPR1",2,NA
"GM22",1,NA
"POLN",1,NA
"COL4A4",3,NA
"LRRC8C",1,NA
"A230072E10RIK",4,NA
"LYZL4OS",4,NA
"FZD9",4,NA
"GM14020",2,NA
"H2-DMA",3,NA
"TUB",3,NA
"TMEM125",11,NA
"ENDOU",3,NA
"RHOD",3,NA
"GM8251",4,NA
"NDUFA13",3,NA
"MAB21L1",3,NA
"CTDSPL",1,NA
"LRRC23",0,NA
"ZFP607",2,NA
"1500009L16RIK",7,NA
"SARS",1,NA
"PCBD1",3,NA
"GPR87",3,NA
"NRARP",1,NA
"RARS",1,NA
"4933431E20RIK",3,NA
"SRSF11",1,NA
"9930111J21RIK2",6,NA
"ZFP932",4,NA
"SLC25A38",1,NA
"VIP",4,NA
"TNNI1",2,NA
"SCN10A",10,NA
"GTF2H1",1,NA
"CHGA",3,NA
"ZBTB7B",4,NA
"ZBTB16",3,NA
"MRPS12",3,NA
"BEND6",2,NA
"2310075C17RIK",3,NA
"BMP7",2,NA
"FAM196A",4,NA
"EPCAM",3,NA
"INSIG1",1,NA
"TNK2OS",7,NA
"SLCO2B1",4,NA
"ZMAT4",3,NA
"GM14123",4,NA
"MARCH4",2,NA
"DOC2A",3,NA
"GM14053",7,NA
"IRF2BP2",1,NA
"FNDC7",1,NA
"NTN5",3,NA
"KDELC1",2,NA
"P4HA2",4,NA
"ARSG",3,NA
"CCNE2",1,NA
"GPR98",2,NA
"GM11892",6,NA
"1700086D15RIK",5,NA
"ESR2",4,NA
"IQCK",4,NA
"TSPAN11",0,NA
"POMK",3,NA
"TBC1D15",1,NA
"OLFML1",1,NA
"SLC25A36",1,NA
"MLXIP",1,NA
"SLC17A7",3,NA
"GM16278",1,NA
"GM20548",7,NA
"4930404I05RIK",2,NA
"EFCAB5",1,NA
"PAPD7",1,NA
"MUL1",1,NA
"UBE2G2",1,NA
"ACAD10",2,NA
"CLDN15",1,NA
"IL18BP",2,NA
"CDHR2",4,NA
"FAM81A",3,NA
"MYH11",3,NA
"NEUROD4",9,NA
"MRVI1",3,NA
"GRIP1OS1",6,NA
"GM10069",1,NA
"DDIAS",1,NA
"PGM5",3,NA
"GM15810",3,NA
"MT-ND6",3,NA
"CSF2RA",2,NA
"MAGED2",1,NA
"HAX1",1,NA
"SCUBE1",2,NA
"CLEC14A",2,NA
"MAP2K3",2,NA
"TDP1",4,NA
"GM5621",5,NA
"PIK3R6",2,NA
"SPR",3,NA
"ALDOART1",5,NA
"H2-AA",7,NA
"MOB3A",2,NA
"FBRS",1,NA
"PBX4",1,NA
"CAPRIN2",7,NA
"HLCS",1,NA
"COCH",1,NA
"HSPB6",3,NA
"FRMD8",2,NA
"TMEM160",3,NA
"CAPN1",3,NA
"D030047H15RIK",5,NA
"SOX10",2,NA
"IL1R2",4,NA
"SLC7A6OS",1,NA
"GM12333",3,NA
"TYMS",2,NA
"CREBZF",1,NA
"GM12254",5,NA
"SOCS4",1,NA
"ACTL10",5,NA
"GM15178",2,NA
"DRD3",8,NA
"BASP1",3,NA
"TIE1",6,NA
"TMPRSS6",1,NA
"1110065P20RIK",3,NA
"CAMKK1",3,NA
"GM15688",2,NA
"CAR11",3,NA
"CFAP45",4,NA
"TSPAN17",3,NA
"SNRNP48",1,NA
"CD59A",11,NA
"LTBP4",1,NA
"TMEM128",1,NA
"BTBD16",2,NA
"9130020K20RIK",6,NA
"RNF217",4,NA
"ELMO3",10,NA
"FSTL1",2,NA
"LINGO1",3,NA
"TMTC3",12,NA
"SLC40A1",3,NA
"MGME1",1,NA
"TRP53I11",9,NA
"TBP",1,NA
"NIN",1,NA
"SLC44A5",8,NA
"NRG4",2,NA
"FBXO5",1,NA
"NKAIN3",8,NA
"GM13068",4,NA
"METTL16",1,NA
"OIT3",4,NA
"SYP",3,NA
"GM14172",7,NA
"SOX30",1,NA
"NUTM1",4,NA
"NEFL",2,NA
"NIPAL4",1,NA
"TACO1",3,NA
"TMC7",4,NA
"TIA1",10,NA
"ADGB",2,NA
"GM6096",7,NA
"WAS",2,NA
"ZFP119A",2,NA
"TMEM39B",1,NA
"CNTNAP3",1,NA
"STON1",4,NA
"STXBP3A",7,NA
"SERTAD4",6,NA
"CD97",2,NA
"RSPH9",1,NA
"RSRC2",1,NA
"CCDC141",4,NA
"RPL34-PS1",5,NA
"KIT",1,NA
"TPGS1",3,NA
"TNFSF15",1,NA
"CST7",2,NA
"PTPN14",3,NA
"DLK2",1,NA
"PIP5K1A",1,NA
"ISM2",1,NA
"4930439A04RIK",7,NA
"APOBEC4",4,NA
"F8A",1,NA
"PUS7",1,NA
"TMEM123",2,NA
"CPNE9",3,NA
"CEP57",1,NA
"TIFAB",12,NA
"COBLL1",2,NA
"CACNA2D3",1,NA
"KCNF1",2,NA
"UNC93B1",4,NA
"GM16365",2,NA
"SLC19A3",4,NA
"B230319C09RIK",7,NA
"MOV10",2,NA
"MIR128-1",6,NA
"GM3571",1,NA
"GM7816",1,NA
"FNBP1L",6,NA
"TSKU",1,NA
"LRRIQ1",2,NA
"PPAP2C",2,NA
"SFT2D1",1,NA
"TOR4A",2,NA
"KCNAB3",3,NA
"COA3",3,NA
"AMIGO2",8,NA
"ZFP937",2,NA
"SLC17A9",4,NA
"KCTD4",2,NA
"FAM199X",1,NA
"SPIDR",2,NA
"2410004B18RIK",6,NA
"GM12715",5,NA
"CAPN5",3,NA
"SHROOM3",4,NA
"ANKRD34B",6,NA
"SORL1",1,NA
"HIC1",4,NA
"TMEM176B",2,NA
"NCAM2",1,NA
"MPEG1",3,NA
"RAB3A",3,NA
"SERTM1",2,NA
"RBM34",1,NA
"CD163",2,NA
"SCARNA6",3,NA
"GPR160",4,NA
"ZFC3H1",5,NA
"CRHR2",2,NA
"FAT1",1,NA
"CARD9",2,NA
"RHOQ",4,NA
"PTPN2",3,NA
"PDYN",11,NA
"KCNA3",4,NA
"GM13854",6,NA
"XRCC2",6,NA
"MIR758",1,NA
"BRD1",1,NA
"C79798",13,NA
"MCCC1",6,NA
"ACP6",6,NA
"RAB11FIP1",5,NA
"ITPR3",2,NA
"FAM78A",10,NA
"SMEK2",1,NA
"FOXN2",4,NA
"CXXC5",6,NA
"PDE1C",11,NA
"D630023F18RIK",3,NA
"LGALS9",2,NA
"MED20",1,NA
"GM15624",6,NA
"CMKLR1",2,NA
"RTP1",9,NA
"TECTA",2,NA
"AHRR",9,NA
"GM10545",10,NA
"GM6767",5,NA
"GM5514",5,NA
"PLEKHD1",8,NA
"NOP14",1,NA
"BAX",1,NA
"ELN",3,NA
"KCND2",1,NA
"IGSF8",3,NA
"EPN3",2,NA
"SLC30A10",3,NA
"RASIP1",2,NA
"TAF7",1,NA
"ALDOB",4,NA
"SLC6A7",2,NA
"FBXO2",3,NA
"SCYL2",1,NA
"WSB2-PS",5,NA
"CTNNA3",6,NA
"RCOR2",6,NA
"PRSS35",5,NA
"TCF7L2",1,NA
"GM7331",5,NA
"RIBC1",2,NA
"EFCAB1",1,NA
"MAP1LC3A",3,NA
"SMDT1",3,NA
"4930527B05RIK",1,NA
"RAPGEFL1",3,NA
"LRP1B",1,NA
"RUNX2OS2",7,NA
"GCNT2",3,NA
"PHACTR3",3,NA
"SETD1A",1,NA
"SHB",9,NA
"OAS1B",2,NA
"GPR124",2,NA
"SYNB",1,NA
"GM12183",5,NA
"NDE1",6,NA
"CHN1OS3",6,NA
"ADNP2",1,NA
"SULT2B1",1,NA
"DNMT3L",1,NA
"GM15942",6,NA
"GRIP1OS2",6,NA
"FABP5",3,NA
"PVRL1",3,NA
"ZDHHC12",4,NA
"LY6E",4,NA
"SERP2",3,NA
"GIMAP5",7,NA
"UFSP1",1,NA
"SNIP1",1,NA
"IRF4",4,NA
"CFAP43",2,NA
"ZMAT5",3,NA
"PNPLA7",4,NA
"DMRT2",0,NA
"KCNN3",1,NA
"BCAS1OS2",2,NA
