names,scores,logfoldchanges,pvals,pvals_adj,cell_type
CREG1,13.259609,0.9366869,3.96958779469759e-40,7.638742919386328e-39,Microglia
ETFB,13.259463,1.0047696,3.977320855441199e-40,7.646156825021349e-39,Microglia
PARL,13.257188,1.3532218,4.0998604495093524e-40,7.874049722961188e-39,Microglia
PHGDH,13.256982,1.2306001,4.111098568255507e-40,7.887945208128021e-39,Microglia
PSMD3,13.252267,1.3205094,4.377767143470144e-40,8.391430113042721e-39,Microglia
SUMO3,13.25218,0.94645536,4.382821497805368e-40,8.392954092736129e-39,Microglia
TMED3,13.251854,0.95882773,4.401935900188191e-40,8.421373486719253e-39,Microglia
SF3B2,13.247248,0.9403437,4.680565082173144e-40,8.945735688091349e-39,Microglia
AURKAIP1,13.23355,1.0752587,5.617025983193495e-40,1.072514505802595e-38,Microglia
EMC6,13.224647,1.0301185,6.323354913277162e-40,1.206212086796965e-38,Microglia
PPP2R1A,13.215427,1.1440206,7.147960213279189e-40,1.3621910638555748e-38,Microglia
HIF1A,13.210044,1.3536997,7.677963201536733e-40,1.46178033706552e-38,Microglia
RPS29,13.20613,5.3966,8.087649284157755e-40,1.5382927523583837e-38,Microglia
PIK3R1,13.189229,0.9654185,1.012147770963455e-39,1.9232759717294968e-38,Microglia
MRPS28,13.150836,1.5469017,1.6830404107181738e-39,3.1919452640232544e-38,Microglia
IFI204,13.146363,1.3597738,1.7855873572651998e-39,3.383172968741419e-38,Microglia
IGSF6,13.131241,1.1583302,2.1805473923662997e-39,4.1275395164820303e-38,Microglia
CDK6,13.121459,1.2975389,2.481113790707194e-39,4.6919719045955145e-38,Microglia
VAV1,13.120621,0.9085386,2.508724269450729e-39,4.73963679094215e-38,Microglia
UQCRC2,13.118248,0.99744564,2.5884973453866623e-39,4.885664769237949e-38,Microglia
SSSCA1,13.11452,1.5690047,2.7189802869100185e-39,5.127034119958078e-38,Microglia
RARS,13.109993,1.7063506,2.8862511749938168e-39,5.437244684823438e-38,Microglia
PICALM,13.096679,0.83615315,3.4398289156765066e-39,6.461566137598243e-38,Microglia
HEXIM1,13.083179,1.3625499,4.1088786509289735e-39,7.710995601576707e-38,Microglia
WDR18,13.076616,1.5996906,4.479403777008473e-39,8.398349326922165e-38,Microglia
PFDN6,13.0707035,1.2750515,4.841545305827763e-39,9.068692989670729e-38,Microglia
PRPF31,13.052126,1.7877142,6.179884236881521e-39,1.1564541204914565e-37,Microglia
SRPRB,13.049286,1.4128975,6.414607813200061e-39,1.1992395347163871e-37,Microglia
CH25H,13.032061,5.5821815,8.040661735072176e-39,1.50181269658386e-37,Microglia
TGIF1,13.02296,1.4014506,9.059078961600747e-39,1.6904275657040031e-37,Microglia
NOP2,13.022395,1.7448575,9.126255184215557e-39,1.7013515459315757e-37,Microglia
SAMM50,13.001867,1.0867947,1.1939164463003437e-38,2.2236411695981355e-37,Microglia
PGS1,12.992329,1.4818392,1.3524857253858454e-38,2.5165940716457112e-37,Microglia
MRFAP1,12.990412,0.7818626,1.3867975677158253e-38,2.578004346400032e-37,Microglia
IDH3A,12.986822,1.6115841,1.453381691645466e-38,2.6992352718071545e-37,Microglia
SRPR,12.979984,1.1942974,1.589133984840789e-38,2.9485767581250227e-37,Microglia
CD9,12.973988,3.2555413,1.718518829565547e-38,3.1856456760667076e-37,Microglia
SLC39A14,12.972516,4.1058836,1.7518467197248902e-38,3.24437402370103e-37,Microglia
H2AFX,12.959135,1.9507515,2.0858667011804054e-38,3.8593430372544495e-37,Microglia
NOL7,12.947013,1.0071546,2.442745330487738e-38,4.515412451900645e-37,Microglia
RPF2,12.941902,1.6899556,2.610836360275394e-38,4.821605480714775e-37,Microglia
MRPL18,12.937019,1.1054158,2.782169465541826e-38,5.133206865028248e-37,Microglia
NDUFA1,12.936146,0.9970736,2.8139654397599186e-38,5.1870148728221886e-37,Microglia
IMP4,12.929536,1.2357469,3.0666516922070805e-38,5.642238244158779e-37,Microglia
SRRM1,12.915467,0.80680853,3.6820275358325006e-38,6.768129906117484e-37,Microglia
PSMC6,12.914676,1.2162157,3.7200904236832324e-38,6.8317224416289005e-37,Microglia
RAD23B,12.910715,1.2998527,3.916478188796883e-38,7.1856799543987504e-37,Microglia
SOAT1,12.902504,1.4796671,4.3570377613367937e-38,7.986551542989908e-37,Microglia
MSRB1,12.890316,1.592714,5.103436416543442e-38,9.346023660593729e-37,Microglia
TOMM22,12.8893585,0.97418106,5.167183772167055e-38,9.453979222892464e-37,Microglia
ABCF1,12.88115,1.0297139,5.747247325885652e-38,1.0505520274265007e-36,Microglia
MTHFD2,12.860029,2.054095,7.554836708425223e-38,1.3796854248333552e-36,Microglia
ILF2,12.847482,1.2634631,8.885591911117862e-38,1.6212091537831247e-36,Microglia
NDUFS3,12.84577,0.839198,9.084363470697291e-38,1.6559424809444043e-36,Microglia
GM10020,12.841542,1.3785498,9.59440068742116e-38,1.747298202824713e-36,Microglia
PFDN1,12.834574,1.1761721,1.0497961426267032e-37,1.910086148703526e-36,Microglia
GRPEL1,12.818088,1.0994499,1.2986360397170506e-37,2.360666343415543e-36,Microglia
NDUFV3,12.810694,0.94163346,1.4285175918873868e-37,2.5943722717180603e-36,Microglia
LRRFIP1,12.80634,1.1542561,1.5109526013208291e-37,2.7415581039619648e-36,Microglia
MORF4L1,12.798303,0.78516155,1.6757458108946309e-37,3.0377710398968444e-36,Microglia
ATP1B3,12.718809,0.8875881,4.648930814549958e-37,8.412046069853711e-36,Microglia
DPY30,12.718148,1.1261235,4.688389956950939e-37,8.475662761625528e-36,Microglia
ANP32E,12.70783,1.1545419,5.349843241233095e-37,9.662572050274806e-36,Microglia
NEU1,12.664108,1.2220567,9.347701297923347e-37,1.6852374572331157e-35,Microglia
SLC39A1,12.663343,1.3946278,9.439191713835372e-37,1.700176167469159e-35,Microglia
CETN3,12.658967,0.89467585,9.980360949223863e-37,1.7960092466160385e-35,Microglia
PSME3,12.658158,1.6198255,1.0083721271331511e-36,1.8129537194487906e-35,Microglia
UBE2V2,12.648253,1.1387142,1.1438988912857742e-36,2.054742721311411e-35,Microglia
PBDC1,12.642071,1.7175666,1.2375066870496972e-36,2.2208624105932862e-35,Microglia
BCAP29,12.607668,1.2153509,1.9157860519100048e-36,3.4349921886157095e-35,Microglia
MIEN1,12.585864,1.1181604,2.525654173440922e-36,4.5243650443321245e-35,Microglia
GAS6,12.58505,0.7799693,2.5518206765331254e-36,4.5670868693083774e-35,Microglia
TNFRSF12A,12.582348,2.4262457,2.6406175291696454e-36,4.721721271532474e-35,Microglia
EXOSC8,12.562818,1.2805166,3.3807557222282424e-36,6.034220245154666e-35,Microglia
CHD4,12.560591,1.3233932,3.477251270274447e-36,6.200835862512035e-35,Microglia
PCMT1,12.53945,0.9877754,4.5413692953212976e-36,8.091110485018641e-35,Microglia
FAM111A,12.529287,1.2600818,5.162437924463845e-36,9.189326043501361e-35,Microglia
HCLS1,12.520738,0.84846777,5.7498035480195916e-36,1.0225620840588994e-34,Microglia
CCDC115,12.507996,1.0595534,6.750638337420776e-36,1.1994709507563245e-34,Microglia
PRDX2,12.506501,0.9236992,6.878792839834563e-36,1.2211406568372978e-34,Microglia
GSPT1,12.484237,1.2197134,9.10117742805912e-36,1.6142097319523398e-34,Microglia
HPRT,12.478302,0.8150419,9.805521948120351e-36,1.7375702337024417e-34,Microglia
PPP1R10,12.44755,1.0380603,1.4420373112774912e-35,2.5530409001548035e-34,Microglia
PSENEN,12.436275,0.7385879,1.6607052947588465e-35,2.9375402004688573e-34,Microglia
NDUFC2,12.435797,0.82339865,1.670658459053758e-35,2.952495509924153e-34,Microglia
MRPL30,12.430018,1.0479903,1.7959326218756965e-35,3.1682052205962936e-34,Microglia
MRPS24,12.423173,0.9633563,1.9564448104543502e-35,3.4451961563898993e-34,Microglia
TRAM1,12.4215355,0.81277114,1.996913585149559e-35,3.5133198388725054e-34,Microglia
ARL6IP5,12.419539,0.71393657,2.0473728856872286e-35,3.5988833820220194e-34,Microglia
SSRP1,12.398232,1.3168824,2.671522442356588e-35,4.683483071764819e-34,Microglia
PTP4A1,12.386101,1.0894947,3.10791386884508e-35,5.44368380316376e-34,Microglia
PNO1,12.375715,1.846015,3.53727447898473e-35,6.1847376759888285e-34,Microglia
SNX18,12.367539,0.9375918,3.916345184545479e-35,6.841452292683392e-34,Microglia
GARS,12.365954,1.6628385,3.994408859729919e-35,6.971640972628703e-34,Microglia
MRPS33,12.352311,0.81898713,4.7332030270793865e-35,8.253784570672505e-34,Microglia
MRPL21,12.34788,1.4438902,5.001183961680379e-35,8.713380191415726e-34,Microglia
ENPP2,12.342297,1.4581597,5.360454362965776e-35,9.331073606205001e-34,Microglia
COPB1,12.3421755,1.2080652,5.368532127690314e-35,9.336886635140127e-34,Microglia
PITPNA,12.335036,1.3097403,5.866254493354484e-35,1.0193522468390664e-33,Microglia
FN1,12.312903,2.0131972,7.71956810202014e-35,1.3402122418529238e-33,Microglia
CD244,12.306174,4.891642,8.390718497195725e-35,1.4554498942538888e-33,Microglia
SAT1,12.283388,1.111202,1.11240372250596e-34,1.927872942126644e-33,Microglia
LRRC25,12.282166,1.1125138,1.1293381414728358e-34,1.9555015885520413e-33,Microglia
SRP54B,12.276142,1.0183697,1.2166271471108825e-34,2.1029506959491175e-33,Microglia
DDX24,12.2706,0.81681055,1.3028302872564998e-34,2.249979913268127e-33,Microglia
DKC1,12.252349,1.9798087,1.6319936612339857e-34,2.8159750520679236e-33,Microglia
EDEM1,12.242852,1.0478841,1.8347034876097221e-34,3.162977447362167e-33,Microglia
CCDC124,12.227505,1.1164659,2.2164369392026476e-34,3.817735129981484e-33,Microglia
COMMD4,12.225233,1.0959266,2.2792578098979034e-34,3.922513113016436e-33,Microglia
NINJ1,12.223777,0.9390782,2.320492744052692e-34,3.9899921048480194e-33,Microglia
GLRX5,12.220204,1.2160689,2.424747207264175e-34,4.165618458512691e-33,Microglia
GNB2,12.216424,0.75066096,2.540136210733957e-34,4.3600508739122496e-33,Microglia
UCHL5,12.210933,1.4463122,2.7175681244511253e-34,4.660546552855477e-33,Microglia
ATIC,12.207818,2.1777313,2.82360848508979e-34,4.838191756408201e-33,Microglia
RPL10-PS3,12.20642,0.8698358,2.872522694197118e-34,4.917728904357446e-33,Microglia
USP14,12.205864,1.3997753,2.892235338044035e-34,4.947178588208134e-33,Microglia
NMD3,12.199615,1.4691387,3.1229817440606145e-34,5.337238097720244e-33,Microglia
EMC10,12.181635,0.81059384,3.893963006798836e-34,6.637590056139365e-33,Microglia
POLR2G,12.1733055,0.959423,4.312564122430415e-34,7.344777530898128e-33,Microglia
H2AFZ,12.171064,1.0417219,4.432641106965686e-34,7.542762781758103e-33,Microglia
DNAJC15,12.168249,1.2671076,4.588182227493635e-34,7.800701535182232e-33,Microglia
TMBIM1,12.166857,1.403391,4.66712537518255e-34,7.92807806189415e-33,Microglia
TXNL1,12.159059,0.97464746,5.1346732597049465e-34,8.714792125967784e-33,Microglia
ARF5,12.157246,0.73277354,5.2499042870194465e-34,8.902699137325145e-33,Microglia
ADH5,12.156387,1.3189079,5.3053466073043135e-34,8.988981504465305e-33,Microglia
DDX1,12.147763,1.5785886,5.895630503558781e-34,9.971965585633114e-33,Microglia
DERL1,12.145042,0.83068097,6.095100853816277e-34,1.0300511348580595e-32,Microglia
SHMT2,12.143474,2.4788165,6.213098911656619e-34,1.0490926654172552e-32,Microglia
DDX56,12.142418,1.5662996,6.2938467970343335e-34,1.0618172186263831e-32,Microglia
TXNDC9,12.13419,0.938479,6.959545716782731e-34,1.1731210295055922e-32,Microglia
RRP7A,12.131921,1.3790076,7.155078553778193e-34,1.2050497683948657e-32,Microglia
VPS35,12.1283865,0.93796796,7.470717526444115e-34,1.2560621916261203e-32,Microglia
PPIG,12.116381,1.0415667,8.64950970347946e-34,1.4530143964796485e-32,Microglia
COPZ1,12.088447,0.9503223,1.215636388872193e-33,2.038648088742686e-32,Microglia
CSRNP1,12.087548,2.2876956,1.2289940320396374e-33,2.059296547733083e-32,Microglia
LAMTOR2,12.0831375,0.80295575,1.2967514617665682e-33,2.1709844990747856e-32,Microglia
SCAMP3,12.074079,1.0387887,1.4477689494086422e-33,2.421756124626256e-32,Microglia
2700060E02RIK,12.072703,0.83606124,1.4721771460453859e-33,2.4604962394253035e-32,Microglia
DRG1,12.054417,1.0866382,1.838293141252452e-33,3.0697937583372515e-32,Microglia
2310036O22RIK,12.044034,0.9065978,2.0850439648694936e-33,3.478898503620099e-32,Microglia
EIF3D,12.028355,1.1740422,2.5213414352922557e-33,4.2033022827778253e-32,Microglia
NUCB2,12.0228405,1.3307054,2.6954204272508855e-33,4.4897091732019186e-32,Microglia
ALG8,12.020068,1.6604747,2.787427223714129e-33,4.6390416759532864e-32,Microglia
ASNA1,12.014848,1.2487241,2.969149793719423e-33,4.937307737151159e-32,Microglia
MRPL28,12.003956,1.1363981,3.387117571958553e-33,5.626206782029155e-32,Microglia
WDR74,11.983948,1.694546,4.312865355121269e-33,7.153620523793317e-32,Microglia
DARS,11.975356,1.3611383,4.7837935035589945e-33,7.921399242657982e-32,Microglia
P2RY6,11.975015,0.6385639,4.803525556593051e-33,7.947394718107983e-32,Microglia
PET100,11.9604,0.9588455,5.728572685360398e-33,9.469926574247202e-32,Microglia
GBA,11.9589205,1.2030379,5.831538369634152e-33,9.632058975158504e-32,Microglia
PDCD6,11.95131,0.9454676,6.390935073231798e-33,1.0547183887607417e-31,Microglia
PILRA,11.947469,1.9077989,6.693288464145045e-33,1.1036924618073482e-31,Microglia
ACP1,11.946393,1.1392306,6.780496678637173e-33,1.1171378516099123e-31,Microglia
SYNCRIP,11.94031,1.2706469,7.295118864139716e-33,1.2009216141844035e-31,Microglia
ARID5A,11.936903,1.805061,7.600052073442624e-33,1.2500753431317771e-31,Microglia
ATAD3A,11.930053,1.9776598,8.252081969525791e-33,1.3561907857339926e-31,Microglia
SYNGR2,11.907371,0.7334122,1.0833982135149135e-32,1.7760700330541905e-31,Microglia
MPHOSPH10,11.900885,1.6244522,1.1709955184741857e-32,1.918077031715198e-31,Microglia
COMMD1,11.884493,1.0442474,1.4249726026361992e-32,2.3321499281516863e-31,Microglia
SQSTM1,11.867421,0.9086111,1.7477237415959536e-32,2.857999695282014e-31,Microglia
RCN2,11.863456,0.8570105,1.832528148836858e-32,2.9941929662380003e-31,Microglia
NDUFS2,11.842312,0.8733397,2.358602945607506e-32,3.8505609812092713e-31,Microglia
TMX1,11.823724,0.89793825,2.943424214503864e-32,4.801338919436973e-31,Microglia
CKB,11.7963505,1.0548171,4.076066516132101e-32,6.632443493012639e-31,Microglia
GRWD1,11.793243,2.4709601,4.229314569904635e-32,6.87612570956855e-31,Microglia
NDUFAF4,11.773716,1.5744908,5.332314039998242e-32,8.662262832495083e-31,Microglia
FCF1,11.764221,1.0260726,5.967459077918425e-32,9.678088981924491e-31,Microglia
ERRFI1,11.751098,1.5503603,6.970761009408509e-32,1.1295932175238547e-30,Microglia
LUC7L2,11.751028,0.66108346,6.97647777582609e-32,1.1295932175238547e-30,Microglia
CSDE1,11.7368355,1.0694729,8.251613633856393e-32,1.3349593321440085e-30,Microglia
MAGT1,11.732071,1.0306729,8.7295924097192e-32,1.4099722822419414e-30,Microglia
CCRL2,11.730716,1.7901921,8.870545366994852e-32,1.4315650815449105e-30,Microglia
ALAS1,11.724177,1.066398,9.582738559723088e-32,1.5452361973759694e-30,Microglia
UBXN1,11.720262,0.98133975,1.0036189921151064e-31,1.617032889585296e-30,Microglia
RBBP7,11.71942,1.0583724,1.0136328272198598e-31,1.631832913428704e-30,Microglia
RBMS1,11.71918,1.0965618,1.0165078599985095e-31,1.6351255005118884e-30,Microglia
SFR1,11.717258,0.8607161,1.0398318570681273e-31,1.671279505997345e-30,Microglia
AIMP2,11.707581,1.6861049,1.165582883270256e-31,1.8718672139234224e-30,Microglia
SMN1,11.663284,1.5959842,1.9632035368875888e-31,3.1476749954735507e-30,Microglia
MRPL41,11.641665,1.1756225,2.530248153648891e-31,4.053539826638326e-30,Microglia
TOMM6,11.620515,1.2610925,3.241772908428536e-31,5.1892067555308124e-30,Microglia
MAK16,11.617445,1.8192322,3.3603701127542503e-31,5.374682879206372e-30,Microglia
PLAT,11.6042795,2.1981091,3.9197708057565003e-31,6.2643214701891186e-30,Microglia
SNHG9,11.597912,1.1782473,4.222575656388931e-31,6.742775794906312e-30,Microglia
MRPL51,11.593244,0.9859804,4.459208315562352e-31,7.114874482441792e-30,Microglia
SRSF11,11.591059,0.68491364,4.57441401800048e-31,7.292785455072771e-30,Microglia
PTBP1,11.585149,1.1251899,4.90113244823101e-31,7.807341543443173e-30,Microglia
CXCL10,11.584551,4.577578,4.935493380550773e-31,7.850746081773438e-30,Microglia
ARRB2,11.584536,0.64097404,4.936348335608875e-31,7.850746081773438e-30,Microglia
YWHAQ,11.578688,0.7398062,5.28490111871143e-31,8.398304560016834e-30,Microglia
EIF4H,11.570791,0.802222,5.794592886012575e-31,9.200842289998209e-30,Microglia
LY6A,11.570133,0.6527778,5.839207214146892e-31,9.264217242734662e-30,Microglia
SUB1,11.569829,0.7508827,5.859952277717183e-31,9.289650815158253e-30,Microglia
FARSB,11.569235,1.6814723,5.9006413317217595e-31,9.34663484257052e-30,Microglia
ALKBH1,11.56102,1.1224227,6.493326011753226e-31,1.027718787643352e-29,Microglia
STRAP,11.550496,1.1140822,7.3395726495625005e-31,1.1607245510403618e-29,Microglia
PMAIP1,11.53595,2.299141,8.6922386287446e-31,1.3735409958252796e-29,Microglia
GNA13,11.533083,1.131962,8.98670868372964e-31,1.418935052987921e-29,Microglia
SKP1A,11.513075,0.89282346,1.133634496995347e-30,1.7884922148353332e-29,Microglia
1500011K16RIK,11.5123625,1.1789693,1.1430408878111043e-30,1.8018896555454246e-29,Microglia
ACO2,11.494662,1.0779591,1.4032937399945737e-30,2.2103839445717886e-29,Microglia
GOT2,11.489331,1.7569634,1.4926363005228942e-30,2.349233091198373e-29,Microglia
PPP1CC,11.469701,0.9213317,1.8730505897728125e-30,2.945607491737691e-29,Microglia
MLEC,11.468071,1.2127111,1.9086679076860623e-30,2.9992265646693667e-29,Microglia
CISD1,11.465751,1.138372,1.9605267892614467e-30,3.0782613850515386e-29,Microglia
ARF4,11.449688,0.6935605,2.3599343696037065e-30,3.702428881611547e-29,Microglia
SKIL,11.4483795,0.8353265,2.39582868865931e-30,3.755752132858528e-29,Microglia
MRPS12,11.425885,1.1737072,3.1047657491108358e-30,4.8593652967616375e-29,Microglia
UQCRFS1,11.4127865,0.83478713,3.6097859613927236e-30,5.645304156289177e-29,Microglia
LMNA,11.400785,2.393696,4.143628023801746e-30,6.47503490951732e-29,Microglia
EIF4A2,11.398032,0.60743016,4.276762536760246e-30,6.677781758071367e-29,Microglia
NIFK,11.383113,1.3651373,5.075520688460895e-30,7.912431579598253e-29,Microglia
MVP,11.378633,1.3327523,5.343089763752763e-30,8.322971050968237e-29,Microglia
S100A11,11.367761,1.727517,6.052067134365683e-30,9.419903861190821e-29,Microglia
PPM1G,11.365459,1.0813595,6.213658346822517e-30,9.663783561494688e-29,Microglia
RBPJ,11.360156,1.4086877,6.602684693836822e-30,1.0260717814830803e-28,Microglia
GALK1,11.359426,1.4916315,6.658070399190638e-30,1.03386349264028e-28,Microglia
UBE2W,11.34935,1.2120199,7.47159786911054e-30,1.1592742992978204e-28,Microglia
ERDR1,11.346971,2.6850479,7.677714439924234e-30,1.1903175691479702e-28,Microglia
MBP,11.345192,1.1573803,7.835441941350744e-30,1.2138159076597202e-28,Microglia
B4GALNT1,11.320431,1.5563114,1.0395929249257104e-29,1.60920491639129e-28,Microglia
SELT,11.307394,0.8092325,1.2061863879176987e-29,1.865612462630946e-28,Microglia
ATP6V0D1,11.295835,0.8553845,1.3759153686806877e-29,2.1247972053176294e-28,Microglia
TOR1A,11.292143,0.96083474,1.434944861916747e-29,2.2142199298409944e-28,Microglia
KCNQ1OT1,11.266442,1.5098488,1.9217829940299833e-29,2.963124718103351e-28,Microglia
SLC1A5,11.253673,3.080747,2.22144800885833e-29,3.4224888987141042e-28,Microglia
EIF4A3,11.252361,0.9136084,2.2547250829302964e-29,3.4710435749329287e-28,Microglia
DCTN3,11.240737,0.8614593,2.5722496825923396e-29,3.956766588249965e-28,Microglia
HEBP1,11.221632,1.3086581,3.1932229878331105e-29,4.908148125994652e-28,Microglia
NFIL3,11.213654,4.0928006,3.4946246776731197e-29,5.367231432077071e-28,Microglia
RAB20,11.209805,1.4900988,3.6499769175757265e-29,5.601463797572406e-28,Microglia
CYP20A1,11.185826,1.301651,4.7842924048398074e-29,7.3365355515461795e-28,Microglia
NAGPA,11.161548,0.9066423,6.288686913692002e-29,9.635970111531953e-28,Microglia
TMEM97,11.154488,1.8674752,6.808377370394103e-29,1.0424170635867583e-27,Microglia
CLPTM1L,11.152422,1.0334933,6.968326654307515e-29,1.0660782354280247e-27,Microglia
MEA1,11.134326,1.3044528,8.538828221361003e-29,1.3053344460971184e-27,Microglia
MARS,11.130242,1.4748127,8.93925445307846e-29,1.3654884418442717e-27,Microglia
MAP2K2,11.127607,0.8380875,9.207382826410933e-29,1.4053561471295695e-27,Microglia
HMGB1,11.123518,0.72472554,9.639433000506811e-29,1.4701627498063987e-27,Microglia
VDAC1,11.122056,0.9820861,9.798736709973765e-29,1.4933032240528465e-27,Microglia
ADSSL1,11.11483,2.0295053,1.0625271292346236e-28,1.6167642534029543e-27,Microglia
MRPS25,11.111909,1.4212394,1.0978760825290286e-28,1.6692629788761194e-27,Microglia
BCL2A1D,11.106867,1.648654,1.1616410128782877e-28,1.7648524409226415e-27,Microglia
MTCH2,11.103631,0.943997,1.2044876492305955e-28,1.828538453627803e-27,Microglia
LSM5,11.098738,1.0005453,1.2722774302571927e-28,1.929963569146881e-27,Microglia
UAP1L1,11.074547,1.2202903,1.667220890822125e-28,2.5271221272038442e-27,Microglia
CDC42SE1,11.063902,0.99678653,1.8774877337230519e-28,2.843650714297674e-27,Microglia
COPB2,11.062511,1.3717806,1.9068244286061028e-28,2.8858660035086982e-27,Microglia
2610001J05RIK,11.056302,0.8542685,2.0434973865104404e-28,3.0903389102984057e-27,Microglia
SLAMF9,11.052248,1.0171449,2.137943126389609e-28,3.2306878301769357e-27,Microglia
CD84,11.025053,0.721491,2.8934830303539954e-28,4.3690485144157455e-27,Microglia
SLC31A1,11.023742,0.8939007,2.935953717784779e-28,4.429783155355978e-27,Microglia
TMEM251,11.016887,1.2663263,3.1682776027948983e-28,4.776657242775323e-27,Microglia
FARSA,11.013525,1.3394047,3.288793007173414e-28,4.954561636571263e-27,Microglia
UTP18,11.010942,1.8648444,3.3844530446458196e-28,5.0947782463518626e-27,Microglia
EBP,10.992977,0.8433264,4.130703174390792e-28,6.213397408501569e-27,Microglia
H2AFY,10.983325,1.118732,4.596884540548253e-28,6.90935239294457e-27,Microglia
FKBP5,10.98206,1.2474456,4.661678122617741e-28,7.001399954739526e-27,Microglia
GM16286,10.970847,0.88415605,5.277584706116174e-28,7.91436884581577e-27,Microglia
GLUD1,10.969567,1.0174396,5.352767672453922e-28,8.021010417163843e-27,Microglia
PTPRC,10.960929,0.7884415,5.889157211141635e-28,8.818073164555163e-27,Microglia
SAA3,10.960229,12.789962,5.934893805548065e-28,8.879808841178786e-27,Microglia
AP1S1,10.956102,1.2422427,6.211712200573168e-28,9.286933908368305e-27,Microglia
HAX1,10.951341,1.3310525,6.547131289413934e-28,9.780987267467898e-27,Microglia
SLC11A1,10.941762,0.84337354,7.2771601435802025e-28,1.0863366714336962e-26,Microglia
TIPARP,10.934039,1.8740022,7.924122248251204e-28,1.1820199008462526e-26,Microglia
ZYX,10.922201,1.2354552,9.028043233483833e-28,1.3456701355204155e-26,Microglia
POP5,10.904249,1.1220821,1.0999759879266162e-27,1.6383240243457272e-26,Microglia
FAM104A,10.900066,0.9655747,1.151737840665977e-27,1.714123425250988e-26,Microglia
SRI,10.895618,0.7628751,1.2094264153689538e-27,1.7986224539505837e-26,Microglia
ACADVL,10.892746,1.2317994,1.2481902907804938e-27,1.8548710165784034e-26,Microglia
CSNK2B,10.890181,0.93275994,1.2838544181079336e-27,1.906431899684765e-26,Microglia
MRPL55,10.883422,1.215658,1.3827241190122577e-27,2.0517002082181128e-26,Microglia
PON2,10.878198,0.76063436,1.4642993170816243e-27,2.1711074524524762e-26,Microglia
OSTF1,10.8768,0.68899333,1.4869198819113979e-27,2.2029891934634658e-26,Microglia
ZNHIT1,10.872136,1.1055348,1.5649248338139527e-27,2.3168177197824147e-26,Microglia
ORMDL2,10.869037,0.9468638,1.6190081968020666e-27,2.395086825674529e-26,Microglia
NGDN,10.854164,1.0134187,1.9054165074759783e-27,2.816671588883282e-26,Microglia
RBM17,10.842876,1.226362,2.155844200405751e-27,3.184476009669814e-26,Microglia
TSN,10.8368845,0.8168358,2.3017600446135503e-27,3.397466792442697e-26,Microglia
MRPS18C,10.836256,0.9418579,2.3176187275400067e-27,3.4183141486658554e-26,Microglia
THRAP3,10.823924,1.1363033,2.6517413632654173e-27,3.908194731723639e-26,Microglia
SMARCA5,10.819068,1.347047,2.7960512674611073e-27,4.117801960038948e-26,Microglia
DOK2,10.818621,3.1501384,2.8097432732521396e-27,4.1348761164625404e-26,Microglia
NUFIP2,10.800284,1.1635888,3.431380491846089e-27,5.0459218352109846e-26,Microglia
NCF4,10.793736,1.1064055,3.684961115274787e-27,5.414776940826971e-26,Microglia
MRPS7,10.788967,1.1959832,3.8812767362876065e-27,5.694754883733975e-26,Microglia
SLMO2,10.772555,1.346783,4.63941086161791e-27,6.802052903882509e-26,Microglia
PEAK1,10.76627,1.6342887,4.9672060654688584e-27,7.271827304610986e-26,Microglia
STAB1,10.76131,0.5051928,5.2419787624577895e-27,7.668388382645193e-26,Microglia
EXOSC1,10.74001,1.383202,6.603709018219371e-27,9.653270489911921e-26,Microglia
2700029M09RIK,10.735065,1.1769603,6.966988888910015e-27,1.0176761753593168e-25,Microglia
GTF2A2,10.721449,0.7862796,8.072842803477311e-27,1.1783360551297807e-25,Microglia
HERPUD1,10.718137,1.0118055,8.367190509441774e-27,1.2203959214548494e-25,Microglia
PES1,10.710473,1.3476633,9.089633598913273e-27,1.3247872046345122e-25,Microglia
CTAGE5,10.7046175,0.986243,9.682987913746526e-27,1.41022377561253e-25,Microglia
TOP1,10.703005,0.72893834,9.853070648705661e-27,1.4339346907883684e-25,Microglia
SLA,10.701737,0.84010166,9.98870602307415e-27,1.4526011231341414e-25,Microglia
EED,10.698354,1.0949801,1.0360255368488014e-26,1.505522360147908e-25,Microglia
TFPI,10.691069,1.3081417,1.1207259353348341e-26,1.6274063784652104e-25,Microglia
UTP11L,10.681515,0.87332606,1.2422833170589394e-26,1.8025915141860382e-25,Microglia
NDEL1,10.678531,1.1811229,1.282855825764922e-26,1.8600937488372177e-25,Microglia
BUD31,10.675548,0.8693627,1.3247417244645924e-26,1.9194143882775585e-25,Microglia
RPS19BP1,10.673558,1.1152617,1.353416069036304e-26,1.9595197384541051e-25,Microglia
PUF60,10.658194,0.81076634,1.5966820559050507e-26,2.308336016992592e-25,Microglia
YIF1A,10.655336,0.91044635,1.646481266022295e-26,2.376843468642441e-25,Microglia
ATP6V1D,10.65452,0.8011555,1.6609903323595247e-26,2.3960332722653317e-25,Microglia
TMEM126A,10.65188,1.2073087,1.7087760419328576e-26,2.463162538865176e-25,Microglia
IER5,10.650943,0.8367215,1.7260755906361162e-26,2.4862806661904e-25,Microglia
NASP,10.643453,1.3077409,1.8706707838673843e-26,2.6906253865771394e-25,Microglia
MESDC2,10.636373,1.0408013,2.018354130957646e-26,2.900924008061299e-25,Microglia
MCTS1,10.630814,0.9516673,2.1423530836627777e-26,3.076899964546285e-25,Microglia
