source,target,ligand_complex,receptor_complex,lr_means_mcao,cellphone_pvals_mcao,expr_prod_mcao,scaled_weight_mcao,lr_logfc_mcao,spec_weight_mcao,lrscore_mcao,specificity_rank_mcao,magnitude_rank_mcao,lr_means_sham,cellphone_pvals_sham,expr_prod_sham,scaled_weight_sham,lr_logfc_sham,spec_weight_sham,lrscore_sham,specificity_rank_sham,magnitude_rank_sham,magnitude_rank_diff,iron_aging_related
Microglia,Pericyte,B2M,KLRD1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,B2M,KLRC2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CCL8,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,IL6,MUSK,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CCL8,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Oligodendrocyte,CCL2,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CCL8,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Oligodendrocyte,B2M,KLRC1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Oligodendrocyte,IL6,MUSK,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Oligodendrocyte,IL6,F3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,TNF,FAS,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Oligodendrocyte,CCL8,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Oligodendrocyte,CCL8,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Pericyte,Microglia,CXCL2,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Oligodendrocyte,B2M,KLRC2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Oligodendrocyte,B2M,KLRD1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Pericyte,Microglia,IL6,MUSK,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Pericyte,Microglia,IL6,F3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Pericyte,Oligodendrocyte,CCL8,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Pericyte,Oligodendrocyte,CCL2,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Pericyte,Oligodendrocyte,CCL2,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Pericyte,Oligodendrocyte,CCL2,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Pericyte,Microglia,TNF,FAS,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Pericyte,Oligodendrocyte,CCL2,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CCL8,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CCL8,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CCL8,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CCL2,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CCL2,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CSF2,CSF1R,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CCL8,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CCL8,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CCL8,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL10,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL2,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL1,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL1,CXCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,B2M,KLRC1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL1,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,B2M,KLRD1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL2,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CXCL10,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CXCL1,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,B2M,KLRC2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,B2M,KLRC1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Oligodendrocyte,CCL2,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Oligodendrocyte,CCL2,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL2,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL2,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL2,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CXCL10,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CCL2,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Oligodendrocyte,TIMP1,CD63,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CSF2,CSF1R,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL2,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,TIMP1,CD63,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CCL2,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CCL8,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL2,XCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CCL8,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL2,CXCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CCL2,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,B2M,KLRD1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Oligodendrocyte,CCL2,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CXCL10,SDC4,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CCL8,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CCL8,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,B2M,KLRC1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,B2M,KLRC2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL2,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL10,SDC4,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Microglia,CXCL10,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CXCL10,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CXCL10,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CXCL10,SDC4,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL8,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CXCL2,XCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL8,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL8,CCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CXCL2,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Microglia,CCL2,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Microglia,CCL2,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Microglia,CCL2,CCR3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CXCL2,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Astrocyte,CXCL2,CXCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL8,CCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CXCL2,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CXCL2,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CXCL2,CXCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CXCL1,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CXCL2,CXCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CXCL2,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,IL6,F3,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CSF2,CSF1R,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,IL6,MUSK,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CCL8,CCR5,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CXCL1,CXCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CXCL1,CXCR2,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,CXCL2,XCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Pericyte,CXCL2,XCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Oligodendrocyte,Endothelial,TIMP1,CD63,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Oligodendrocyte,CXCL2,XCR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
Microglia,Oligodendrocyte,CCL8,ACKR1,0.12968315,1.0,0.016816797,-0.48949452938644666,-inf,0.00054443994,0.17711471,1.0,1.0,0.15270975,1.0,0.02328903,-0.6721687244068747,-inf,0.00028444445,0.24551065,1.0,1.0,0.0,True
