,ferroptosis_score,senescence_score,mg_activation,consensus_senescence,isp_index,condition
GSM5319987_sham1_1-2551-0,0.4050187101034558,0.9459553349875931,4.135555555555555,-0.003996380636404784,-0.8997564510293067,Sham
GSM5319987_sham1_1-2558-0,0.7742130750605327,0.7953846153846154,2.9755555555555553,0.5622489959839359,-0.5043306068531801,Sham
GSM5319987_sham1_1-2560-0,0.5522232005282853,0.22863523573200992,2.7644444444444445,-0.11891117478510028,-1.2997304677132036,Sham
GSM5319987_sham1_1-2561-0,0.16244772176975564,0.2977667493796526,3.1,-0.04192429497813302,-1.1595622523601108,Sham
GSM5319987_sham1_1-2568-0,0.4340193704600484,0.12883374689826302,19.82888888888889,-0.09598853868194843,-1.5343262352279174,Sham
GSM5319987_sham1_1-2581-0,0.48387629319832703,0.8092803970223326,2.688888888888889,-0.05089730055798522,-0.8152959897527544,Sham
GSM5319987_sham1_1-2583-0,0.21819282412502755,-0.02173697270471464,2.6666666666666665,-0.02173697270471464,-1.8882613712993455,Sham
GSM5319987_sham1_1-2587-0,0.3847127448822364,1.6065012406947892,3.6222222222222222,0.05293319258030463,-0.9215051671570441,Sham
GSM5319987_sham1_1-2594-0,0.3335901386748844,1.4390074441687346,5.622222222222222,-0.20487106017191978,-0.9762600649420525,Sham
GSM5319987_sham1_1-2595-0,0.5478758529605987,0.4804466501240695,2.9044444444444446,-0.11355753280048259,-0.7467492232038149,Sham
GSM5319987_sham1_1-2598-0,0.6442328857583095,0.614044665012407,6.144444444444445,0.047188755020080325,-0.6435459659147408,Sham
GSM5319987_sham1_1-2600-0,0.6251926040061633,0.3637717121588089,2.348888888888889,0.02608957924898206,-0.9820754329332106,Sham
GSM5319987_sham1_1-2601-0,0.62392692053709,0.6340942928039702,3.731111111111111,0.027108433734939763,-0.6652946820424783,Sham
GSM5319987_sham1_1-2605-0,0.560477657935285,0.368287841191067,4.002222222222223,-0.003996380636404784,-0.9714597119765527,Sham
GSM5319987_sham1_1-2606-0,0.38751926040061635,0.18560794044665013,4.677777777777777,-0.0007540340823405239,-1.4008714574870755,Sham
GSM5319987_sham1_1-2607-0,0.5784173453664979,1.019801488833747,28.57777777777778,-0.03762630070879204,-0.7140377395970552,Sham
GSM5319987_sham1_1-2613-0,0.22281532027294743,0.6495781637717122,1.9511111111111112,-0.0050520283516815034,-1.094905500077921,Sham
GSM5319987_sham1_1-2615-0,0.6041712524763372,0.9810918114143921,4.213333333333333,-0.09817523752073595,-0.6864540020691932,Sham
GSM5319987_sham1_1-2620-0,0.5054479418886197,0.7339950372208437,4.408888888888889,-0.0949328909666717,-0.7921916625926648,Sham
GSM5319987_sham1_1-2626-0,0.709222980409421,0.29622828784119104,3.06,0.03755089730055798,-1.1408446221860826,Sham
GSM5319987_sham1_1-2638-0,0.29760070438036534,0.1426302729528536,3.9911111111111106,-0.0619816015683909,-1.501895790986699,Sham
GSM5319987_sham1_1-2641-0,0.5897534668721109,0.6018362282878411,5.4111111111111105,-0.1164658634538153,-0.7018961799159877,Sham
GSM5319987_sham1_1-2644-0,1.2932533568126787,0.5449627791563275,1.8977777777777778,-0.002008032128514081,-0.5561633756501573,Sham
GSM5319987_sham1_1-2660-0,0.22925379705040722,0.867593052109181,6.637777777777778,-0.14469914040114612,-1.0880095656959556,Sham
GSM5319987_sham1_1-2665-0,0.3407440017609509,0.2594044665012407,3.906666666666667,-0.07128514056224901,-1.2274035776788312,Sham
GSM5319987_sham1_1-2667-0,0.597457627118644,0.7139950372208437,3.8177777777777777,-0.10782687377469463,-0.69364463450167,Sham
GSM5319987_sham1_1-2672-0,0.6683359013867488,0.15344913151364764,8.655555555555555,-0.08739255014326648,-1.4764647232004195,Sham
GSM5319987_sham1_1-2673-0,0.313284173453665,0.5373200992555831,4.346666666666667,-0.021188357713768674,-0.99800878106979,Sham
GSM5319987_sham1_1-2675-0,0.26034558661677304,1.0488833746898263,5.408888888888889,-0.011159704418639727,-1.0547086859881734,Sham
GSM5319987_sham1_1-2677-0,0.4663768434954876,0.4284367245657568,1.7466666666666666,-0.07879656160458452,-0.834038785765276,Sham
GSM5319987_sham1_1-2678-0,0.6516618974246093,0.521985111662531,3.446666666666667,-0.038003317749962295,-0.6355891185509344,Sham
GSM5319987_sham1_1-2682-0,0.12673343605546994,0.2455086848635236,1.8822222222222222,-0.06914492535062586,-1.2600673344685478,Sham
GSM5319987_sham1_1-2684-0,0.12827426810477657,0.416029776674938,5.313333333333333,0.03182023827477001,-1.1961637502336202,Sham
GSM5319987_sham1_1-2689-0,0.7094981289896545,1.2668982630272954,4.24,-0.1579701402503393,-0.5736435883334491,Sham
GSM5319987_sham1_1-2693-0,0.23849878934624696,0.9721091811414393,3.186666666666667,0.06152918111898656,-1.0781077111987745,Sham
GSM5319987_sham1_1-2699-0,0.23106977767994716,0.40213399503722086,4.0777777777777775,-0.039435982506409284,-1.0860645585625808,Sham
GSM5319987_sham1_1-2701-0,0.22435615232225403,0.428287841191067,3.893333333333333,-0.0763082491328608,-1.0932551909950574,Sham
GSM5319987_sham1_1-2702-0,0.2819172353070658,0.1963771712158809,2.6577777777777776,-0.044789624491027,-1.3755570459750452,Sham
GSM5319987_sham1_1-2706-0,0.2569887739379265,0.5927543424317618,3.5755555555555554,0.051877544865027894,-1.0583040022044117,Sham
GSM5319987_sham1_1-2716-0,0.3841624477217698,0.22868486352357323,0.9577777777777777,-0.05768360729904992,-1.2996138114389546,Sham
GSM5319987_sham1_1-2717-0,0.5645498569227383,0.5957320099255583,2.9222222222222225,-0.0806062434022018,-0.7288905213428272,Sham
GSM5319987_sham1_1-2721-0,0.22589698437156067,0.2486352357320099,3.6977777777777776,0.01357261348212939,-1.2527179891908617,Sham
GSM5319987_sham1_1-2727-0,0.9155293858683691,0.7186600496277915,1.8288888888888888,-0.06627959583773187,-0.35297368811055174,Sham
GSM5319987_sham1_1-2731-0,0.4275808936825886,0.9522084367245657,25.391111111111112,-0.0018096817976172574,-0.875591210887376,Sham
GSM5319987_sham1_1-2737-0,0.5786924939467313,0.6786600496277916,1.5288888888888887,-0.08776956718443674,-0.7137430415465439,Sham
GSM5319987_sham1_1-2745-0,0.11594761171032358,0.4913151364764268,5.1466666666666665,-0.03657065299351531,-1.2093662228965287,Sham
GSM5319987_sham1_1-2751-0,0.437376183138895,0.25781637717121586,3.3466666666666667,-0.05232996531443221,-1.231136578454799,Sham
GSM5319987_sham1_1-2752-0,0.40655954215276247,0.8,4.222222222222222,-0.17765042979942694,-0.8981061419464431,Sham
GSM5319987_sham1_1-2753-0,0.903202729473916,0.5972704714640198,16.93111111111111,0.010707283969235398,-0.4332076625917245,Sham
GSM5319987_sham1_1-2756-0,0.20559101915034117,0.2886352357320099,1.7022222222222223,0.11947791164658633,-1.1586930321461777,Sham
GSM5319987_sham1_1-2762-0,0.32687651331719125,1.0059057071960298,2.7488888888888887,-0.07487558437641381,-0.9834506973745294,Sham
GSM5319987_sham1_1-2765-0,0.2821923838872991,0.6464516129032257,3.7422222222222223,-0.14613180515759314,-1.0313096607775725,Sham
GSM5319987_sham1_1-2771-0,0.42323354611490205,0.4666997518610422,5.05111111111111,-0.09538152610441768,-0.8802474400854554,Sham
GSM5319987_sham1_1-2773-0,0.24928461369139338,0.7846650124069479,3.9244444444444446,-0.01651334640325744,-1.0665555476187296,Sham
GSM5319987_sham1_1-2780-0,0.8523552718467974,1.2239205955334989,3.1799999999999997,-0.07955059568692505,-0.4206363605079572,Sham
GSM5319987_sham1_1-2789-0,0.30838652872551175,0.3638709677419355,17.435555555555556,-0.11031518624641834,-1.003254406368892,Sham
GSM5319987_sham1_1-2792-0,0.4450803433854281,0.5957320099255583,2.5311111111111106,-0.12750716332378223,-0.8568484148748544,Sham
GSM5319987_sham1_1-2794-0,0.6784063394232885,1.028833746898263,6.373333333333334,-0.16799879354546826,-0.6069444680412315,Sham
GSM5319987_sham1_1-2796-0,0.6347127448822364,0.7063523573200993,18.633333333333333,-0.05481827778615593,-0.6537425184624335,Sham
GSM5319987_sham1_1-2797-0,0.1763152102135153,0.4114640198511166,4.16,0.05331020962147488,-1.144709470614339,Sham
GSM5319987_sham1_1-2803-0,0.9548756328417345,2.595632754342432,10.78,-0.0566279595837732,-0.3108318668874292,Sham
GSM5319987_sham1_1-2806-0,0.6593660576711424,0.05359801488833746,6.493333333333333,-0.10888252148997135,-1.7111771469893824,Sham
GSM5319987_sham1_1-2807-0,1.1396103896103895,0.6601488833746898,19.153333333333332,-0.022244005429045394,-0.2854041631182572,Sham
GSM5319987_sham1_1-2811-0,0.5912942989214176,0.7846650124069479,4.568888888888889,0.0174935907103001,-0.7002458708331241,Sham
GSM5319987_sham1_1-2813-0,0.46538630860664754,0.7001985111662531,2.8422222222222224,-0.039435982506409284,-0.835099698747117,Sham
GSM5319987_sham1_1-2818-0,0.2646929341844596,0.5957816377171216,1.7111111111111112,-0.051952948273261954,-1.050052456790094,Sham
GSM5319987_sham1_1-2821-0,0.3317741580453445,0.11186104218362286,4.464444444444444,0.03755089730055798,-1.574222681021071,Sham
GSM5319987_sham1_1-2825-0,0.5260290556900726,0.7508684863523573,5.804444444444445,-0.030839993967727353,-0.7701482484144159,Sham
GSM5319987_sham1_1-2827-0,0.13163108078362315,0.39300248138957816,3.4511111111111106,-0.11069220328758861,-1.1925684340173819,Sham
GSM5319987_sham1_1-2832-0,0.31999779881135815,1.604863523573201,5.806666666666667,-0.038380334791132564,-0.9908181486373131,Sham
GSM5319987_sham1_1-2838-0,1.0679066696015846,0.8829280397022332,19.37777777777778,-0.038003317749962295,-0.18976990773736768,Sham
GSM5319987_sham1_1-2848-0,0.29116222760290555,0.6465012406947891,2.3644444444444446,-0.06341426632483789,-1.0217025043309023,Sham
GSM5319987_sham1_1-2857-0,0.5242130750605327,0.6940446650124069,3.4177777777777774,-0.10028653295128939,-0.7720932555477907,Sham
GSM5319987_sham1_1-2861-0,0.35796830288355713,0.7263523573200993,2.184444444444445,-0.09742120343839542,-0.950149817666747,Sham
GSM5319987_sham1_1-2869-0,0.17659035879374865,0.6910173697270472,3.0022222222222226,-0.08935742971887552,-1.1444147725638274,Sham
GSM5319987_sham1_1-2874-0,0.1408760730794629,0.6295781637717122,6.064444444444445,-0.10352887950535364,-1.1826665795202005,Sham
GSM5319987_sham1_1-2875-0,0.49647809817301347,0.6479900744416873,4.377777777777778,-0.09779822047956568,-0.8017988190393346,Sham
GSM5319987_sham1_1-2880-0,0.31454985692273824,0.5066997518610421,2.7777777777777777,-0.0619816015683909,-0.9966531700374378,Sham
GSM5319987_sham1_1-2884-0,0.4807946290997138,0.6833250620347395,2.5511111111111107,-0.0025637158799577953,-0.8185966079184814,Sham
GSM5319987_sham1_1-2888-0,0.6565595421527625,0.836774193548387,3.2222222222222223,-0.10820389081586487,-0.6303434932518325,Sham
GSM5319987_sham1_1-2891-0,0.5293858683689192,0.8552853598014888,2.2,0.01854923842557682,-0.7665529321981774,Sham
GSM5319987_sham1_1-2899-0,0.44045784723750825,1.1379652605459056,4.797777777777778,-0.1489971346704871,-0.861799342123445,Sham
GSM5319987_sham1_1-2903-0,0.6763152102135153,0.4406451612903226,3.3222222222222224,-0.06771226059417886,-0.8013748641215288,Sham
GSM5319987_sham1_1-2908-0,0.49774378164208666,0.8046650124069479,2.688888888888889,-0.1332378223495702,-0.8004432080069824,Sham
GSM5319987_sham1_1-2910-0,0.4016618974246093,0.37146401985111654,2.6355555555555554,-0.07201025486351983,-0.9639937104246177,Sham
GSM5319987_sham1_1-2916-0,2.1940898084965883,1.5034739454094292,29.866666666666667,-0.13074950987784648,1.0164292130055794,Sham
GSM5319987_sham1_1-2917-0,0.6159476117103235,0.8215384615384616,4.035555555555556,-0.09350022621022472,-0.6738409255073075,Sham
GSM5319987_sham1_1-2924-0,0.23206031256878717,0.3699751861042183,3.5777777777777775,-0.07487558437641381,-1.0850036455807397,Sham
GSM5319987_sham1_1-2927-0,0.275478758529606,0.3300744416873449,3.5244444444444447,-0.0007540340823405239,-1.0612850431482732,Sham
GSM5319987_sham1_1-2929-0,0.14522342064714946,0.0811910669975186,2.3933333333333335,-0.006484693108128492,-1.6463162585069453,Sham
GSM5319987_sham1_1-2931-0,0.4558661677305745,0.32540942928039707,3.6288888888888895,-0.06771226059417886,-1.0722507329276778,Sham
GSM5319987_sham1_1-2934-0,0.2665089148139995,0.3346401985111663,4.4399999999999995,-0.13554216867469882,-1.0505526659173663,Sham
GSM5319987_sham1_1-2936-0,0.4684679727052608,1.0580645161290323,2.9555555555555553,-0.08920223194088372,-0.83179908058139,Sham
GSM5319987_sham1_1-2939-0,0.3441008144397975,0.21791563275434245,3.1822222222222223,-0.047654954003920974,-1.324928222950985,Sham
GSM5319987_sham1_1-2940-0,0.4386418666079683,1.5251116625310175,2.9,-0.03227265872417434,-0.8637443492568199,Sham
GSM5319987_sham1_1-2943-0,1.0059982390490865,0.46977667493796527,35.52,0.027522244005429047,-0.7328976311373733,Sham
GSM5319987_sham1_1-2951-0,0.6328967642526965,0.7755334987593052,3.937777777777778,-0.00791735786457548,-0.6556875255958083,Sham
GSM5319987_sham1_1-2954-0,1.291712524763372,1.18560794044665,33.24666666666666,-0.01651334640325744,0.049937486548562685,Sham
GSM5319987_sham1_1-2955-0,0.20586616773057453,0.4575186104218363,2.8777777777777778,-0.06914492535062586,-1.11305889998942,Sham
GSM5319987_sham1_1-2960-0,0.6236517719568567,0.4236724565756824,4.771111111111111,-0.17335243553008595,-0.8412713099146826,Sham
GSM5319987_sham1_1-2961-0,0.5645498569227383,0.09037220843672455,3.048888888888889,0.0490122153521339,-1.6247348477708827,Sham
GSM5319987_sham1_1-2965-0,0.3564274708342505,0.4575186104218363,2.6399999999999997,-0.0050520283516815034,-0.9518001267496106,Sham
GSM5319987_sham1_1-2974-0,0.2212744882236408,0.6925558312655087,2.2422222222222223,-0.047654954003920974,-1.0965558091607845,Sham
GSM5319987_sham1_1-2979-0,0.9235086946951353,0.8813895781637716,41.242222222222225,0.16249434474438243,-0.3444274446457229,Sham
GSM5319987_sham1_1-2983-0,0.09101915034118423,0.6572208436724565,2.3244444444444445,-0.1303724928366762,-1.236065866272857,Sham
GSM5319987_sham1_1-2990-0,0.5023662777900065,0.33459057071960296,5.557777777777778,-0.15902578796561603,-1.0506693221916152,Sham
GSM5319987_sham1_1-2992-0,0.2634272507153863,0.34382133995037223,3.728888888888889,-0.0605489368119439,-1.0514080678224462,Sham
GSM5319987_sham1_1-2995-0,0.6793968743121286,0.5404962779156327,3.897777777777778,-0.020811340672598405,-0.6058835550593905,Sham
GSM5319987_sham1_1-3003-0,0.313284173453665,0.6663523573200992,1.6333333333333335,-0.11355753280048259,-0.99800878106979,Sham
GSM5319987_sham1_1-3016-0,0.8284173453664979,0.6879404466501241,3.606666666666667,-0.022088353413654616,-0.4462750909024446,Sham
GSM5319987_sham1_1-3022-0,0.09437596302003082,0.612605459057072,3.7199999999999998,0.0715578344141155,-1.2324705500566184,Sham
GSM5319987_sham1_1-3023-0,1.1221109399075502,0.37454094292803963,26.73111111111111,-0.06341426632483789,-0.9567610214211805,Sham
GSM5319987_sham1_1-3033-0,0.7200088047545674,0.7877419354838711,6.0377777777777775,-0.12215352133916454,-0.5623861228039156,Sham
GSM5319987_sham1_1-3035-0,0.927856042262822,1.088833746898263,21.026666666666667,-0.046222289247473985,-0.3397712154476434,Sham
GSM5319987_sham1_1-3036-0,0.4527845036319612,1.098014888337469,3.1822222222222223,-0.03370532348062133,-0.8485968694605367,Sham
GSM5319987_sham1_1-3039-0,0.4648360114461809,0.4330024813895781,3.442222222222222,-0.030462976926557084,-0.8356890948481396,Sham
GSM5319987_sham1_1-3045-0,0.24003962139555363,0.8615384615384616,2.428888888888889,-0.12607449856733524,-1.0764574021159108,Sham
GSM5319987_sham1_1-3046-0,0.48387629319832703,0.2793052109181141,3.608888888888889,-0.08920223194088372,-1.1806244117049873,Sham
GSM5319987_sham1_1-3049-0,0.2634272507153863,0.6771712158808934,3.626666666666667,-0.0763082491328608,-1.0514080678224462,Sham
GSM5319987_sham1_1-3051-0,0.3037640325775919,0.3883870967741935,3.6422222222222222,-0.029407329211280364,-1.0082053336174825,Sham
GSM5319987_sham1_1-3072-0,0.299141536429672,0.5312158808933003,3.1644444444444444,-0.08633690242798975,-1.0131562608660734,Sham
GSM5319987_sham1_1-3076-0,0.474356152322254,0.18416873449131516,1.5733333333333335,0.0121399487256824,-1.4042544894402962,Sham
GSM5319987_sham1_1-3077-0,0.2693154303323795,0.6280893300248139,5.533333333333333,-0.02186698838787514,-1.0451015295415034,Sham
GSM5319987_sham1_1-3090-0,0.3954985692273828,1.3714143920595534,3.106666666666667,-0.001131051123510779,-0.9099530035769993,Sham
GSM5319987_sham1_1-3091-0,0.2837332159366057,0.5434243176178659,4.78,-0.17048710601719197,-1.0296593516947088,Sham
GSM5319987_sham1_1-3094-0,0.49774378164208666,1.0627791563275435,22.453333333333333,0.05617553913436886,-0.8004432080069824,Sham
GSM5319987_sham1_1-3097-0,0.42840633942328854,0.6125062034739455,5.782222222222222,0.0400392097722817,-0.8747071167358421,Sham
GSM5319987_sham1_1-3098-0,0.1763152102135153,0.5174193548387096,3.6311111111111107,-0.051952948273261954,-1.144709470614339,Sham
GSM5319987_sham1_1-3111-0,0.4854171252476337,0.480545905707196,4.535555555555556,-0.027974664454833376,-0.8136456806698908,Sham
GSM5319987_sham1_1-3116-0,0.21384547655734099,0.3960794044665012,2.648888888888889,-0.020811340672598405,-1.104512656524591,Sham
GSM5319987_sham1_1-3117-0,0.6935395113361215,0.3960794044665012,3.3066666666666666,0.0006786306741064646,-0.9061321983971198,Sham
GSM5319987_sham1_1-3123-0,0.030376403257759185,0.11344913151364763,3.1111111111111107,-0.03189564168300407,-1.5704896802451036,Sham
GSM5319987_sham1_1-3132-0,0.4859674224081004,1.6017369727047146,8.146666666666667,0.008520585130447872,-0.813056284568868,Sham
GSM5319987_sham1_1-3137-0,0.23849878934624696,0.6956327543424318,3.406666666666667,-0.11031518624641834,-1.0781077111987745,Sham
GSM5319987_sham1_1-3138-0,0.038080563504292314,0.23330024813895783,3.0511111111111107,-0.11461318051575932,-1.2927657711912401,Sham
GSM5319987_sham1_1-3147-0,0.46538630860664754,0.24704714640198513,3.0133333333333328,-0.07487558437641381,-1.2564509899668292,Sham
GSM5319987_sham1_1-3151-0,0.4278560422628219,0.29007444168734486,3.1533333333333333,-0.08776956718443674,-1.155310000192957,Sham
GSM5319987_sham1_1-3152-0,0.949702839533348,1.0411414392059553,3.7199999999999998,0.0031669431458301867,-0.3163721902370425,Sham
GSM5319987_sham1_1-3153-0,0.3407440017609509,0.23791563275434247,3.0311111111111106,-0.08595988538681948,-1.2779157444286429,Sham
GSM5319987_sham1_1-3154-0,0.3314990094651111,0.19334987593052108,3.3755555555555556,-0.07057759010707285,-1.3826730787042336,Sham
GSM5319987_sham1_1-3155-0,0.3487233105877174,0.3177667493796526,3.466666666666667,0.021791584979641065,-1.090215799162022,Sham
GSM5319987_sham1_1-3157-0,0.14368258859784283,0.3346401985111663,3.4244444444444446,0.01033026692806513,-1.1796606594049848,Sham
GSM5319987_sham1_1-3161-0,0.25544794188861986,0.6802977667493796,4.0600000000000005,-0.03227265872417434,-1.0599543112872754,Sham
GSM5319987_sham1_1-3163-0,0.437376183138895,0.23468982630272953,3.2577777777777777,-0.021188357713768674,-1.2854984022548273,Sham
GSM5319987_sham1_1-3170-0,1.0432533568126787,0.9612903225806453,3.56,-0.08776956718443674,-0.21617485306318435,Sham
GSM5319987_sham1_1-3172-0,0.4928461369139335,0.2440694789081886,2.34,0.017870607751470355,-1.2634503664217687,Sham
GSM5319987_sham1_1-3176-0,0.6067026194144838,0.747741935483871,4.517777777777778,-0.0763082491328608,-0.6837427800044887,Sham
GSM5319987_sham1_1-3179-0,0.1919986792868149,0.25627791563275437,2.0822222222222226,-0.12320916905444126,-1.2347529229565175,Sham
GSM5319987_sham1_1-3180-0,0.44326436275588815,0.41756823821339956,2.1577777777777776,-0.07487558437641381,-0.8587934220082294,Sham
GSM5319987_sham1_1-3185-0,0.5663658375522782,0.7968734491315136,5.206666666666667,-0.028351681496003617,-0.7269455142094523,Sham
GSM5319987_sham1_1-3188-0,1.4517939687431212,0.7645657568238213,40.27777777777778,0.12811039058965462,-0.03995936209838749,Sham
GSM5319987_sham1_1-3200-0,0.2089478318291878,0.5450620347394541,3.2555555555555555,-0.0408686472628563,-1.109758281823693,Sham
GSM5319987_sham1_1-3203-0,0.5845806735637245,0.5743424317617866,24.40888888888889,-0.07020057306590258,-0.707436503265601,Sham
GSM5319987_sham1_1-3204-0,0.3068456966762051,0.40992555831265504,4.697777777777778,-0.07774091388930779,-1.0049047154517556,Sham
GSM5319987_sham1_1-3207-0,0.33975346687211094,0.44362282878411907,4.984444444444445,-0.17191977077363896,-0.9696588286105984,Sham
GSM5319987_sham1_1-3215-0,0.35796830288355713,0.40218362282878417,1.9511111111111112,-0.0050520283516815034,-0.950149817666747,Sham
GSM5319987_sham1_1-3218-0,1.3403037640325777,0.5295285359801488,40.528888888888886,0.10948574875584374,-0.5924434769415925,Sham
GSM5319987_sham1_1-3226-0,1.991140215716487,3.114739454094293,2.2222222222222223,0.7118473895582329,0.7990599309484091,Sham
GSM5319987_sham1_1-3232-0,0.40039621395553593,0.2931017369727047,4.357777777777778,-0.1518624641833811,-1.148193967463769,Sham
GSM5319987_sham1_1-3241-0,0.3967642526964561,0.5466501240694789,2.6777777777777776,0.007841954456341421,-0.908597392544647,Sham
GSM5319987_sham1_1-3244-0,0.6454985692273828,0.7201488833746899,3.2977777777777777,-0.0763082491328608,-0.6421903548823886,Sham
GSM5319987_sham1_1-3249-0,0.2803764032577592,0.276228287841191,3.4088888888888893,0.08015382295279747,-1.1878571007084247,Sham
GSM5319987_sham1_1-3254-0,0.361600264142637,0.867593052109181,5.931111111111111,-0.13896848137535817,-0.9462598033999973,Sham
GSM5319987_sham1_1-3255-0,0.22617213295179397,0.2931017369727047,3.0022222222222226,0.00889760217161814,-1.148193967463769,Sham
GSM5319987_sham1_1-3257-0,0.4016618974246093,0.6111166253101736,4.673333333333333,-0.12750716332378223,-0.903351767245545,Sham
GSM5319987_sham1_1-3260-0,0.6300902487343165,0.39598014888337474,1.9511111111111112,0.030387573518323024,-0.9063655109456176,Sham
GSM5319987_sham1_1-3265-0,0.5602025093550518,0.3729528535980149,3.7199999999999998,-0.045166641532197266,-0.9604940221971479,Sham
GSM5319987_sham1_1-3266-0,0.32687651331719125,0.3146898263027295,1.1422222222222222,-0.05338561302970894,-1.0974484881654591,Sham
GSM5319987_sham1_1-3269-0,0.398580233325996,0.6986104218362282,4.073333333333333,-0.09923088523601267,-0.9066523854112722,Sham
GSM5319987_sham1_1-3270-0,0.364406779661017,0.5911166253101736,4.024444444444445,-0.08776956718443674,-0.9432538832847815,Sham
GSM5319987_sham1_1-3276-0,0.41118203830068234,0.151712158808933,3.4555555555555553,-0.13504750414718747,-1.4805476927991343,Sham
GSM5319987_sham1_1-3280-0,0.5137023992956197,0.7339454094292803,5.562222222222222,0.02714522696425878,-0.7833507210773242,Sham
GSM5319987_sham1_1-3282-0,0.1655293858683689,0.8614888337468982,4.2333333333333325,-0.12893982808022922,-1.1562616341943839,Sham
GSM5319987_sham1_1-3288-0,0.5429782082324456,0.3792059553349876,3.333333333333333,0.047579550595686915,-0.9457953316417755,Sham
GSM5319987_sham1_1-3290-0,0.49003962139555357,0.23940446650124067,2.6755555555555555,-0.05625094254260293,-1.2744160562011733,Sham
GSM5319987_sham1_1-3292-0,0.38933524103015626,0.5435235732009926,3.0444444444444447,-0.16189111747851004,-0.9165542399084534,Sham
GSM5319987_sham1_1-3293-0,0.3022232005282852,0.058114143920595523,4.3244444444444445,-0.1489971346704871,-1.7005614260327246,Sham
GSM5319987_sham1_1-3295-0,0.1544684129429892,0.4406451612903226,2.3444444444444446,-0.009350022621022483,-1.16810849582494,Sham
GSM5319987_sham1_1-3302-0,1.9667620515078141,2.6199007444168734,37.90888888888889,-0.23676670185492382,0.7729496836731035,Sham
GSM5319987_sham1_1-3303-0,1.0442438917015187,0.8215880893300248,23.33555555555556,-0.047654954003920974,-0.21511394008134355,Sham
GSM5319987_sham1_1-3305-0,0.33485582214395776,0.4375682382133995,3.446666666666667,0.09591313527371435,-0.9749044539097004,Sham
GSM5319987_sham1_1-3311-0,0.33975346687211094,0.7385111662531018,3.4088888888888893,-0.12501885085205852,-0.9696588286105984,Sham
GSM5319987_sham1_1-3316-0,0.42323354611490205,0.6694789081885857,2.7199999999999998,-0.12750716332378223,-0.8802474400854554,Sham
GSM5319987_sham1_1-3317-0,0.2649680827646929,0.8784119106699751,4.262222222222222,0.06582717538832755,-1.0497577587395825,Sham
GSM5319987_sham1_1-3324-0,0.24774378164208674,0.578908188585608,10.428888888888888,-0.09169054441260745,-1.068205856701593,Sham
GSM5319987_sham1_1-3327-0,0.5301012546775258,0.6818362282878412,2.604444444444445,0.0006786306741064646,-0.765786717266848,Sham
GSM5319987_sham1_1-3331-0,0.5401716927140656,0.5051116625310174,3.1644444444444444,-0.06808927763534911,-0.7550007686181326,Sham
GSM5319987_sham1_1-3335-0,0.8907109839313228,1.1038213399503722,11.1,-0.09176594782084152,-0.37955545226667564,Sham
GSM5319987_sham1_1-3339-0,0.2089478318291878,0.3407940446650124,2.897777777777778,-0.08734939759036146,-1.109758281823693,Sham
GSM5319987_sham1_1-3343-0,0.5545894783182919,1.3097766749379653,4.728888888888889,-0.09282159553611824,-0.739558590771338,Sham
GSM5319987_sham1_1-3345-0,1.1087937486242572,0.7016377171215881,1.9555555555555553,0.055798522093198605,-0.18787951784610368,Sham
GSM5319987_sham1_1-3347-0,0.4712744882236407,0.4053598014888337,11.404444444444444,0.10742971887550201,-0.8843174751125591,Sham
GSM5319987_sham1_1-3348-0,0.3800902487343165,0.40833746898263035,4.355555555555555,0.0174935907103001,-0.9264560944056347,Sham
GSM5319987_sham1_1-3352-0,0.364406779661017,0.5235235732009926,5.064444444444445,-0.08776956718443674,-0.9432538832847815,Sham
GSM5319987_sham1_1-3366-0,0.5011005943209333,0.36228287841191065,4.493333333333333,-0.016064257028112455,-0.9855751211606802,Sham
GSM5319987_sham1_1-3371-0,0.22925379705040722,0.5235732009925558,2.5244444444444447,-0.10458452722063037,-1.0880095656959556,Sham
GSM5319987_sham1_1-3372-0,0.8457517059211974,1.2190570719602976,7.902222222222221,-0.22530538380334791,-0.42770911372022974,Sham
GSM5319987_sham1_1-3377-0,0.3102025093550518,1.2240198511166254,5.073333333333333,-0.0408686472628563,-1.001309399235517,Sham
GSM5319987_sham1_1-3380-0,0.5223970944309927,0.5343920595533499,2.1333333333333337,-0.09169054441260745,-0.7740382626811657,Sham
GSM5319987_sham1_1-3381-0,0.6778560422628219,0.41915632754342425,22.59111111111111,0.06726907630522089,-0.8518870308713407,Sham
GSM5319987_sham1_1-3388-0,0.2849988994056791,0.4114640198511166,3.4866666666666672,0.04184889156989895,-1.0283037406623565,Sham
GSM5319987_sham1_1-3390-0,0.2569887739379265,0.47444168734491315,2.8600000000000003,-0.01651334640325744,-1.0583040022044117,Sham
GSM5319987_sham1_1-3394-0,0.3782742681047766,0.675682382133995,2.851111111111111,0.08734939759036145,-0.9284011015390096,Sham
GSM5319987_sham1_1-3397-0,0.5391811578252256,0.2514143920595534,6.728888888888889,-0.019077062283215207,-1.2461852378329181,Sham
GSM5319987_sham1_1-3402-0,0.5057230904688532,0.37915632754342427,3.275555555555555,-0.11891117478510028,-0.9459119879160246,Sham
GSM5319987_sham1_1-3419-0,0.2277129650011006,0.1917617866004963,3.0511111111111107,-0.0605489368119439,-1.3864060794802011,Sham
