,sample,condition,leiden,cell_type,ferroptosis_score,senescence_score,consensus_senescence,isp_index,sene_senmayo,sene_cellage,sene_fridman,glutathione_metabolism,fatty_acid_elongation,iron_metabolism,isp_group,UMAP1,UMAP2
GSM5319990_MCAO1_1-2988-3,GSM5319990_MCAO1,MCAO,1,Endothelial,1.6023552718467973,1.1333995037220843,-0.0020080321285140534,0.38265158557587453,1.1333995037220843,-0.0020080321285140534,-0.01651334640325744,-0.012048192771084376,-0.03225806451612903,7.04,High,5.360551,7.4591055
GSM5319990_MCAO1_1-2989-3,GSM5319990_MCAO1,MCAO,5,Microglia,0.8721109399075501,0.43598014888337466,-0.06484693108128488,-0.8123405539009338,0.43598014888337466,-0.19678714859437751,-0.06484693108128488,-0.30120481927710846,-0.05241935483870968,3.352,Mid,5.087192,-1.0513179
GSM5319990_MCAO1_1-2990-3,GSM5319990_MCAO1,MCAO,13,Pericyte,0.5504072198987454,0.5712158808933003,0.01807228915662651,-0.7440380011391103,0.5712158808933003,0.01807228915662651,0.016437942995023366,0.9136546184738956,-0.04032258064516129,0.9239999999999999,Mid,-3.2185988,7.992277
GSM5319990_MCAO1_1-2991-3,GSM5319990_MCAO1,MCAO,9,Astrocyte,8.320658155403917,9.763821339950372,-0.05923694779116462,7.578293884911454,9.763821339950372,-0.05923694779116462,-0.08038003317749964,-0.6967871485943774,-0.0067204301075269035,42.956,High,10.50691,-1.7107143
GSM5319990_MCAO1_1-2992-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.33975346687211094,0.2579156327543425,0.03362992007238727,-1.2309032659063008,0.2579156327543425,-0.11345381526104419,0.03362992007238727,0.03614457831325302,-0.020161290322580645,0.9119999999999999,Low,6.0589366,7.5820036
GSM5319990_MCAO1_1-2993-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.364406779661017,0.4053598014888337,0.01357261348212939,-0.9432538832847815,0.4053598014888337,-0.09538152610441768,0.01357261348212939,0.06425702811244977,-0.028225806451612902,0.8799999999999999,Mid,7.3343325,4.8780246
GSM5319990_MCAO1_1-2994-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.6876513317191283,0.9153349875930521,-0.0408686472628563,-0.5970426135440502,0.9153349875930521,-0.1315261044176707,-0.0408686472628563,-0.11847389558232932,-0.08064516129032258,3.024,Mid,8.666648,9.048979
GSM5319990_MCAO1_1-2995-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.4340193704600484,0.20109181141439209,0.11947791164658633,-1.3644746999213917,0.20109181141439209,0.11947791164658633,0.07623284572462674,0.21887550200803213,-0.04032258064516129,1.22,Low,8.584719,7.2290497
GSM5319990_MCAO1_1-2996-3,GSM5319990_MCAO1,MCAO,8,Astrocyte,0.36341624477217693,0.07498759305210917,0.07498759305210917,-1.660898292788069,0.07498759305210917,0.1285140562248996,-0.04373397677575028,-0.3333333333333333,0.260752688172043,1.8000000000000003,Low,-3.8793905,13.685402
GSM5319990_MCAO1_1-2997-3,GSM5319990_MCAO1,MCAO,6,Astrocyte,1.9649460708782742,0.24838709677419352,-0.18875502008032127,-1.2533012705621067,0.24838709677419352,-0.18875502008032127,-0.21241140099532502,3.7550200803212848,-0.06854838709677419,3.872,Low,-8.2763815,5.5792665
GSM5319990_MCAO1_1-2998-3,GSM5319990_MCAO1,MCAO,3,Endothelial,1.2762491745542595,2.5968734491315137,0.32831325301204817,0.03337545610982528,2.5968734491315137,0.32831325301204817,-0.1576685266174031,-0.4718875502008032,0.04973118279569892,4.22,High,3.636334,10.46393
GSM5319990_MCAO1_1-2999-3,GSM5319990_MCAO1,MCAO,1,Endothelial,1.0777019590578913,0.8507196029776675,0.3347157291509576,-0.17927865713916338,0.8507196029776675,0.28714859437751006,0.3347157291509576,0.4036144578313253,-0.04435483870967742,3.048,High,6.8622155,4.509414
GSM5319990_MCAO1_1-3000-3,GSM5319990_MCAO1,MCAO,14,Endothelial,2.63845476557341,2.9193548387096775,-0.10217161815714071,1.4923665645814062,2.9193548387096775,-0.13654618473895586,-0.10217161815714071,-0.5240963855421688,-0.125,9.700000000000001,High,3.9204373,3.982747
GSM5319990_MCAO1_1-3001-3,GSM5319990_MCAO1,MCAO,3,Endothelial,0.8475676865507373,1.0581141439205957,0.23661589503845573,-0.4257641065868549,1.0581141439205957,0.21686746987951805,0.23661589503845573,-0.06827309236947793,-0.024193548387096774,4.255999999999999,Mid,3.4150736,9.47092
GSM5319990_MCAO1_1-3002-3,GSM5319990_MCAO1,MCAO,9,Astrocyte,1.444089808496588,0.24540942928039702,0.09410345347609711,-1.260300647017046,0.24540942928039702,-0.027108433734939763,0.09410345347609711,-0.43373493975903615,0.11827956989247311,7.256,Low,14.070468,-0.26896065
GSM5319990_MCAO1_1-3003-3,GSM5319990_MCAO1,MCAO,13,Pericyte,0.4512436715826546,0.17325062034739452,-0.10028653295128939,-1.4299188697750738,0.17325062034739452,-0.142570281124498,-0.10028653295128939,-0.03614457831325302,-0.05241935483870968,0.8599999999999999,Low,-4.8722305,8.67318
GSM5319990_MCAO1_1-3004-3,GSM5319990_MCAO1,MCAO,1,Endothelial,1.1118754127228703,0.46208436724565755,0.27710843373493976,-0.7509793536459664,0.46208436724565755,0.27710843373493976,0.18971497511687527,-0.08835341365461852,-0.05241935483870968,5.0280000000000005,Mid,8.2998705,7.373956
GSM5319990_MCAO1_1-3005-3,GSM5319990_MCAO1,MCAO,5,Microglia,3.2475786924939465,1.1805955334987592,0.7720883534136547,0.9379701849308746,1.1805955334987592,0.7720883534136547,0.2186698838787513,-0.03614457831325302,-0.10080645161290322,13.868,High,4.446756,-0.8533004
GSM5319990_MCAO1_1-3006-3,GSM5319990_MCAO1,MCAO,11,Microglia,2.810202509355052,0.9122084367245658,0.23192771084337352,0.30709305379235036,0.9122084367245658,0.23192771084337352,-0.024732317900769116,0.07228915662650598,0.12634408602150538,14.132,High,-1.6089289,-0.9063749
GSM5319990_MCAO1_1-3007-3,GSM5319990_MCAO1,MCAO,1,Endothelial,1.4051287695355492,1.5665012406947891,-0.0971195898054592,0.17141202296934044,1.5665012406947891,-0.2680722891566265,-0.0971195898054592,-0.23092369477911645,-0.12903225806451613,6.708,High,7.1473947,8.644092
GSM5319990_MCAO1_1-3008-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.8770085846357034,0.41607940446650116,0.0006786306741064646,-0.859119719874778,0.41607940446650116,-0.037148594377510044,0.0006786306741064646,0.27108433734939763,-0.04435483870967742,2.8640000000000003,Mid,7.7029586,7.449301
GSM5319990_MCAO1_1-3009-3,GSM5319990_MCAO1,MCAO,11,Microglia,0.801948051948052,0.21334987593052107,-0.07879656160458452,-1.3356606001818918,0.21334987593052107,-0.1285140562248996,-0.07879656160458452,0.05622489959839355,-0.024193548387096774,3.96,Low,0.19263987,-2.1387246
GSM5319990_MCAO1_1-3010-3,GSM5319990_MCAO1,MCAO,1,Endothelial,1.9204270305965223,0.46987593052109183,0.022168602020811334,-0.7326643185888753,0.46987593052109183,-0.08734939759036146,0.022168602020811334,-0.106425702811245,-0.04032258064516129,9.752,Mid,6.548562,7.7943673
GSM5319990_MCAO1_1-3011-3,GSM5319990_MCAO1,MCAO,1,Endothelial,1.2901716927140656,0.3377171215880893,0.04919678714859438,-1.043319976913929,0.3377171215880893,0.04919678714859438,0.03611823254411098,-0.3293172690763052,-0.028225806451612902,5.652,Mid,7.7087545,9.435612
GSM5319990_MCAO1_1-3012-3,GSM5319990_MCAO1,MCAO,15,Astrocyte,5.699537750385208,1.3053101736972703,0.141566265060241,1.23112740211858,1.3053101736972703,0.141566265060241,0.04147187452872869,0.5622489959839357,-0.0846774193548387,25.887999999999998,High,-1.0917625,-3.6696336
GSM5319990_MCAO1_1-3013-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.8335901386748844,0.9429776674937964,-0.020811340672598405,-0.4407347675528313,0.9429776674937964,-0.040160642570281124,-0.020811340672598405,-0.3895582329317269,-0.07661290322580645,1.8200000000000003,Mid,6.7828,6.3982506
GSM5319990_MCAO1_1-3014-3,GSM5319990_MCAO1,MCAO,5,Microglia,0.7449372661237068,1.0458064516129033,0.14997737897752977,-0.5356864794275875,1.0458064516129033,0.06827309236947787,0.14997737897752977,-0.37751004016064255,-0.0846774193548387,1.2200000000000002,Mid,4.8410635,-1.3531313
GSM5319990_MCAO1_1-3015-3,GSM5319990_MCAO1,MCAO,5,Microglia,0.4574069997798811,0.6418362282878411,0.006409289699894433,-0.8436459422119461,0.6418362282878411,-0.037148594377510044,0.006409289699894433,-0.24497991967871485,-0.04435483870967742,1.26,Mid,4.4014254,-1.6019319
GSM5319990_MCAO1_1-3016-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.40529385868368917,0.6465012406947891,0.033252903031217,-0.8994617529787953,0.6465012406947891,-0.17570281124497994,0.033252903031217,-0.2550200803212852,-0.05241935483870968,1.1480000000000001,Mid,7.5471845,10.009788
GSM5319990_MCAO1_1-3017-3,GSM5319990_MCAO1,MCAO,3,Endothelial,1.3181818181818181,0.6511166253101737,0.3373493975903614,-0.30663560503157294,0.6511166253101737,0.3373493975903614,0.23661589503845573,-0.22289156626506026,-0.04435483870967742,6.168,High,5.2247825,8.672602
GSM5319990_MCAO1_1-3018-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.7806515518379925,0.549727047146402,0.3092369477911646,-0.5449643733222544,0.549727047146402,0.3092369477911646,0.22982958829739103,-0.00803212851405627,-0.03225806451612903,2.488,Mid,8.41674,7.361481
GSM5319990_MCAO1_1-3019-3,GSM5319990_MCAO1,MCAO,3,Endothelial,1.0122716266784062,2.3759305210918114,0.07730923694779118,-0.24935785355076215,2.3759305210918114,0.07730923694779118,0.022470215653747544,-0.5622489959839359,0.08198924731182795,3.1599999999999997,High,5.6292973,8.215618
GSM5319990_MCAO1_1-3020-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.4158045344486022,1.0642679900744416,0.501004016064257,-0.8882042874492618,1.0642679900744416,0.501004016064257,0.395943296637008,-0.16666666666666666,-0.028225806451612902,1.2560000000000002,Mid,6.9614353,7.437981
GSM5319990_MCAO1_1-3021-3,GSM5319990_MCAO1,MCAO,3,Endothelial,1.044904248294079,2.635434243176179,-0.032128514056224855,-0.21440666476011602,2.635434243176179,-0.032128514056224855,-0.08995626602322426,-0.3313253012048193,-0.08870967741935484,3.7600000000000002,High,4.7662244,12.322977
GSM5319990_MCAO1_1-3022-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.9459057891261281,1.431315136476427,0.4236947791164658,-0.32043902333409907,1.431315136476427,0.4236947791164658,0.32898507012516964,-0.12048192771084337,0.0900537634408602,2.648,High,6.4276323,5.9193583
GSM5319990_MCAO1_1-3023-3,GSM5319990_MCAO1,MCAO,11,Microglia,10.685670261941448,0.7429776674937965,-0.00803212851405627,-0.0907048413966972,0.7429776674937965,-0.00803212851405627,-0.06416830040717841,1.0301204819277108,-0.08064516129032258,54.472,High,-1.6373513,-0.59928316
GSM5319990_MCAO1_1-3024-3,GSM5319990_MCAO1,MCAO,9,Astrocyte,0.8886198547215496,1.3204466501240695,-0.16551048107374455,-0.38179515745056175,1.3204466501240695,-0.41867469879518077,-0.16551048107374455,1.285140562248996,0.05376344086021505,1.6,High,11.73449,0.17455903
GSM5319990_MCAO1_1-3025-3,GSM5319990_MCAO1,MCAO,8,Astrocyte,0.4911402157164869,-0.10173697270471466,-0.10173697270471466,-2.076311285388713,-0.10173697270471466,-0.2248995983935743,-0.04230131201930329,0.3293172690763052,0.06586021505376344,1.908,Low,-4.5606556,14.489474
GSM5319990_MCAO1_1-3026-3,GSM5319990_MCAO1,MCAO,10,Microglia,1.3043143297380586,0.6248138957816377,0.01033026692806513,-0.3684634303835363,0.6248138957816377,-0.22389558232931728,0.01033026692806513,0.042168674698795205,-0.056451612903225805,5.896000000000001,High,1.4698658,-7.1191373
GSM5319990_MCAO1_1-3027-3,GSM5319990_MCAO1,MCAO,11,Microglia,1.8585186000440237,1.1194044665012408,-0.11393454984165285,0.6570154706019393,1.1194044665012408,-0.2660642570281125,-0.11393454984165285,-0.6827309236947792,0.13844086021505375,8.668000000000001,High,0.13714693,-1.7825446
GSM5319990_MCAO1_1-3028-3,GSM5319990_MCAO1,MCAO,11,Microglia,0.9954875632841733,0.6953846153846154,0.22477755994570953,-0.26733443463195433,0.6953846153846154,0.08734939759036148,0.22477755994570953,-0.4357429718875503,0.2567204301075269,2.2359999999999998,High,-1.2188088,0.4663891
GSM5319990_MCAO1_1-3029-3,GSM5319990_MCAO1,MCAO,0,Endothelial,0.45206911732335464,0.6110669975186104,-0.15472779369627507,-0.8493630843918661,0.6110669975186104,-0.26907630522088355,-0.15472779369627507,0.10642570281124497,-0.04032258064516129,1.108,Mid,10.15761,9.864719
GSM5319990_MCAO1_1-3030-3,GSM5319990_MCAO1,MCAO,4,Endothelial,0.7390490865067136,0.6096277915632754,0.09161514100437339,-0.5419930177085304,0.6096277915632754,0.053212851405622486,0.09161514100437339,-0.44176706827309237,-0.036290322580645164,1.02,Mid,7.626098,5.5325646
GSM5319990_MCAO1_1-3031-3,GSM5319990_MCAO1,MCAO,5,Microglia,0.7457627118644068,1.2146401985111663,0.005655255617553895,-0.5348023852760535,1.2146401985111663,-0.3333333333333333,0.005655255617553895,-0.4799196787148595,-0.10483870967741936,3.344,Mid,5.5148835,-1.9444928
GSM5319990_MCAO1_1-3032-3,GSM5319990_MCAO1,MCAO,16,Astrocyte,1.887904468412943,0.09776674937965257,-0.21957472477755996,-1.6073530629077837,0.09776674937965257,-0.3383534136546185,-0.21957472477755996,1.821285140562249,-0.14516129032258066,6.888,Low,17.492699,-0.48445627
GSM5319990_MCAO1_1-3033-3,GSM5319990_MCAO1,MCAO,23,Microglia,3.5227272727272725,1.3473945409429278,-0.1595536118232544,1.3300519226817211,1.3473945409429278,-0.608433734939759,-0.1595536118232544,4.27710843373494,-0.10349462365591397,8.168,High,-3.2843864,-1.8831347
GSM5319990_MCAO1_1-3034-3,GSM5319990_MCAO1,MCAO,3,Endothelial,0.8178516398855382,2.3695781637717124,-0.05346101643794299,-0.4575914960420803,2.3695781637717124,-0.11847389558232935,-0.05346101643794299,-0.27911646586345384,0.24462365591397847,3.0279999999999996,Mid,4.0743923,11.145099
GSM5319990_MCAO1_1-3035-3,GSM5319990_MCAO1,MCAO,9,Astrocyte,18.530761611270087,3.3266004962779157,0.4548192771084337,5.982420796005593,3.3266004962779157,0.4548192771084337,0.14273865178706074,3.192771084337349,-0.11290322580645161,95.516,High,10.122755,-1.1135917
GSM5319990_MCAO1_1-3036-3,GSM5319990_MCAO1,MCAO,5,Microglia,5.8766784063394235,2.5441687344913153,-0.27190469009199214,4.143217976196056,2.5441687344913153,-0.5562248995983936,-0.27190469009199214,-0.4337349397590362,-0.12903225806451613,30.16,High,-0.09414586,0.58077854
GSM5319990_MCAO1_1-3037-3,GSM5319990_MCAO1,MCAO,15,Astrocyte,1.260345586616773,0.7186600496277915,0.3353413654618474,-0.14786641577870105,0.7186600496277915,0.3353413654618474,0.03755089730055798,0.5562248995983936,-0.08870967741935484,4.84,High,8.787865,14.771839
GSM5319990_MCAO1_1-3038-3,GSM5319990_MCAO1,MCAO,12,Oligodendrocyte,7.653863086066476,0.1528535980148883,-0.4708835341365462,-1.4778645984914076,0.1528535980148883,-0.4708835341365462,-1.1584225606997438,-0.33333333333333326,0.17607526881720428,38.556,Low,-3.1617243,2.6742373
GSM5319990_MCAO1_1-3039-3,GSM5319990_MCAO1,MCAO,15,Astrocyte,0.7197336561743342,2.8186104218362282,2.2329317269076308,-0.5626808208544269,2.8186104218362282,2.2329317269076308,0.04795656763685718,0.016064257028112428,-0.016129032258064516,2.66,Mid,-0.543689,-5.226336
GSM5319990_MCAO1_1-3040-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.9746313009024874,0.46521091811414395,0.23192771084337352,-0.7436300083682801,0.46521091811414395,0.23192771084337352,0.1313527371437189,0.11847389558232929,-0.05241935483870968,4.552,Mid,6.5617065,6.536664
GSM5319990_MCAO1_1-3041-3,GSM5319990_MCAO1,MCAO,3,Endothelial,0.011171032357473049,2.1517617866004963,0.22690763052208834,-1.3215872405312499,2.1517617866004963,0.22690763052208834,0.1825516513346403,-0.5421686746987951,-0.056451612903225805,0.616,Low,3.6454504,11.638429
GSM5319990_MCAO1_1-3042-3,GSM5319990_MCAO1,MCAO,14,Endothelial,3.1234316530926702,5.75439205955335,0.4026104417670684,2.0118013484127077,5.75439205955335,0.4026104417670684,0.18451213994872562,-1.2088353413654618,-0.1935483870967742,12.207999999999998,High,3.2096016,3.3885841
GSM5319990_MCAO1_1-3043-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.9327536869909752,0.3101240694789082,0.21980093500226208,-1.108180865396366,0.3101240694789082,0.16265060240963852,0.21980093500226208,-0.10240963855421689,-0.04435483870967742,3.404,Mid,7.2741594,7.4518423
GSM5319990_MCAO1_1-3044-3,GSM5319990_MCAO1,MCAO,3,Endothelial,0.5304864626898524,1.2577667493796527,-0.08347157291509577,-0.7653741399961321,1.2577667493796527,-0.2881526104417671,-0.08347157291509577,-0.3594377510040161,-0.028225806451612902,0.968,Mid,5.365587,9.201301
GSM5319990_MCAO1_1-3045-3,GSM5319990_MCAO1,MCAO,9,Astrocyte,9.447556680607528,5.845707196029776,0.6536144578313253,8.785259220585731,5.845707196029776,0.6536144578313253,0.1484693108128487,-0.5441767068273093,-0.16129032258064516,49.019999999999996,High,10.837869,-1.7689737
GSM5319990_MCAO1_1-3046-3,GSM5319990_MCAO1,MCAO,9,Astrocyte,1.7548426150121064,4.06044665012407,1.3383534136546187,0.5459732451692634,4.06044665012407,1.3383534136546187,0.12335997587090941,-0.8634538152610441,-0.1814516129032258,8.244,High,11.542352,-0.7828239
GSM5319990_MCAO1_1-3047-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.3297930882676645,0.6864516129032258,0.23804855979490272,-0.9803268980391091,0.6864516129032258,0.06526104417670686,0.23804855979490272,0.5522088353413654,-0.05241935483870968,0.8999999999999999,Mid,5.5011706,9.391905
GSM5319990_MCAO1_1-3048-3,GSM5319990_MCAO1,MCAO,6,Astrocyte,0.30965221219458505,0.05975186104218362,-0.04154727793696275,-1.696711768982508,0.05975186104218362,-0.07630522088353414,-0.04154727793696275,0.03012048192771083,-0.04032258064516129,1.812,Low,-7.161273,7.6540585
GSM5319990_MCAO1_1-3049-3,GSM5319990_MCAO1,MCAO,11,Microglia,17.825996037860445,1.4938461538461538,0.39357429718875503,1.6743045879904839,1.4938461538461538,0.39357429718875503,-0.010858090785703545,0.5080321285140562,0.2204301075268817,95.952,High,-1.8955758,-0.9051252
GSM5319990_MCAO1_1-3050-3,GSM5319990_MCAO1,MCAO,3,Endothelial,1.577096632181378,2.624615384615385,-0.19808475343085508,0.3555983045389328,2.624615384615385,-0.5311244979919678,-0.19808475343085508,-0.9759036144578314,0.0618279569892473,8.364,High,5.962499,12.707855
GSM5319990_MCAO1_1-3051-3,GSM5319990_MCAO1,MCAO,6,Astrocyte,1.4926810477657935,0.3390570719602978,-0.1608354697632333,-1.0401702575092064,0.3390570719602978,-0.3072289156626506,-0.1608354697632333,1.8634538152610443,-0.08064516129032258,5.272,Mid,-7.457374,6.153797
GSM5319990_MCAO1_1-3052-3,GSM5319990_MCAO1,MCAO,4,Endothelial,0.8288025533788246,1.4112158808933004,0.48493975903614456,-0.4458625136317287,1.4112158808933004,0.48493975903614456,0.04358316995928213,-0.2630522088353414,-0.12903225806451613,2.0519999999999996,Mid,5.418561,3.4694498
GSM5319990_MCAO1_1-3053-3,GSM5319990_MCAO1,MCAO,3,Endothelial,2.007373981950253,1.0964764267990075,0.10269944201477904,0.7402378000788411,1.0964764267990075,-0.10240963855421686,0.10269944201477904,-0.47590361445783136,0.11424731182795697,8.896,High,5.9039187,10.7053385
GSM5319990_MCAO1_1-3054-3,GSM5319990_MCAO1,MCAO,11,Microglia,1.736517719568567,1.9655583126550868,0.20883534136546184,0.5263463550052078,1.9655583126550868,0.20883534136546184,-0.12185190770622834,-0.3313253012048193,-0.07661290322580645,7.4639999999999995,High,-0.84577733,0.9410552
GSM5319990_MCAO1_1-3055-3,GSM5319990_MCAO1,MCAO,13,Pericyte,0.23569227382786703,1.2900248138957817,0.12650602409638553,-1.08111363131399,1.2900248138957817,0.12650602409638553,-0.10782687377469463,-0.46586345381526106,-0.10483870967741936,1.2440000000000002,Mid,-3.7701528,6.36777
GSM5319990_MCAO1_1-3056-3,GSM5319990_MCAO1,MCAO,12,Oligodendrocyte,3.6337222099933966,0.2315136476426799,-0.02008032128514059,-1.2929644038067623,0.2315136476426799,-0.02008032128514059,-0.05451666415321976,0.23293172690763053,0.19220430107526879,18.348000000000003,Low,-3.7789586,3.6513906
GSM5319990_MCAO1_1-3057-3,GSM5319990_MCAO1,MCAO,3,Endothelial,0.718302883557121,0.7815384615384615,-0.06808927763534911,-0.5642132507170858,0.7815384615384615,-0.12650602409638553,-0.06808927763534911,0.11044176706827313,-0.06854838709677419,2.924,Mid,6.9670224,10.118515
GSM5319990_MCAO1_1-3058-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.8335901386748844,0.476029776674938,0.09161514100437339,-0.7181989405820007,0.476029776674938,-0.05020080321285142,0.09161514100437339,-0.357429718875502,0.1303763440860215,1.692,Mid,7.144335,8.335202
GSM5319990_MCAO1_1-3059-3,GSM5319990_MCAO1,MCAO,5,Microglia,0.9656614571868809,0.5249627791563275,0.49497991967871485,-0.6031758541724993,0.5249627791563275,0.49497991967871485,0.02608957924898206,0.09839357429718876,-0.03225806451612903,3.696,Mid,6.0396886,-2.0629764
GSM5319990_MCAO1_1-3060-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.7943539511336122,0.9213399503722085,0.15533102096214746,-0.48275870955574945,0.9213399503722085,-0.0030120481927710663,0.15533102096214746,-0.11445783132530118,-0.07258064516129033,2.72,Mid,6.146904,9.134759
GSM5319990_MCAO1_1-3061-3,GSM5319990_MCAO1,MCAO,3,Endothelial,0.612425709883337,0.8721588089330023,0.0400392097722817,-0.6776130605538526,0.8721588089330023,-0.06325301204819278,0.0400392097722817,-0.5,-0.0846774193548387,2.988,Mid,4.5902743,5.7025824
GSM5319990_MCAO1_1-3062-3,GSM5319990_MCAO1,MCAO,5,Microglia,0.5614681928241251,0.4729528535980149,-0.023299653144322127,-0.7321911395085542,0.4729528535980149,-0.04518072289156626,-0.023299653144322127,-0.1606425702811245,-0.06854838709677419,2.1639999999999997,Mid,5.5469475,-1.3885126
GSM5319990_MCAO1_1-3063-3,GSM5319990_MCAO1,MCAO,10,Microglia,4.150506273387629,0.9377667493796527,0.03604282913587692,0.3671710350305791,0.9377667493796527,-0.3253012048192771,0.03604282913587692,-0.1506024096385542,0.0900537634408602,18.752,High,2.5271595,-5.181219
GSM5319990_MCAO1_1-3064-3,GSM5319990_MCAO1,MCAO,7,Pericyte,0.9066696015848559,0.7338461538461538,-0.08920223194088372,-0.3624629653370172,0.7338461538461538,-0.23393574297188757,-0.08920223194088372,-0.31526104417670686,-0.08870967741935484,2.684,High,0.39463583,8.855559
GSM5319990_MCAO1_1-3065-3,GSM5319990_MCAO1,MCAO,19,Endothelial,1.0348338102575392,1.8413895781637717,0.6305220883534137,-0.22519261340883134,1.8413895781637717,0.6305220883534137,0.23337354848439146,0.2349397590361446,-0.0846774193548387,3.2479999999999998,High,6.1476483,16.06089
GSM5319990_MCAO1_1-3066-3,GSM5319990_MCAO1,MCAO,15,Astrocyte,0.5827646929341845,1.8692803970223326,0.7369477911646587,-0.7093815103989759,1.8692803970223326,0.7369477911646587,-0.05157593123209169,0.12650602409638556,-0.008064516129032258,1.58,Mid,-0.49522442,-5.151711
GSM5319990_MCAO1_1-3067-3,GSM5319990_MCAO1,MCAO,10,Microglia,8.995267444419987,5.107394540942928,0.5146282611974061,8.300834565155178,5.107394540942928,0.3775100401606426,0.5146282611974061,-0.8895582329317269,-0.1935483870967742,43.284,High,12.711373,-2.0229323
GSM5319990_MCAO1_1-3068-3,GSM5319990_MCAO1,MCAO,1,Endothelial,2.173893902707462,1.2022332506203472,0.24551349721007387,0.9888323205034331,1.2022332506203472,0.23393574297188757,0.24551349721007387,0.6004016064257028,0.03763440860215053,7.327999999999999,High,7.433032,8.616861
GSM5319990_MCAO1_1-3069-3,GSM5319990_MCAO1,MCAO,11,Microglia,12.797435615232226,1.2820843672456577,0.06726907630522094,1.1765322657700545,1.2820843672456577,0.06726907630522094,-0.04162268134519681,1.0421686746987953,0.04569892473118278,61.016,High,-1.5984037,-0.42750955
GSM5319990_MCAO1_1-3070-3,GSM5319990_MCAO1,MCAO,7,Pericyte,0.7835681267884658,1.5278908188585607,0.22088353413654616,-0.4943108731357943,1.5278908188585607,0.22088353413654616,0.16890363444427686,-0.7048192771084337,-0.07661290322580645,2.776,Mid,-1.7511694,7.641529
GSM5319990_MCAO1_1-3071-3,GSM5319990_MCAO1,MCAO,6,Astrocyte,0.8194475016508915,0.20411910669975186,-0.11461318051575932,-1.3573586671922033,0.20411910669975186,-0.1465863453815261,-0.11461318051575932,1.5481927710843373,-0.024193548387096774,2.2880000000000003,Low,-6.727691,6.893377
GSM5319990_MCAO1_1-3072-3,GSM5319990_MCAO1,MCAO,1,Endothelial,0.23541712524763372,0.6004466501240695,-0.08166189111747851,-1.0814083293645014,0.6004466501240695,-0.10642570281124498,-0.08166189111747851,0.07228915662650598,-0.04032258064516129,0.544,Mid,7.3578825,8.277113
GSM5319990_MCAO1_1-3073-3,GSM5319990_MCAO1,MCAO,3,Endothelial,1.0915144177856042,3.366451612903226,0.27484542301312015,-0.16448481500349382,3.366451612903226,0.18674698795180722,0.27484542301312015,-0.853413654618474,-0.14919354838709678,3.5360000000000005,High,4.4636464,9.83108
GSM5319990_MCAO1_1-3074-3,GSM5319990_MCAO1,MCAO,8,Astrocyte,0.33485582214395776,0.05508684863523572,-0.11891117478510028,-1.7076774587619128,0.05508684863523572,-0.13253012048192772,-0.11891117478510028,-0.21285140562248997,0.4314516129032258,1.024,Low,-3.6160967,13.35003
GSM5319990_MCAO1_1-3075-3,GSM5319990_MCAO1,MCAO,8,Astrocyte,0.5648250055029717,-0.0002481389578163906,-0.04230131201930329,-1.837749204549534,-0.0002481389578163906,-0.1566265060240964,-0.04230131201930329,0.7429718875502008,0.11827956989247311,1.572,Low,-2.9428003,14.937711
GSM5319990_MCAO1_1-3076-3,GSM5319990_MCAO1,MCAO,6,Astrocyte,1.3719458507594102,0.3190074441687345,-0.09738955823293172,-1.0872993923057972,0.3190074441687345,-0.09738955823293172,-0.1540491630221686,1.9518072289156625,0.08602150537634408,4.276,Mid,-8.400895,5.34991
GSM5319990_MCAO1_1-3077-3,GSM5319990_MCAO1,MCAO,1,Endothelial,1.415364296720229,0.9259553349875932,-0.0853413654618474,0.18237479044836255,0.9259553349875932,-0.0853413654618474,-0.12072085658271753,-0.6164658634538153,0.11424731182795697,5.756,High,5.3677454,6.3908067
GSM5319990_MCAO1_1-3078-3,GSM5319990_MCAO1,MCAO,6,Astrocyte,0.6236517719568567,0.05816377171215881,0.03506258482883426,-1.7004447697584757,0.05816377171215881,-0.07329317269076306,0.03506258482883426,0.3975903614457831,0.1303763440860215,2.408,Low,-7.397798,6.6421614
GSM5319990_MCAO1_1-3079-3,GSM5319990_MCAO1,MCAO,11,Microglia,1.163713405238829,0.5466501240694789,-0.0830945558739255,-0.5521970623256917,0.5466501240694789,-0.12248995983935743,-0.0830945558739255,-0.09036144578313252,-0.012096774193548387,5.952,Mid,0.044451017,-2.2048042
