dataset,gene,mean_case,mean_control,log2FC,pvalue,padj
GSE61616,CD38,148.22198793118307,104.47620296431737,0.5005425913594395,3.5332683025708164e-07,5.014961461713416e-07
GSE61616,SESN2,107.21722416579867,84.65842523577395,0.3372630812005552,4.141163352352557e-07,5.830758000112401e-07
GSE61616,IGFBP3,136.8948143277026,93.81330051918772,0.5404068425256406,7.605156977450298e-07,1.0623076412946447e-06
GSE61616,GADD45B,336.09148807592277,244.94414462487612,0.4548094900178631,8.069903732379131e-07,1.1183488636997852e-06
GSE61616,E2F1,91.80501379086004,120.65252232297155,-0.39049157901280035,1.0941091857963067e-06,1.4989239708376543e-06
GSE61616,FABP5,97.98207271473807,81.48068893092365,0.26311086993607335,1.0986431377162352e-06,1.4989239708376543e-06
GSE61616,ATF3,124.70839348464536,88.49852938908569,0.49014509919321825,1.4328403132656826e-06,1.9398453471904625e-06
GSE61616,SLC7A11,94.65412535672735,78.0609025058756,0.2748627661639079,2.0436855597339492e-06,2.7457149504822528e-06
GSE61616,CCND1,109.30203405448006,86.84696384490326,0.3283950656089998,2.1047283698389872e-06,2.8063044931186496e-06
GSE61616,CCNB1,78.69373623101333,90.89225969543892,-0.20547700926808465,3.2896541333303157e-06,4.353226522301771e-06
GSE61616,CDO1,102.99345530884223,82.18231911585522,0.3221439242403334,6.792309001964673e-06,8.921241674222257e-06
GSE61616,CHEK2,94.77537858217525,121.35402691528857,-0.3533348556956355,1.175502602728032e-05,1.5325070968898787e-05
GSE61616,ATF2,96.64735650689707,134.900405173436,-0.4768968640108101,1.2566922211429137e-05,1.6263075803025942e-05
GSE61616,MMP12,86.6949996255516,71.17594507290005,0.2809764891970725,1.501679951101623e-05,1.9291654846269023e-05
GSE61616,COL3A1,87.84500643631017,68.75242010169097,0.34904741839655906,1.7487248396424615e-05,2.2302577665005305e-05
GSE61616,CCL2,120.39977629118914,72.36749912714683,0.7265527490124244,1.810419795612755e-05,2.292330100919747e-05
GSE61616,CDKN2A,105.967002376138,82.10955327840232,0.3640795901415514,1.8970960578685373e-05,2.384920758463304e-05
GSE61616,SERPINE1,100.64042472834747,75.63293909392462,0.4074377657702236,1.9441147521473856e-05,2.4266964282123396e-05
GSE61616,COL1A1,93.73322413588194,73.44505628257858,0.34769443970161734,3.448776203348969e-05,4.274539519643793e-05
GSE61616,IGFBP7,191.118404996427,222.67453034337822,-0.21940525090221433,3.7714643629312084e-05,4.64180229283841e-05
GSE61616,TRIB3,185.87073053319912,216.90661659381644,-0.22166938543033482,8.365433739503872e-05,0.00010224419014949175
GSE61616,FN1,102.37350235905936,85.24800650594727,0.26130341173003235,9.568922575324826e-05,0.0001161469222935979
GSE61616,COL1A2,101.23670711625921,78.36178855710413,0.3653968303377767,0.00013276771293351707,0.0001600487498376644
GSE61616,CHAC1,107.297750783675,91.4218023528411,0.22869815074796923,0.00013560988990976987,0.00016236286138856802
GSE61616,ABCC2,93.3691056589611,121.06001951838748,-0.3712041904169854,0.000149352107620196,0.0001776079117645574
GSE61616,BRCA1,123.17970115054554,90.86621409628908,0.434823084804609,0.0002882325417962152,0.00034046259970559647
GSE61616,CCNE1,90.60277300773227,103.03736519587592,-0.1836385903066228,0.0003394834504348,0.0003983272485101653
GSE61616,VEGFA,126.97418822032702,145.6545683010238,-0.196569156956199,0.0008603796157148732,0.0010028265719590574
GSE61616,ALOX12,231.01319315559186,124.86412864672938,0.8823396721584097,0.0008966115056447117,0.0010381817433780872
GSE61616,TSC2,78.68660119300793,86.36657005005888,-0.13274418799308388,0.0013696278425608193,0.0015755196097431649
GSE61616,IGFBP5,91.71401088536854,77.19831241050748,0.24564990130998682,0.0015532676920759342,0.0017751630766582106
GSE61616,ACSL3,327.4945784397283,320.22120899598156,0.03230240854614876,0.0018196569758618087,0.0020661911467850214
GSE61616,MMP13,75.3744314272179,91.3344180022401,-0.27377878337138234,0.0018635245488022717,0.0021024379524948707
GSE61616,TGFB1,102.25209403442156,84.17309721454265,0.2777013232676883,0.0021065359603194005,0.0023614670637975444
GSE61616,SIRT6,100.19104226857311,91.40835178933563,0.13098643182278508,0.002148576890156115,0.002393351472578964
GSE61616,SELE,109.8400553907677,88.8061541783345,0.30359311935491146,0.0038373299610956453,0.004247610522973796
GSE61616,BRCA2,95.748194907506,79.34069242724563,0.26810384872937804,0.003925073681526323,0.004317581049678955
GSE61616,BRD4,124.30106859874047,129.7675164786246,-0.06160549191534457,0.010645713581765843,0.011637550250874462
GSE61616,MMP3,106.99765292330123,89.72511451851797,0.2514260812509128,0.011123848446808986,0.012085168682952972
GSE61616,IL6,95.70657015878362,82.08495499985638,0.21902665062014795,0.011553410893560608,0.01247484857218814
GSE61616,RAD50,137.87625596440685,122.24323893840149,0.17229145581457822,0.015551060811929763,0.01668894331036365
GSE61616,PPARGC1A,76.1409695228214,87.71540883563243,-0.20168742749995489,0.017436236139120476,0.018598651881728507
GSE61616,RGS4,80.99132826780678,96.77443153186826,-0.25398591046458946,0.019890402801779852,0.02108861983803165
GSE61616,TERT,88.9408812190442,103.07891827290018,-0.21062894846632238,0.03161641125389366,0.0333202897047023
GSE61616,MDM2,99.4739296876115,101.23000574625671,-0.024997497948265193,0.03987860099750694,0.04177758199738822
GSE61616,IL1A,85.63030057206406,80.54290383546959,0.08731238911289899,0.045410115943943966,0.04729100832032034
GSE61616,ADIPOQ,126.76865102365488,111.4749590705565,0.183930061962667,0.06222259719732875,0.06441868886311682
GSE61616,HMGA2,110.90018703612012,96.3305392969631,0.20124799371829477,0.06530846595274162,0.06721807022036565
GSE61616,MMP10,89.55523636562813,81.15745999516429,0.14040648802286812,0.21988521519012022,0.2249988248457044
GSE61616,PRKAA2,80.98245098300076,85.32714160736556,-0.07449909790629071,0.2912236135437096,0.2962737340097855
GSE61616,CRYAB,80.35590948705705,78.8473152890477,0.027003242782781118,0.6131913946908611,0.6202395716413308
GSE61616,MAPK8,94.58022230236602,95.92825101625824,-0.02020509637861245,0.679636637274014,0.6835202752012941
GSE61616,SNAI1,75.85127672848849,76.75031859195501,-0.01677935930970572,0.8183633720130468,0.8183633720130468
GSE97537,E2F2,472.82945513051965,3154.4531606561823,-2.735407418115747,2.6518485869333825e-61,4.667253513002753e-59
GSE97537,SLC40A1,1388.5830510968667,510.5549588501384,1.4416909133609603,1.3335664350983146e-59,1.1735384628865167e-57
GSE97537,IL10,4013.3203663946724,9355.716647741443,-1.2208466076764086,5.668802297504222e-59,3.325697347869144e-57
GSE97537,XRCC6,640.6138012033064,1259.4134553437075,-0.9741199809992017,4.9121141153479476e-58,2.161330210753097e-56
GSE97537,VDAC3,1977.9571363433,2806.5601331047183,-0.5045765586471475,3.8379611307000894e-57,1.3509623180064314e-55
GSE97537,CREBBP,1312.5443331812276,561.004532639972,1.2248112222853667,6.680249809536146e-57,1.959539944130603e-55
GSE97537,PARP1,553.4720715426345,1078.701987959514,-0.9614464648419768,6.238714998393093e-55,1.5685911995959778e-53
GSE97537,MAP1LC3A,1106.849074913157,210.65568695029953,2.38797019488911,3.744041013433034e-54,8.236890229552675e-53
GSE97537,FOXO1,625.5871989558044,264.3341461597965,1.2397049464383894,5.777828108286662e-53,1.1298863856205028e-51
GSE97537,EIF2A,561.7211147388783,199.2988077608721,1.4902662642090598,1.5129891578388804e-51,2.6628609177964293e-50
GSE97537,STAT1,6097.627120656032,1803.2336997629077,1.757098289145857,6.003973177328784e-51,9.606357083726054e-50
GSE97537,EP300,268.5693958044577,449.0975535155518,-0.7395810062978697,1.5604222121000066e-50,2.288619244413343e-49
GSE97537,TERF2,219.41306930851349,317.79527231190303,-0.5324204640316619,2.8989236316118284e-50,3.924696608951398e-49
GSE97537,ALOX5,11145.391021699043,4846.453012576993,1.2012585870895085,7.894238579123946e-50,9.924185642327247e-49
GSE97537,FOXO4,334.3662079665132,1203.4837570118555,-1.8446057052494258,1.9155111975198692e-49,2.2475331384233133e-48
GSE97537,XRCC1,161.998771636147,242.0808063261758,-0.5765748902818192,2.43009560148485e-49,2.673105161633335e-48
GSE97537,HDAC3,427.14462560298944,546.6731410735258,-0.3552169138334822,6.628267772457762e-48,6.862206635015095e-47
GSE97537,BNIP3,410.53625487700504,160.99717381241055,1.3450508883294772,2.194769410951023e-47,2.1459967573743334e-46
GSE97537,XRCC5,341.5584572110174,541.5761368704652,-0.6634753942598566,9.353040893695995e-47,8.663869459423658e-46
GSE97537,CXCL10,188.60635666312064,67.99758830053975,1.4583894914297868,1.1968863907632668e-46,1.0532600238716748e-45
GSE97537,CSE1L,417.83926455156296,320.1059555796804,0.3833472725554534,1.8480731190714217e-46,1.5488612807455724e-45
GSE97537,IFNG,155.67588308175797,77.63881811052198,0.9944695804976088,2.530281496541837e-46,2.0242251972334696e-45
GSE97537,PRKAA1,803.8731830835062,424.7405738077581,0.9187869001485283,2.7585289275967593e-46,2.1108743098131726e-45
GSE97537,AKT1,2438.4071751292868,1349.6530520666886,0.8528734554453016,2.8791294178279753e-46,2.1113615730738486e-45
GSE97537,TERF1,205.59920269153642,133.6720443004217,0.6173842844223153,3.6457452560692986e-44,2.566604660272786e-43
GSE97537,CHEK1,115.58357349854403,91.55466119832272,0.332986975231798,6.342262412816652e-44,4.293223787137426e-43
GSE97537,MMP2,132.3002983307726,93.81622123875154,0.49147420640237055,1.68277318265335e-43,1.0969188153592207e-42
GSE97537,CDKN2B,181.10525097804953,101.81937073178742,0.8246604350706921,2.2117487040116197e-43,1.3902420425215895e-42
GSE97537,ATG5,198.43886384449166,116.25178564131139,0.7663366753954928,3.924644520748548e-43,2.381853226385326e-42
GSE97537,CDK2,248.75719906106633,180.6460726593172,0.4593960893910572,5.37043288042646e-43,3.150653956516857e-42
GSE97537,RB1,153.98315102232715,102.91168286343,0.5767535150011525,1.5710982323307377e-42,8.919783512587413e-42
GSE97537,LIG3,176.84654698998884,132.30080853378612,0.41594743268404233,4.767142655306083e-42,2.6219284604183455e-41
GSE97537,BAP1,154.84030179643943,235.62568537218687,-0.6025383081923735,8.097972679591221e-42,4.3189187624486513e-41
GSE97537,DPP4,109.97581673113336,227.4683860166404,-1.0417492219724642,4.5011782691001075e-41,2.264718568358088e-40
GSE97537,LPIN1,535.7299026614853,892.1777441961042,-0.7347510364202544,4.5037016984393793e-41,2.264718568358088e-40
GSE97537,GSS,158.93525573731773,220.19683038191437,-0.4678427147166202,7.65182945331324e-41,3.740894399397584e-40
GSE97537,ZEB1,82.61132812171262,101.95616187852801,-0.30025985227806545,1.0448089297919195e-40,4.969901936307509e-40
GSE97537,CDKN1B,1954.7365605491377,1041.3913094348604,0.9078150899602786,1.3024490001699443e-40,6.032395369208163e-40
GSE97537,BRCA1,114.83665851211929,81.51129267718287,0.48942840295658474,1.655304052058564e-40,7.470090081084802e-40
GSE97537,FBXL5,2626.3255625726983,1466.072725014053,0.8406545923864752,3.2509824450751097e-40,1.4304322758330483e-39
GSE97537,ABCC2,100.9692835400901,124.91374259847007,-0.3043011206183725,6.243026248825893e-40,2.6799332190081886e-39
GSE97537,VDAC2,133.57729000498998,67.62375277876666,0.9716550460588216,5.727707038654429e-39,2.4001819971504274e-38
GSE97537,CHEK2,103.4796983255281,134.09745566645825,-0.3707778678146324,8.535814233916365e-39,3.4937286166727445e-38
GSE97537,E2F1,100.46642972478561,130.4545129975748,-0.3735611831497032,3.7652336640764987e-38,1.5060934656305995e-37
GSE97537,TRIB3,192.62729814927891,230.20559357682276,-0.25589393913996294,1.9951398598855932e-37,7.80321367421921e-37
GSE97537,MDM4,189.9723638975195,332.4228184996129,-0.8039889643541288,2.8853661463853565e-37,1.0878028862213029e-36
GSE97537,CDKN2A,101.14101557148426,83.56424013086783,0.27244268697736496,2.904928162068252e-37,1.0878028862213029e-36
GSE97537,SOD1,1757.3560740012579,3746.3071801101714,-1.0916269938928356,3.1109609851649142e-37,1.1406856945604687e-36
GSE97537,ATR,117.39624571805423,224.30209825298533,-0.9282374149477987,1.2486463068193905e-36,4.484933673473729e-36
GSE97537,HMGA2,107.81343460603931,88.36270662261938,0.2841119013129545,1.410656847617819e-36,4.9655121036147225e-36
GSE97537,SLC39A8,166.07187987579863,125.96659605598325,0.396019946772101,1.937013660668037e-35,6.684596162305382e-35
GSE97537,BLM,152.93232809689712,129.2189387028728,0.24135696550867328,2.4716750729334707e-34,8.365669477620977e-34
GSE97537,IL18,12123.459613659275,21365.21674460813,-0.817352538340087,3.185391644639219e-34,1.0577904329367972e-33
GSE97537,NCOA4,15797.495166722061,20198.06336617219,-0.3544809631874598,1.6207665625870025e-33,5.28249842620949e-33
GSE97537,CCNE1,93.56551287611953,103.06194884050959,-0.13805658330765067,1.6899076964881642e-33,5.4077046287621255e-33
GSE97537,FANCD2,240.1438438702921,158.20894649496273,0.5989725720708922,3.054246872980498e-33,9.599061600795851e-33
GSE97537,ALOX12,196.01170304385192,141.91193711778575,0.46315490574032536,2.1944998947953269e-32,6.775999675157501e-32
GSE97537,PRNP,2132.4443452126193,781.6832756359797,1.4466839528647402,4.3709238278082376e-32,1.3263492994728447e-31
GSE97537,TNF,293.4501499656141,173.26518286755004,0.7567390518138131,1.913948177763708e-31,5.70940473366801e-31
GSE97537,STEAP3,113.98216237314061,153.68517472144282,-0.4279248654995665,3.5412742202309075e-31,1.038773771267733e-30
GSE97537,MNT,364.46178903077663,614.351787982382,-0.7516908421654149,9.655121909019627e-31,2.785740091782712e-30
GSE97537,SQSTM1,1087.2752306832097,2152.0292687674055,-0.9843244638599765,1.726303558213313e-30,4.900474616863597e-30
GSE97537,GPX4,5616.750051385936,2813.1664715044626,0.9972847630989177,3.524384044648091e-30,9.845898283461334e-30
GSE97537,BRCA2,90.28881774842958,85.5965221559758,0.07612906546859687,4.485998805055933e-30,1.2336496713903815e-29
GSE97537,GABARAPL1,1130.5180887162894,339.8621867415788,1.730999178741199,1.8238623482861482e-29,4.938458050744032e-29
GSE97537,CCNB1,82.17648035560345,99.46191448485435,-0.27240113036818053,3.4578022390449676e-29,9.22080597078658e-29
GSE97537,FOXO3,5037.514866167528,2730.8314476298297,0.8831300800291928,6.158274933058064e-29,1.617696101818238e-28
GSE97537,BRD4,126.58011585517413,132.06657794797496,-0.06074476433661027,8.442905691693304e-29,2.185222649614738e-28
GSE97537,SIRT6,98.35288359608981,88.11321492065441,0.1569224504711985,1.1036756855306535e-28,2.8151727630926813e-28
GSE97537,NFKB1,2024.6340957018595,3456.9415932796337,-0.771539907506963,1.1534297698364175e-28,2.9000519927315644e-28
GSE97537,CREB1,4020.0058712575833,2020.916119170183,0.9918332955771997,2.0120582955914774e-28,4.98763746512817e-28
GSE97537,MMP10,90.16613942575836,79.40372829906126,0.18123568334072254,4.0155847448482093e-28,9.815873820740066e-28
GSE97537,SAT1,10463.83206022243,6141.26225869162,0.7687026412883512,1.4308298622267929e-27,3.4496719966015825e-27
GSE97537,ACSL4,1147.3554057989538,351.3511058443722,1.7044835653735884,4.541002924244453e-27,1.0800223171175996e-26
GSE97537,PTEN,1799.0817967977823,806.3060002155013,1.1568749454448939,1.3914915584520135e-26,3.265366857167392e-26
GSE97537,BNIP3L,859.2239079519032,112.61023614234554,2.9206194024968504,4.5356198028405066e-26,1.0503540596051698e-25
GSE97537,PRKDC,792.7929074698723,115.31904806876487,2.770675304234306,6.33578024402449e-26,1.448178341491312e-25
GSE97537,TFAM,510.82551742305793,254.39370383744716,1.002929116703471,7.570946595356652e-26,1.708316154849706e-25
GSE97537,ATG7,764.0249581915034,394.54825198581887,0.9516531187356336,1.0547822056057647e-25,2.3498945340077796e-25
GSE97537,PRKAA2,83.36135273600307,78.37739734027272,0.08785396954421053,2.7078195707811573e-25,5.895880153572707e-25
GSE97537,MAX,453.2797770329343,225.0128380006172,1.0071763599669998,2.7134448434056207e-25,5.895880153572707e-25
GSE97537,TERT,91.51290686550529,112.12725041542467,-0.29021993044701117,2.8442903498577125e-25,6.104818311889725e-25
GSE97537,CD74,1374.5607719220684,4669.8239695422835,-1.7636571960113212,2.9498953411856937e-25,6.255199759622676e-25
GSE97537,HSP90AA1,5481.873738805256,3078.872730314232,0.8320615156049634,7.217891856837082e-25,1.5123201985753885e-24
GSE97537,RPS6KB1,446.04076989939085,267.7329566881334,0.73423315004373,1.9298732468562046e-24,3.995972840549318e-24
GSE97537,HDAC2,564.8955569732905,972.6330315304034,-0.7828423034313866,3.3166433977822694e-24,6.787549279182318e-24
GSE97537,IGFBP5,88.33285360770482,76.07885590040436,0.2128556899345975,4.236862015705753e-24,8.57112315820934e-24
GSE97537,NFE2L2,717.5975567410939,1221.6966597063042,-0.7668105930548074,7.80379919475879e-24,1.560759838951758e-23
GSE97537,MAPK1,1239.6886234376902,2033.995485584946,-0.7138845074038191,1.4044347224696546e-23,2.777309114097294e-23
GSE97537,BECN1,332.076792058253,489.4899489921375,-0.558368739168905,2.828429171403631e-23,5.531150379633768e-23
GSE97537,TSC1,286.5480801165239,496.41150004155617,-0.790636657462805,3.0913271272901357e-23,5.978830487945757e-23
GSE97537,ADIPOQ,123.90925313336948,97.69198788344012,0.33987548192385236,5.1438691896251116e-23,9.840445406239345e-23
GSE97537,TFRC,712.0639041224512,264.24481588412476,1.4267068209953508,6.555877418480488e-23,1.2406821781210386e-22
GSE97537,RAD50,132.94451060437413,125.1453279533711,0.08654868280051158,1.0256223770350477e-22,1.9203142378528555e-22
GSE97537,MAPK3,1949.20706637777,1317.297899698618,0.5649508953012581,4.0187512069633295e-22,7.445265393953115e-22
GSE97537,IRF1,3323.161743941454,6206.5590799220645,-0.9010355060792872,6.426303156252753e-22,1.1781555786463382e-21
GSE97537,HMGB1,415.6093769453308,98.12834449791671,2.071325769646872,1.682133268637333e-21,3.0521180956718622e-21
GSE97537,GABARAP,326.36317761365274,601.7615338459124,-0.8806952980102501,1.824167015760965e-20,3.27605504871357e-20
GSE97537,CDKN1A,895.2033584968694,221.9539636467644,2.0070802850337484,2.6281802601449073e-20,4.672320462479835e-20
GSE97537,HDAC1,976.7980634960055,2044.6793373692005,-1.0649715654281156,3.919704434435045e-20,6.898679804605679e-20
GSE97537,TNFRSF1A,1659.57160756483,3263.1251869109956,-0.9750164527114328,4.451213612228411e-20,7.756570254972281e-20
GSE97537,PCNA,277.6373008567836,689.14494197359,-1.3085109809824071,4.662185767646655e-20,8.044555834370698e-20
GSE97537,LPIN2,263.5341338604959,133.1748677756841,0.9793394244714144,1.2909276088853243e-19,2.2058568850856027e-19
GSE97537,MMP9,4858.718486427426,242.7599616603082,4.317339660536612,1.4831558262683784e-19,2.5099560136849476e-19
GSE97537,S100A8,24701.669549289974,20882.571612193286,0.24228278749945567,1.7438915966676445e-19,2.923094485842909e-19
GSE97537,CDK4,240.87881259722124,429.34429941704866,-0.8312069563911973,3.972483836774994e-19,6.595822219550933e-19
GSE97537,TLR4,759.4354835148735,264.8062294131594,1.5164509368403298,6.834365466273719e-19,1.12415731034035e-18
GSE97537,GCLM,335.87418054265,102.90913869286172,1.696887315225082,1.4379925791979592e-18,2.3433953142485262e-18
GSE97537,DDIT3,360.4201617375306,191.15571715701526,0.9114010876920449,1.4719620203803577e-18,2.37674601455911e-18
GSE97537,TIMP2,1007.199150530397,1793.794400958262,-0.8320379446001674,3.6822348962215e-18,5.853829863763184e-18
GSE97537,TIMP1,1619.518147279877,5312.100155816241,-1.7130987322377396,3.69190406180519e-18,5.853829863763184e-18
GSE97537,GOT1,189.68929158178963,281.7978080720053,-0.568547108643901,4.707352326360855e-18,7.397267941424201e-18
GSE97537,HSPB1,639.0169391547741,1800.8047427649526,-1.4932606840903775,6.671344118516138e-18,1.0390766060697702e-17
GSE97537,ATF4,4017.406671004322,5485.367559940351,-0.4492277038149144,8.011430086896062e-18,1.2368523642927253e-17
GSE97537,TSC2,82.46055456082526,79.57578741456197,0.05074812487390525,8.35660790116927e-18,1.27892433965721e-17
GSE97537,IL1A,81.18414599669242,90.21109737971179,-0.15034925052267717,1.019778042984015e-17,1.5472494445274712e-17
GSE97537,KEAP1,233.18592168329562,341.93461453944406,-0.5502791824570079,1.5093355880411432e-17,2.2704535341473608e-17
GSE97537,RELA,125.54836853695318,201.31801873479327,-0.6769359057939327,2.933884920224425e-17,4.375963948809312e-17
GSE97537,HIF1A,920.2259285723509,32.16405203857689,4.795862823825885,6.031546709942638e-17,8.920606898738691e-17
GSE97537,PTGS2,1482.2068498738306,333.3041476477613,2.1494866524491267,7.278685810939714e-17,1.0675405856044914e-16
GSE97537,MAPK14,157.04061551349443,281.90249441785625,-0.8400095271348842,8.208643614503903e-17,1.1939845257460222e-16
GSE97537,LMNB1,565.7067952781032,259.03114413223363,1.123918075336326,1.2246915380768859e-16,1.7667681205043599e-16
GSE97537,SLC3A2,115.9425204090514,167.30333462027903,-0.5252641707774942,2.6838530483229026e-16,3.840310052884804e-16
GSE97537,HMGA1,263.1656501069995,487.76154975961,-0.8876879118868937,5.173401546035729e-16,7.342892516953937e-16
GSE97537,JAK2,427.69594373941993,185.3566581180807,1.2018884022987764,1.259396134481245e-15,1.773229757349593e-15
GSE97537,ATG3,245.146090272929,114.32164075282235,1.0938515561107809,2.4878377689500705e-15,3.475074978850892e-15
GSE97537,IL1B,586.2828702374344,1258.982398552483,-1.1012761167076266,8.275609712903878e-15,1.1468561491898287e-14
GSE97537,MTOR,397.89435094747665,289.4958220458518,0.4574892777212482,1.6712723879207956e-14,2.2979995333910938e-14
GSE97537,HERC2,206.9774808560269,128.96634225426038,0.6782892734958824,1.9665175243199617e-14,2.6830006533357617e-14
GSE97537,MYC,189.0758703782497,576.8190963981831,-1.604042487109917,2.3150048994119694e-14,3.134160479203897e-14
GSE97537,STAT3,1556.145642415541,2169.065296407779,-0.47883456505820415,7.149127074911177e-14,9.604934085376849e-14
GSE97537,GCLC,122.46977420683034,67.66066329064752,0.8466022091896775,1.833248378542032e-13,2.444331171389376e-13
GSE97537,HSPD1,1335.026754346896,1174.4671225437069,0.18471471069768816,1.8904415173365277e-13,2.5016368951220214e-13
GSE97537,CBS,103.0188205449158,351.09018351451346,-1.7591004199396798,5.768073641323839e-13,7.57597731994773e-13
GSE97537,CD38,140.08600737191318,95.74668708877864,0.5442907466265632,8.536375039941438e-13,1.1128903755775503e-12
GSE97537,HSPA5,247.5698521027792,177.50980612662886,0.47764800075512226,1.272559134036644e-12,1.6468412322827158e-12
GSE97537,NBN,166.647206571002,107.40040407410959,0.6290583098600093,2.0338993747207305e-12,2.6128926273784566e-12
GSE97537,IGFBP7,199.39752161598798,243.22190681905028,-0.28532795020307344,5.02169588975674e-12,6.404481714472364e-12
GSE97537,LIG4,172.68151146407521,51.85004012576189,1.716467714109919,6.54842456012331e-12,8.29153037828563e-12
GSE97537,GADD45A,450.9848231115696,192.64625519972577,1.2228507279009804,9.582507582809125e-12,1.2046580961245757e-11
GSE97537,TP53,101.08432833362019,155.29904356701496,-0.6145475449625689,9.785852915883788e-12,1.2214965341812388e-11
GSE97537,HMOX1,238.69881279984543,461.3812489044755,-0.9478601294436697,2.455087565425205e-11,3.042925433203071e-11
GSE97537,PLIN2,583.5527595953379,866.4043811506599,-0.5693714870766236,3.052115741446274e-11,3.7564501433184914e-11
GSE97537,ATF2,108.67704024860632,142.17532183263046,-0.38452130229076886,4.332152330538007e-11,5.2948528484353416e-11
GSE97537,TGFB1,92.32028198843224,110.7463331851463,-0.2599649200966383,1.0879046511019373e-09,1.3204911627168342e-09
GSE97537,IGFBP3,124.95426715248372,84.94570352380447,0.5514025739220497,1.9612458097381787e-08,2.3642415240679413e-08
GSE97537,JUN,187.6997692952014,130.08936568374617,0.5255420040300492,2.0257514560115104e-08,2.425389498353917e-08
GSE97537,CCNA2,123.08382257975748,92.94265000640388,0.4014628405251085,2.747682027465936e-08,3.267513762391924e-08
GSE97537,ATF3,115.9548116493622,84.34172675074146,0.4546280104396468,4.361474657807287e-08,5.151808991772366e-08
GSE97537,CDO1,97.89361125283814,73.04400027512358,0.41749448283849677,7.224524954468702e-08,8.47677594657661e-08
GSE97537,GADD45B,315.4335711281872,212.93059924335165,0.5647598156061733,1.2157657025928801e-07,1.4170514149426947e-07
GSE97537,ICAM1,114.26700946304334,87.36073651535011,0.38350230955772296,1.4282461834016295e-07,1.653758738675571e-07
GSE97537,SLC7A11,89.98424591066188,75.55075794741025,0.24920009937375417,2.2692904889487673e-07,2.6104256604900854e-07
GSE97537,CCL2,109.24903083181043,68.8058546353493,0.6593460276789318,3.1819849226027587e-07,3.6365541972602955e-07
GSE97537,SESN2,100.91150831662756,80.74842965235068,0.31805405394975117,4.287804994084733e-07,4.868733412638148e-07
GSE97537,CCND1,105.85698227677437,86.03536648964659,0.296007521185269,4.997128034979063e-07,5.637785475360994e-07
GSE97537,CHAC1,103.15706391347787,83.2107391497382,0.30668455319287,8.364640409969961e-07,9.37692173346951e-07
GSE97537,SELE,107.25308916533814,82.7564082146738,0.37013671442509466,1.4969139885766454e-06,1.6674484936043645e-06
GSE97537,FABP5,95.0361627844667,81.65289654664264,0.2165123812475131,1.563249464053503e-06,1.7303893438579656e-06
GSE97537,MMP13,80.41533550707399,96.07456361667823,-0.2537927485866995,1.6985675582906223e-06,1.8684243141196846e-06
GSE97537,SERPINE1,95.07791909668008,74.40739652134735,0.34949886402307045,4.367482321632336e-06,4.774390612467647e-06
GSE97537,MMP3,103.85363395712615,82.56349278603045,0.3274321618677582,5.285198042581932e-06,5.741943552434692e-06
GSE97537,ACSL3,324.57114827124354,315.4771102396034,0.040871697361156145,9.355167135175978e-06,1.0101284759453817e-05
GSE97537,FN1,100.52535259597701,87.59066675014654,0.19661341738566984,9.418436332622232e-06,1.0107590210618981e-05
GSE97537,COL1A1,88.01819104057977,80.56947230269286,0.12607086485727487,0.0002326914835476969,0.00024820424911754335
GSE97537,MMP12,84.62226539348924,72.742297124703,0.21549364875585544,0.00041034583541025904,0.00043506546404943126
GSE97537,CRYAB,85.29323040505513,75.88106780356286,0.16661901235184795,0.0004953170988355566,0.0005220108347009459
GSE97537,RGS4,85.33089433948503,93.41086177654806,-0.12907591417168635,0.0007227116597699909,0.000757126500711419
GSE97537,IL6,98.56127496903203,83.95098583244257,0.22895401582727173,0.0029488803796584914,0.0030710233539638725
GSE97537,MDM2,104.06220165927208,98.48113909305953,0.07874879059308389,0.004558412186956459,0.004719297322966687
GSE97537,SNAI1,76.94356963591663,80.23480121555095,-0.059667909289173204,0.0390688601071135,0.040211224437730855
GSE97537,MAPK8,94.2028551908289,91.46910667488311,0.04203339034503495,0.07062045107800907,0.07226278714959068
GSE97537,PPARGC1A,83.82571285136247,79.7188098358057,0.07159674630721537,0.10259321136411047,0.10437228439354591
GSE97537,COL1A2,93.34700254453239,90.4751613470528,0.04459662810748356,0.3220283778013282,0.32572985340824
GSE97537,COL3A1,80.75150165093969,82.63582020462043,-0.03287573242994951,0.5437951289994416,0.5469025297365813
GSE97537,VEGFA,135.61279767916798,134.22770307419668,0.014701903544204491,0.589731114220548,0.589731114220548
GSE104036,ATF3,4.069180011389197,0.9462750136628116,3.1229049977263856,6.5573763273579636e-09,
GSE104036,HMOX1,4.484426607900807,1.9821806841891425,2.5022459237116648,1.6126997188283428e-06,
GSE104036,JUN,6.086347399276093,4.50853594874162,1.5778114505344734,1.8281094514668047e-06,
GSE104036,MMP13,0.44476877734336867,0.021560570954147488,0.4232082063892212,3.7195832158665203e-06,
GSE104036,TNF,1.0178117457927598,0.06502009217188635,0.9527916536208735,4.505564231662307e-06,
GSE104036,HSPB1,4.110472939870176,1.390972345200714,2.719500594669462,1.0424913993327009e-05,
GSE104036,XRCC1,3.580034732086889,4.003611253732422,-0.42357652164553317,1.0658537435134275e-05,
GSE104036,CHAC1,4.078749742349731,2.215445018822422,1.863304723527309,1.3522277915549157e-05,
