names,scores,logfoldchanges,pvals,pvals_adj,cell_type
DKK3,0.11164512,0.34097221,0.9111047949446195,1.0,Oligodendrocyte
MAP2K5,0.11147131,0.04665641,0.911242616421004,1.0,Oligodendrocyte
ISOC2A,0.11135543,0.09420175,0.911334498889026,1.0,Oligodendrocyte
ZFP61,0.11135543,0.09420175,0.911334498889026,1.0,Oligodendrocyte
ACAD8,0.11123956,0.1689533,0.9114263825426389,1.0,Oligodendrocyte
CHST1,0.11100781,-0.09444702,0.911610153401764,1.0,Oligodendrocyte
GM26532,0.11089194,0.28125724,0.9117020406048391,1.0,Oligodendrocyte
LARP1B,0.11013875,0.13484055,0.9122993361503446,1.0,Oligodendrocyte
SMIM22,0.109849066,0.56469816,0.9125290784185356,1.0,Oligodendrocyte
FBLIM1,0.109501444,0.4765406,0.9128047787891067,1.0,Oligodendrocyte
VCPKMT,0.109501444,0.4765406,0.9128047787891067,1.0,Oligodendrocyte
ZFP451,0.10926969,0.16507982,0.9129885848686381,1.0,Oligodendrocyte
GDAP2,0.10921176,0.06022764,0.9130345371161844,1.0,Oligodendrocyte
WDFY2,0.109153815,0.38273653,0.9130804896544914,1.0,Oligodendrocyte
NPTXR,0.109153815,0.38273653,0.9130804896544914,1.0,Oligodendrocyte
RTEL1,0.109153815,0.38273653,0.9130804896544914,1.0,Oligodendrocyte
SPINT2,0.10909588,0.30898345,0.9131264424834066,1.0,Oligodendrocyte
MIR143HG,0.10886413,0.14699319,0.9133102567021006,1.0,Oligodendrocyte
IFT57,0.10880619,0.14604567,0.9133562109817704,1.0,Oligodendrocyte
AGAP3,0.10851651,0.08262303,0.9135859867224754,1.0,Oligodendrocyte
PMEPA1,0.10845857,-0.023172755,0.9136319427380206,1.0,Oligodendrocyte
HAUS5,0.10828476,-0.020298457,0.9137698125167204,1.0,Oligodendrocyte
SLC19A1,0.10811095,0.038880732,0.9139076848903153,1.0,Oligodendrocyte
ZFP948,0.10811095,0.26075855,0.9139076848903153,1.0,Oligodendrocyte
PAM,0.10776332,0.050419517,0.9141834374057237,1.0,Oligodendrocyte
PHKA2,0.10764745,0.13878642,0.9142753572080817,1.0,Oligodendrocyte
AKAP6,0.10764745,0.13878642,0.9142753572080817,1.0,Oligodendrocyte
CYB561D2,0.10753158,0.1148633,0.9143672781570178,1.0,Oligodendrocyte
IFITM6,0.10753158,1.7971283,0.9143672781570178,1.0,Oligodendrocyte
DAPK1,0.10753158,0.7409081,0.9143672781570178,1.0,Oligodendrocyte
AP1M1,0.1074157,-0.0018869741,0.9144592002513117,1.0,Oligodendrocyte
SF3B2,0.10735776,0.18175605,0.9145051617275866,1.0,Oligodendrocyte
GBF1,0.10683633,-0.017824039,0.9149188278604498,1.0,Oligodendrocyte
SURF2,0.106720455,0.04520504,0.9150107568012703,1.0,Oligodendrocyte
I830077J02RIK,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
WNK2,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
NT5DC2,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
RUFY2,0.10666251,0.08084966,0.9150567216980633,1.0,Oligodendrocyte
MTHFR,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
GM9755,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
SLC35C2,0.10666251,0.01416471,0.9150567216980633,1.0,Oligodendrocyte
NPHP3,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
THSD4,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
GALM,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
HIST2H4,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
EFCAB7,0.10666251,0.4392642,0.9150567216980633,1.0,Oligodendrocyte
CCPG1OS,0.106488705,0.09761735,0.9151946180921426,1.0,Oligodendrocyte
TRNAU1AP,0.10619902,0.099774435,0.9154244510854568,1.0,Oligodendrocyte
MCUR1,0.10619902,0.13552198,0.9154244510854568,1.0,Oligodendrocyte
SLC30A7,0.106025204,0.16228066,0.9155623542766422,1.0,Oligodendrocyte
PIEZO1,0.106025204,0.17695832,0.9155623542766422,1.0,Oligodendrocyte
DNAJC25,0.10596727,0.15901715,0.9156083225719882,1.0,Oligodendrocyte
ZFP111,0.10590933,0.17489669,0.9156542911495552,1.0,Oligodendrocyte
SH2D3C,0.105793454,0.03750113,0.9157462291507423,1.0,Oligodendrocyte
NELFB,0.10561965,-0.044600353,0.915884138265367,1.0,Oligodendrocyte
ARHGEF3,0.10521408,-0.06859902,0.9162059360380673,1.0,Oligodendrocyte
CSPG5,0.10521408,0.37072915,0.9162059360380673,1.0,Oligodendrocyte
GM10020,0.10521408,0.18345258,0.9162059360380673,1.0,Oligodendrocyte
LENG9,0.105156146,0.14319004,0.9162519082706237,1.0,Oligodendrocyte
GM17501,0.10463471,0.762525,0.9166656709491352,1.0,Oligodendrocyte
ACVR1B,0.10440296,0.6463535,0.9168495727260242,1.0,Oligodendrocyte
NKG7,0.10440296,1.0641689,0.9168495727260242,1.0,Oligodendrocyte
SIPA1L1,0.10440296,0.6463535,0.9168495727260242,1.0,Oligodendrocyte
ARL11,0.10440296,0.6463535,0.9168495727260242,1.0,Oligodendrocyte
NPNT,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
GM1818,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
HIST1H4D,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
GM17690,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
SLAMF8,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
RGL3,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
DYX1C1,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
OAS2,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
MSI1,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
GM340,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
GM37401,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
CACNA1E,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
SLAMF6,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
2010107G23RIK,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
FAM188B,0.10417121,0.52012837,0.9170334789525237,1.0,Oligodendrocyte
SYCE2,0.10376565,0.32309267,0.9173553255263879,1.0,Oligodendrocyte
DVL1,0.10359184,0.19065167,0.9174932639217039,1.0,Oligodendrocyte
SP1,0.10359184,0.08460584,0.9174932639217039,1.0,Oligodendrocyte
GM14964,0.1035339,-0.29122588,0.9175392439389396,1.0,Oligodendrocyte
GIMAP5,0.103360094,0.17695832,0.9176771856448996,1.0,Oligodendrocyte
MYADM,0.103244215,-0.015894024,0.9177691481592237,1.0,Oligodendrocyte
SIAH2,0.1030704,0.015814312,0.917907093993182,1.0,Oligodendrocyte
GM4955,0.10289659,-0.06749993,0.9180450422984419,1.0,Oligodendrocyte
DLL4,0.102780715,0.2850983,0.9181370092061908,1.0,Oligodendrocyte
SLF1,0.10272278,0.11031203,0.9181829930708799,1.0,Oligodendrocyte
CHD9,0.10220134,0.043214258,0.9185968601500274,1.0,Oligodendrocyte
RNF25,0.10214341,0.06073406,0.9186428467445709,1.0,Oligodendrocyte
SEMA3G,0.102027535,1.1788948,0.9187348207499411,1.0,Oligodendrocyte
METTL8,0.10191166,0.060059458,0.9188267958426706,1.0,Oligodendrocyte
MAMLD1,0.10185372,0.79830056,0.9188727837964132,1.0,Oligodendrocyte
MX1,0.10185372,0.79830056,0.9188727837964132,1.0,Oligodendrocyte
MFSD7A,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
MTERF1B,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
LRRC14B,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
DDX25,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
PKNOX2,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
G630016G05RIK,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
MYO7A,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
SLC2A3,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
GLDC,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
CD200R1,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
TFDP1,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
DACH1,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
ECHDC2,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
CCDC8,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
4930432K21RIK,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
FXYD4,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
GM17750,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
PGAP3,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
CNTD1,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
AI504432,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
9130604C24RIK,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
HDX,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
B230369F24RIK,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
1810010H24RIK,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
YDJC,0.101679906,0.6456035,0.9190107492853192,1.0,Oligodendrocyte
PGAP1,0.10162197,-0.024868833,0.9190567383236714,1.0,Oligodendrocyte
ARHGDIA,0.101564035,0.2078626,0.9191027276327939,1.0,Oligodendrocyte
FBXL22,0.10139022,0.6463535,0.9192406971832565,1.0,Oligodendrocyte
BTBD3,0.10115848,0.10876458,0.9194246603653906,1.0,Oligodendrocyte
MZF1,0.10115848,0.22923371,0.9194246603653906,1.0,Oligodendrocyte
VIT,0.10115848,0.22923371,0.9194246603653906,1.0,Oligodendrocyte
PYGL,0.10115848,-0.09402708,0.9194246603653906,1.0,Oligodendrocyte
ZFP628,0.10092673,0.19065167,0.9196086278602945,1.0,Oligodendrocyte
IDUA,0.10069498,0.05933424,0.9197925996581889,1.0,Oligodendrocyte
PARP2,0.10017354,0.03595675,0.9202065518856,1.0,Oligodendrocyte
ULK3,0.10017354,0.15372534,0.9202065518856,1.0,Oligodendrocyte
CSMD2,0.10005767,0.14813474,0.9202985442098434,1.0,Oligodendrocyte
MATN1,0.099652104,2.066833,0.9206205257359698,1.0,Oligodendrocyte
GM12840,0.09930448,1.0612789,0.9208965202606095,1.0,Oligodendrocyte
SLC22A4,0.09930448,1.0612789,0.9208965202606095,1.0,Oligodendrocyte
RAI2,0.09930448,1.2318978,0.9208965202606095,1.0,Oligodendrocyte
MFAP2,0.09930448,1.2318978,0.9208965202606095,1.0,Oligodendrocyte
POU3F2,0.09930448,1.0612789,0.9208965202606095,1.0,Oligodendrocyte
SMAD6,0.09930448,1.0612789,0.9208965202606095,1.0,Oligodendrocyte
KCNK3,0.09930448,1.2318978,0.9208965202606095,1.0,Oligodendrocyte
CASP4,0.09930448,1.2318978,0.9208965202606095,1.0,Oligodendrocyte
SOX21,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
TMCO4,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
GRHL3,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
WDR95,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
KNSTRN,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
CAMKK1,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
CCDC159,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
ADCY10,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
ALMS1,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
GM973,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
CAPN1,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
LZTS1,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
SLITRK2,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
GM26850,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
GM12002,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
IRGQ,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
CSTAD,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
LLGL2,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
TMEM72,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
FBXL21,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
DLG3,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
A830039N20RIK,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
RGS7,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
DNM3OS,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
GM4876,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
4930403P22RIK,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
CHRNB2,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
CLDN1,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
GM16279,0.0991886,0.86794007,0.9209885205543773,1.0,Oligodendrocyte
CDO1,0.09895686,0.6456035,0.9211725243129057,1.0,Oligodendrocyte
EPHX3,0.09889892,0.47498462,0.9212185259122696,1.0,Oligodendrocyte
NAT8,0.098783046,0.2816458,0.9213105299016048,1.0,Oligodendrocyte
EN2,0.098783046,0.2816458,0.9213105299016048,1.0,Oligodendrocyte
SUV39H2,0.098783046,0.2816458,0.9213105299016048,1.0,Oligodendrocyte
ETNPPL,0.09849336,0.20809773,0.9215405444796853,1.0,Oligodendrocyte
SPATA5,0.09849336,0.20809773,0.9215405444796853,1.0,Oligodendrocyte
RAP2B,0.09837749,0.17169169,0.921632552149603,1.0,Oligodendrocyte
CIT,0.09837749,-0.13472396,0.921632552149603,1.0,Oligodendrocyte
SNRNP200,0.09826161,0.04728825,0.9217245608683633,1.0,Oligodendrocyte
KRT18,0.097566366,0.87895054,0.9222766351381,1.0,Oligodendrocyte
B2M,0.0971608,0.6061769,0.9225986957736768,1.0,Oligodendrocyte
PHKB,0.096986994,0.060003463,0.9227367256483902,1.0,Oligodendrocyte
NPY1R,0.09681318,1.8692712,0.9228747578499596,1.0,Oligodendrocyte
B430218F22RIK,0.096755244,1.6461852,0.9229207691001812,1.0,Oligodendrocyte
MSH5,0.096755244,1.6461852,0.9229207691001812,1.0,Oligodendrocyte
ARV1,0.096755244,0.107225224,0.9229207691001812,1.0,Oligodendrocyte
OAS1G,0.096755244,1.6461852,0.9229207691001812,1.0,Oligodendrocyte
NRGN,0.096755244,2.385926,0.9229207691001812,1.0,Oligodendrocyte
F2R,0.096755244,1.6461852,0.9229207691001812,1.0,Oligodendrocyte
CFB,0.096755244,1.6461852,0.9229207691001812,1.0,Oligodendrocyte
IL18RAP,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
SLC25A43,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CD3G,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM5431,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM16152,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
POU2F3,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
RGS14,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CERS1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM10801,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM20463,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CASS4,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
WNK4,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
2810425M01RIK,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM13111,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
NR4A3,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
DNASE1L2,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
LAMA3,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
RHBDL3,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
KCNIP1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
FGD1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
ARFGEF3,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM4793,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
PCDHB8,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
INHBB,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CYP2R1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
BIK,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
PCDHGB1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
PCDHGA7,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
NYNRIN,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
SYT9,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CD300LB,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
TEAD3,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
TRIM6,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CCDC36,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CFAP45,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM10874,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
HOMER2,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
C130050O18RIK,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
KLRK1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM17334,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CYBRD1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
WDR78,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CENPH,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
1700112D23RIK,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CCDC96,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
KCNQ1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
INS2,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM26631,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM2026,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
RARRES1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
CXCR6,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
PCDHB16,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
SCARF2,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GLCE,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
6430573P05RIK,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
GM26582,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
IGDCC4,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
SLC2A6,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
ALDH1B1,0.0966973,1.3824573,0.9229667806083304,1.0,Oligodendrocyte
PPP1R12C,0.09646556,-0.042847715,0.923150829217143,1.0,Oligodendrocyte
B230312C02RIK,0.096407615,0.38112614,0.923196842012635,1.0,Oligodendrocyte
AAGAB,0.09617587,0.08801519,0.9233808957631681,1.0,Oligodendrocyte
IL12A,0.09617587,-0.11021249,0.9233808957631681,1.0,Oligodendrocyte
HUWE1,0.09594412,0.097861,0.92356495361606,1.0,Oligodendrocyte
ZFP446,0.09594412,0.2187415,0.92356495361606,1.0,Oligodendrocyte
PHF23,0.09582824,0.13891795,0.9236569840778299,1.0,Oligodendrocyte
TRIM41,0.095306806,0.14331397,0.9240711337843389,1.0,Oligodendrocyte
TCTN3,0.095190935,0.16741934,0.9241631698514996,1.0,Oligodendrocyte
AW554918,0.095190935,0.16741934,0.9241631698514996,1.0,Oligodendrocyte
ASTE1,0.095190935,0.16741934,0.9241631698514996,1.0,Oligodendrocyte
CHD4,0.09507506,-0.010029491,0.9242552069338426,1.0,Oligodendrocyte
GORAB,0.09455363,0.059947506,0.924669386334433,1.0,Oligodendrocyte
DDX19A,0.09432188,0.08006909,0.9248534726295656,1.0,Oligodendrocyte
AA543186,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
CLRN1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
9530046B11RIK,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
BEND3,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM26543,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
4930507D05RIK,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
ENPP3,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
CHEK1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM16548,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GRIN3A,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
SEMA3E,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM17089,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
CCDC151,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
COL6A1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
CCNA2,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM20402,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
THEMIS,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
1700020N01RIK,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GAL3ST2,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
DDO,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
NCR1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
BRINP2,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
4833407H14RIK,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
SGOL2A,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
WNT9A,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
NXPE5,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
FAM26F,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
D630033O11RIK,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GLRA1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM44257,0.094206005,21.876371,0.9249455172867399,1.0,Oligodendrocyte
KLRA7,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
UPB1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
SEZ6L,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
A430073D23RIK,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
PROK2,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
4930444M15RIK,0.094206005,22.198994,0.9249455172867399,1.0,Oligodendrocyte
GLI1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM26525,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
WNT7A,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
DNMT3AOS,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
FAM163A,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
SUSD1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM17135,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
IFIT1BL1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
FBXO16,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
1700015F17RIK,0.094206005,21.876371,0.9249455172867399,1.0,Oligodendrocyte
CD8B1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
1700039M10RIK,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
ANKRD55,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
NLRP1A,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
STAT4,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
IPCEF1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GRIP1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
A730020M07RIK,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM13054,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
DRAM1,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
CHMP4C,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM26765,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
HIST1H2BM,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM19557,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM10719,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
TNFSF13,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
CLSTN3,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
MS4A8A,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM15247,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
PQLC3,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM21992,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
PRSS12,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
ZFP647,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
RBP7,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
SDSL,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
B430305J03RIK,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
CR2,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
TOMT,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GJA5,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
GM43660,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
RASL10A,0.094206005,21.876371,0.9249455172867399,1.0,Oligodendrocyte
BCL11B,0.094206005,21.46064,0.9249455172867399,1.0,Oligodendrocyte
