disease,gene,score,efo_id,disease_name,target_name
CIRI,SLC39A14,0.15868485873633442,EFO_0003763,CIRI_cerebrovascular_disorder,solute carrier family 39 member 14
CIRI,SEPTIN2,0.15815254397655845,EFO_0000712,CIRI_stroke,septin 2
CIRI,NAA25,0.15720727599812925,EFO_0003763,CIRI_cerebrovascular_disorder,"N-alpha-acetyltransferase 25, NatB auxiliary subunit"
CIRI,RTN4RL1,0.1565953478876642,EFO_0003763,CIRI_cerebrovascular_disorder,reticulon 4 receptor like 1
CIRI,TMCO5A,0.15650900649226004,EFO_0003763,CIRI_cerebrovascular_disorder,transmembrane and coiled-coil domains 5A
CIRI,C7ORF33,0.15642296248398127,EFO_0003763,CIRI_cerebrovascular_disorder,chromosome 7 open reading frame 33
CIRI,DCAKD,0.15609808632458702,EFO_0003763,CIRI_cerebrovascular_disorder,dephospho-CoA kinase domain containing
CIRI,TVP23A,0.15603404621000241,EFO_0003763,CIRI_cerebrovascular_disorder,trans-golgi network vesicle protein 23 homolog A
CIRI,BTBD3,0.15570565372320888,EFO_0003763,CIRI_cerebrovascular_disorder,BTB domain containing 3
CIRI,PPP2R3A,0.15494209575726978,HP_0002140,CIRI_ischemic_stroke,protein phosphatase 2 regulatory subunit B''alpha
CIRI,PLRG1,0.154264540495842,EFO_0003763,CIRI_cerebrovascular_disorder,pleiotropic regulator 1
CIRI,PSMD7,0.15381660168160124,EFO_0003763,CIRI_cerebrovascular_disorder,"proteasome 26S subunit, non-ATPase 7"
CIRI,OR1S2,0.15345839834569813,EFO_0003763,CIRI_cerebrovascular_disorder,olfactory receptor family 1 subfamily S member 2
CIRI,HSF5,0.15319123731730497,HP_0002140,CIRI_ischemic_stroke,heat shock transcription factor 5
CIRI,ADI1,0.1531359089272575,EFO_0003763,CIRI_cerebrovascular_disorder,acireductone dioxygenase 1
CIRI,RCVRN,0.1530683082957497,EFO_0003763,CIRI_cerebrovascular_disorder,recoverin
CIRI,LPL,0.1527474100698195,EFO_0003763,CIRI_cerebrovascular_disorder,lipoprotein lipase
CIRI,PEG3,0.15273098948595318,EFO_0003763,CIRI_cerebrovascular_disorder,paternally expressed 3
CIRI,SGCG,0.15244107699211035,EFO_0003763,CIRI_cerebrovascular_disorder,sarcoglycan gamma
CIRI,HOXC5,0.1514006515370482,EFO_0003763,CIRI_cerebrovascular_disorder,homeobox C5
CIRI,RIN2,0.15011617458684892,EFO_0003763,CIRI_cerebrovascular_disorder,Ras and Rab interactor 2
CIRI,SLURP1,0.15002406115796663,EFO_0003763,CIRI_cerebrovascular_disorder,secreted LY6/PLAUR domain containing 1
CIRI,NTMT2,0.14852557224033486,EFO_0000712,CIRI_stroke,N-terminal Xaa-Pro-Lys N-methyltransferase 2
CIRI,SLFNL1,0.1459527217884114,EFO_0000712,CIRI_stroke,schlafen like 1
CIRI,MT-CYB,0.13987314236431642,EFO_0000712,CIRI_stroke,mitochondrially encoded cytochrome b
CIRI,RPRML,0.13968389480711785,EFO_0000712,CIRI_stroke,reprimo like
CIRI,TTN,0.13952008962328855,EFO_0000712,CIRI_stroke,titin
CIRI,NBEAL1,0.13757386842544134,EFO_0000712,CIRI_stroke,neurobeachin like 1
CIRI,PLEC,0.13741964981327706,EFO_0000712,CIRI_stroke,plectin
CIRI,MCF2L,0.13571072020440736,EFO_0000712,CIRI_stroke,MCF.2 cell line derived transforming sequence like
CIRI,AREL1,0.13542853762362267,EFO_0000712,CIRI_stroke,apoptosis resistant E3 ubiquitin protein ligase 1
CIRI,CPNE1,0.13519220096903398,EFO_0000712,CIRI_stroke,copine 1
CIRI,ITPK1,0.13472755999799865,EFO_0000712,CIRI_stroke,inositol-tetrakisphosphate 1-kinase
CIRI,RWDD3,0.1332861119567859,EFO_0000712,CIRI_stroke,RWD domain containing 3
CIRI,ADH5,0.13083475172283585,EFO_0000712,CIRI_stroke,"alcohol dehydrogenase 5 (class III), chi polypeptide"
CIRI,SPX,0.1290754186627637,HP_0002140,CIRI_ischemic_stroke,spexin hormone
CIRI,TMEM51,0.12785323467778736,EFO_0000712,CIRI_stroke,transmembrane protein 51
CIRI,COL17A1,0.12676111186438208,EFO_0000712,CIRI_stroke,collagen type XVII alpha 1 chain
CIRI,IL1F10,0.1238977712819778,EFO_0000712,CIRI_stroke,interleukin 1 family member 10
CIRI,MAU2,0.12356917487849828,EFO_0000712,CIRI_stroke,MAU2 sister chromatid cohesion factor
CIRI,SLC25A44,0.1207940727878636,EFO_0000712,CIRI_stroke,solute carrier family 25 member 44
CIRI,TGFB1,0.12004530711458873,EFO_0000712,CIRI_stroke,transforming growth factor beta 1
CIRI,LEPR,0.11991626001741383,EFO_0000712,CIRI_stroke,leptin receptor
CIRI,BDNF,0.1192812657802951,EFO_0000712,CIRI_stroke,brain derived neurotrophic factor
CIRI,PRKAG2,0.1189123182448028,EFO_0000712,CIRI_stroke,protein kinase AMP-activated non-catalytic subunit gamma 2
CIRI,ATF1,0.11866081138831723,HP_0002140,CIRI_ischemic_stroke,activating transcription factor 1
CIRI,PCCB,0.1186341787190881,HP_0002140,CIRI_ischemic_stroke,propionyl-CoA carboxylase subunit beta
CIRI,EIF3H,0.11845362067662603,EFO_0000712,CIRI_stroke,eukaryotic translation initiation factor 3 subunit H
CIRI,CRP,0.11844956969619613,EFO_0000712,CIRI_stroke,C-reactive protein
CIRI,TNF,0.11832083627747739,EFO_0000712,CIRI_stroke,tumor necrosis factor
CIRI,NPPB,0.11789048463827773,EFO_0000712,CIRI_stroke,natriuretic peptide B
CIRI,AVP,0.11662278267411093,EFO_0000712,CIRI_stroke,arginine vasopressin
CIRI,IL6,0.11646670884592601,EFO_0000712,CIRI_stroke,interleukin 6
CIRI,GFAP,0.1164620739668289,EFO_0000712,CIRI_stroke,glial fibrillary acidic protein
CIRI,IGF1,0.11618463689291458,EFO_0000712,CIRI_stroke,insulin like growth factor 1
CIRI,VEGFA,0.11616218086426847,EFO_0000712,CIRI_stroke,vascular endothelial growth factor A
CIRI,GGT1,0.11455920297791114,EFO_0000712,CIRI_stroke,gamma-glutamyltransferase 1
CIRI,GGTLC5P,0.11454473276133195,EFO_0000712,CIRI_stroke,gamma-glutamyltransferase light chain 5 pseudogene
CIRI,GGTLC3,0.11454473276133195,EFO_0000712,CIRI_stroke,gamma-glutamyltransferase light chain family member 3
CIRI,GGTLC4P,0.11454473276133195,EFO_0000712,CIRI_stroke,gamma-glutamyltransferase light chain 4 pseudogene
CIRI,GDF5,0.11440801503840177,EFO_0000712,CIRI_stroke,growth differentiation factor 5
CIRI,CLMP,0.1144029895043842,EFO_0000712,CIRI_stroke,CXADR like cell adhesion molecule
CIRI,S1PR2,0.114330854641234,EFO_0000712,CIRI_stroke,sphingosine-1-phosphate receptor 2
CIRI,IL10,0.1137133203771671,EFO_0000712,CIRI_stroke,interleukin 10
CIRI,CHI3L1,0.11363284121748868,EFO_0000712,CIRI_stroke,chitinase 3 like 1
CIRI,PHETA1,0.11326831546638697,EFO_0000712,CIRI_stroke,PH domain containing endocytic trafficking adaptor 1
CIRI,CSF3R,0.11267670418760191,EFO_0000712,CIRI_stroke,colony stimulating factor 3 receptor
CIRI,BUD13,0.11177400233728257,EFO_0000712,CIRI_stroke,BUD13 spliceosome associated protein
CIRI,PARP1,0.11172789585515658,EFO_0000712,CIRI_stroke,poly(ADP-ribose) polymerase 1
CIRI,NAT10,0.11143319737583439,EFO_0000712,CIRI_stroke,N-acetyltransferase 10
CIRI,LAMB2,0.11139797378446299,EFO_0000712,CIRI_stroke,laminin subunit beta 2
CIRI,CD8A,0.11110171311763695,EFO_0000712,CIRI_stroke,CD8 subunit alpha
CIRI,HMGB1,0.11058354535208904,EFO_0000712,CIRI_stroke,high mobility group box 1
CIRI,CSF3,0.11025886222342472,EFO_0000712,CIRI_stroke,colony stimulating factor 3
CIRI,LGALS3,0.10998856275684411,EFO_0000712,CIRI_stroke,galectin 3
CIRI,SPP1,0.10991787347276027,EFO_0000712,CIRI_stroke,secreted phosphoprotein 1
CIRI,GCG,0.10940438008841089,EFO_0000712,CIRI_stroke,glucagon
CIRI,EHMT1,0.10926204349380397,EFO_0000712,CIRI_stroke,euchromatic histone lysine methyltransferase 1
CIRI,ZGLP1,0.109189260153666,EFO_0000712,CIRI_stroke,zinc finger GATA like protein 1
CIRI,IL17A,0.10904415976769669,EFO_0000712,CIRI_stroke,interleukin 17A
CIRI,SLPI,0.10886044209952497,EFO_0000712,CIRI_stroke,secretory leukocyte peptidase inhibitor
CIRI,CCL27,0.10884465111902918,EFO_0000712,CIRI_stroke,C-C motif chemokine ligand 27
CIRI,ASRGL1,0.1088390516619789,EFO_0000712,CIRI_stroke,asparaginase and isoaspartyl peptidase 1
CIRI,PDLIM3,0.10883235375102113,EFO_0000712,CIRI_stroke,PDZ and LIM domain 3
CIRI,ATRNL1,0.1088315575442993,EFO_0000712,CIRI_stroke,attractin like 1
CIRI,ALPP,0.1088315575442993,EFO_0000712,CIRI_stroke,"alkaline phosphatase, placental"
CIRI,MAPT,0.10809927853619747,EFO_0000712,CIRI_stroke,microtubule associated protein tau
CIRI,APOA1,0.10753809604629773,EFO_0000712,CIRI_stroke,apolipoprotein A1
CIRI,NFE2L2,0.10750882929286815,EFO_0000712,CIRI_stroke,NFE2 like bZIP transcription factor 2
CIRI,OCLN,0.10742259025211456,EFO_0000712,CIRI_stroke,occludin
CIRI,ALB,0.107407594598551,EFO_0000712,CIRI_stroke,albumin
CIRI,GABPA,0.10738976100599343,EFO_0000712,CIRI_stroke,GA binding protein transcription factor subunit alpha
CIRI,PLA2G7,0.10729147713979828,EFO_0000712,CIRI_stroke,phospholipase A2 group VII
CIRI,ICAM1,0.10697114901284632,EFO_0000712,CIRI_stroke,intercellular adhesion molecule 1
CIRI,FGF2,0.10682588152804483,EFO_0000712,CIRI_stroke,fibroblast growth factor 2
CIRI,IL18,0.10612700823022299,EFO_0000712,CIRI_stroke,interleukin 18
CIRI,GIMAP6,0.10523840869902666,EFO_0000712,CIRI_stroke,"GTPase, IMAP family member 6"
CIRI,S100B,0.10515421411840793,EFO_0000712,CIRI_stroke,S100 calcium binding protein B
CIRI,CORIN,0.10506413105833859,EFO_0000712,CIRI_stroke,"corin, serine peptidase"
CIRI,CYP2C19,0.10481708669213675,EFO_0000712,CIRI_stroke,cytochrome P450 family 2 subfamily C member 19
CIRI,ACE2,0.10461478803503726,EFO_0000712,CIRI_stroke,angiotensin converting enzyme 2
CIRI,TBL2,0.1042869618997266,EFO_0000712,CIRI_stroke,transducin beta like 2
CIRI,GDF15,0.10364285583445787,EFO_0000712,CIRI_stroke,growth differentiation factor 15
CIRI,NEUROD1,0.10344777039323814,EFO_0000712,CIRI_stroke,neuronal differentiation 1
CIRI,PEMT,0.10292137167485915,EFO_0000712,CIRI_stroke,phosphatidylethanolamine N-methyltransferase
CIRI,HDAC1,0.10285984284356536,EFO_0000712,CIRI_stroke,histone deacetylase 1
CIRI,LCN2,0.1026613176314634,EFO_0000712,CIRI_stroke,lipocalin 2
CIRI,CCL2,0.10265340528821333,EFO_0000712,CIRI_stroke,C-C motif chemokine ligand 2
CIRI,CD4,0.10257526346496772,EFO_0000712,CIRI_stroke,CD4 molecule
CIRI,SMIM31,0.10249595970039395,EFO_0000712,CIRI_stroke,small integral membrane protein 31
CIRI,CD68,0.10247828850501096,EFO_0000712,CIRI_stroke,CD68 molecule
CIRI,APLN,0.10222638670288112,EFO_0000712,CIRI_stroke,apelin
CIRI,CD200R1,0.10220353232301148,EFO_0000712,CIRI_stroke,CD200 receptor 1
CIRI,CD40LG,0.10196634840587138,EFO_0000712,CIRI_stroke,CD40 ligand
CIRI,GH1,0.10189642801347085,EFO_0000712,CIRI_stroke,growth hormone 1
CIRI,MMP9,0.10183403551784795,EFO_0000712,CIRI_stroke,matrix metallopeptidase 9
CIRI,MANF,0.10180698107910496,EFO_0000712,CIRI_stroke,mesencephalic astrocyte derived neurotrophic factor
CIRI,S1PR4,0.10175508679641923,EFO_0000712,CIRI_stroke,sphingosine-1-phosphate receptor 4
CIRI,SIRT1,0.10165200149711535,EFO_0000712,CIRI_stroke,sirtuin 1
CIRI,VCAM1,0.10115031867873628,EFO_0000712,CIRI_stroke,vascular cell adhesion molecule 1
CIRI,PTX3,0.1010020490732189,EFO_0000712,CIRI_stroke,pentraxin 3
CIRI,SHBG,0.10083370711143705,EFO_0000712,CIRI_stroke,sex hormone binding globulin
CIRI,SLC4A4,0.10068092154323292,EFO_0000712,CIRI_stroke,solute carrier family 4 member 4
CIRI,RAI1,0.10067916667971244,EFO_0000712,CIRI_stroke,retinoic acid induced 1
CIRI,ITGA4,0.10067736399518731,EFO_0000712,CIRI_stroke,integrin subunit alpha 4
CIRI,ADAMTS13,0.10063511531305788,EFO_0000712,CIRI_stroke,ADAM metallopeptidase with thrombospondin type 1 motif 13
CIRI,COL18A1,0.10062984209758193,EFO_0000712,CIRI_stroke,collagen type XVIII alpha 1 chain
CIRI,ATF3,0.10051389064958172,EFO_0000712,CIRI_stroke,activating transcription factor 3
CIRI,UCP2,0.10048969170279269,EFO_0000712,CIRI_stroke,uncoupling protein 2
CIRI,CLEC7A,0.10025647413015192,EFO_0000712,CIRI_stroke,C-type lectin domain containing 7A
CIRI,S1PR1,0.10008079407544723,EFO_0000712,CIRI_stroke,sphingosine-1-phosphate receptor 1
