compound,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
Schisandrin,-0.06917653232812881,0.35807251930236816,-0.3322110176086426,0.6086410880088806,-0.12558627128601074,-0.44056281447410583,-0.05054766684770584,0.5573294162750244,0.7949389815330505,0.06615797430276871,-0.06259481608867645,-0.17225225269794464,0.29098382592201233,-0.10311858355998993,-0.05063099414110184,0.15791183710098267,0.36176425218582153,0.31521734595298767,-0.43676555156707764,-0.2306826114654541,-0.18879662454128265,-0.21598178148269653,0.009893625974655151,-0.24268662929534912,0.7555480003356934,0.3980729579925537,-0.853473424911499,-0.20324324071407318,-0.26133930683135986,-0.1766291856765747,0.24643203616142273,-0.7985451817512512,0.13731925189495087,0.10030819475650787,0.06629114598035812,0.27310386300086975,0.35869547724723816,0.11637221276760101,-0.08552591502666473,-0.10070967674255371,0.3706763982772827,0.2674542963504791,0.26170557737350464,-0.11490225046873093,-0.4794963002204895,1.0120595693588257,0.3908965289592743,-0.5736340284347534,-0.23855039477348328,-0.06259503960609436,0.23736484348773956,-0.12751273810863495,-0.5525861382484436,-0.03489096090197563,-0.010217063128948212,0.34433117508888245,-0.5726168155670166,0.08154179155826569,0.6550435423851013,-0.25179430842399597,-0.055655673146247864,-0.7690108418464661,-0.44222840666770935,0.1412842869758606
Schisandrin B,-0.1743912398815155,0.05414922162890434,0.23411139845848083,0.3988969922065735,-0.13287389278411865,0.21870878338813782,-0.04854031652212143,0.22608411312103271,0.28069931268692017,0.2525320053100586,0.2317541241645813,-0.08711475878953934,0.2121986746788025,-0.1917288601398468,-0.032627664506435394,-0.03415717929601669,0.4674597382545471,0.2170092910528183,-0.18095612525939941,-0.032588861882686615,0.024250773712992668,-0.3255101144313812,0.25299569964408875,-0.29063326120376587,0.3204813599586487,0.06267359107732773,-0.6090097427368164,-0.24147234857082367,-0.18683543801307678,-0.27646249532699585,0.24873220920562744,-0.4753376841545105,0.09268328547477722,0.18911780416965485,0.04703861474990845,-0.04551456868648529,0.36564746499061584,0.122068852186203,-0.09211844205856323,-0.22655406594276428,0.36169254779815674,0.31626471877098083,0.08420748263597488,-0.07100218534469604,-0.22791297733783722,0.7910323739051819,0.027524307370185852,-0.28570783138275146,-0.13102027773857117,0.15354007482528687,0.07994323968887329,-0.22235609591007233,-0.2576005458831787,-0.04888535663485527,0.10271477699279785,0.3878222405910492,-0.4692973494529724,0.28108254075050354,0.22605594992637634,-0.1602059304714203,0.03542107343673706,-0.2227262556552887,-0.08756157755851746,-0.21559426188468933
Dihydroartemisinin,0.9143099188804626,0.25269460678100586,-1.4497567415237427,0.9440008997917175,-0.006489463150501251,-1.567873239517212,-0.3557155430316925,0.6636821031570435,1.0856454372406006,-0.6676914095878601,-1.2981314659118652,-0.16184131801128387,-0.2718368172645569,-0.30173322558403015,0.38413169980049133,0.11903684586286545,-0.6979339122772217,0.7596232891082764,-0.7465860843658447,-0.8016396760940552,-0.9395843148231506,-0.04249502718448639,-0.9480545520782471,0.687637984752655,1.7715505361557007,0.6967350840568542,-0.15177665650844574,-0.1081240102648735,-0.19091585278511047,0.5977641940116882,-0.997328519821167,-0.6605002880096436,0.3196067810058594,-0.120170459151268,0.5619279742240906,0.7791725993156433,0.39858290553092957,0.2902703285217285,0.3383505642414093,-0.29010552167892456,0.7423654794692993,0.14995437860488892,0.11157817393541336,0.10099004954099655,-0.77787184715271,0.3987669348716736,0.34960076212882996,-0.8304634690284729,0.4073171317577362,-0.13799265027046204,0.5726942420005798,0.24087698757648468,-0.46104466915130615,0.204838827252388,-0.15027831494808197,-0.8418890833854675,-0.6709896326065063,-0.3853312134742737,0.14604254066944122,-0.5672734975814819,0.4849715232849121,-0.9559565782546997,-0.5376808643341064,0.9864742755889893
Artemisinin,0.802904486656189,0.3610973358154297,-1.320745587348938,0.9071826934814453,-0.02922780066728592,-1.5050854682922363,-0.4721236228942871,0.5278564691543579,1.158047080039978,-0.7038291692733765,-1.2196170091629028,-0.06595417112112045,-0.18366625905036926,-0.38882312178611755,0.5495684146881104,0.08146049827337265,-0.6818967461585999,0.6429754495620728,-0.7900051474571228,-0.6557194590568542,-0.9488250017166138,-0.11489073932170868,-0.7234877347946167,0.7768022418022156,1.746690273284912,0.6746548414230347,-0.03324665501713753,-0.1456003040075302,-0.3271751403808594,0.6164246201515198,-1.0347729921340942,-0.5137354731559753,0.360228955745697,-0.0007326826453208923,0.5601236820220947,0.5220758318901062,0.35940057039260864,0.29731839895248413,0.2777378261089325,-0.3216853737831116,0.8528254628181458,0.25519606471061707,0.021465366706252098,0.11872746795415878,-0.8432637453079224,0.36007875204086304,0.2973420321941376,-0.8370291590690613,0.4319087564945221,-0.08707353472709656,0.5811734795570374,0.2005334049463272,-0.5962438583374023,0.22153319418430328,-0.006050527095794678,-0.6268168687820435,-0.7153518795967102,-0.4187116324901581,0.12385000288486481,-0.40779972076416016,0.47636157274246216,-0.971894383430481,-0.46269533038139343,0.8324699997901917
Shikonin,-0.10695122927427292,0.44838666915893555,0.1451227068901062,0.02601245604455471,0.2968382239341736,-0.34542137384414673,-0.1366133987903595,0.1523275077342987,0.3974437117576599,-0.1572546362876892,-0.018186241388320923,0.43562060594558716,0.0725724995136261,-0.1799624115228653,0.3902464210987091,-0.11089742183685303,0.2779444754123688,-0.0982881560921669,0.01961112767457962,0.043749935925006866,0.021920209750533104,-0.046365149319171906,0.17291393876075745,0.04378252848982811,0.09239892661571503,-0.08162907510995865,0.23987658321857452,0.15086384117603302,-0.015384979546070099,-0.13839058578014374,-0.22382497787475586,0.4179166555404663,0.29463455080986023,0.30026423931121826,-0.1608142852783203,-0.2106427550315857,0.017105022445321083,-0.050618696957826614,0.053606316447257996,-0.15798141062259674,0.08646620810031891,-0.039686400443315506,-0.09712185710668564,-0.12857940793037415,-0.22239874303340912,-0.19879472255706787,0.07715094834566116,-0.24181370437145233,-0.052162040024995804,-0.04700436443090439,0.23681528866291046,0.0963883176445961,-0.2388104498386383,0.003919128328561783,0.3882730305194855,0.19032175838947296,-0.3460133671760559,0.16186495125293732,-0.21481068432331085,0.051701851189136505,-0.12551149725914001,0.01104889065027237,-0.2511601746082306,0.14024923741817474
Plumbagin,-0.03847267106175423,0.37431806325912476,0.14317664504051208,0.052334874868392944,0.22923719882965088,-0.05308949574828148,-0.03663072735071182,-0.006570301949977875,0.27297183871269226,-0.1816151887178421,0.08070970326662064,0.3663721978664398,0.06088445708155632,-0.07720683515071869,0.35028398036956787,-0.08934502303600311,0.17440970242023468,-0.029920313507318497,0.10404270887374878,0.08291951566934586,-0.0344308540225029,-0.025703532621264458,0.2623594105243683,0.022495437413454056,-0.13756079971790314,-0.06382577866315842,0.16283372044563293,-0.03143715858459473,-0.15263855457305908,0.020262468606233597,-0.17091253399848938,0.22174949944019318,0.2576123774051666,0.1509353071451187,-0.024951104074716568,-0.23104047775268555,0.08741407841444016,0.007475700229406357,-0.03864622116088867,-0.14474347233772278,0.27902156114578247,-0.03791123628616333,-0.1366148591041565,-0.04745078086853027,-0.14069963991641998,-0.1507902443408966,-0.011390876024961472,-0.20084594190120697,-0.06756633520126343,-0.09935125708580017,0.24778686463832855,0.018094785511493683,-0.13052032887935638,0.05069177225232124,0.3204377293586731,0.1878664642572403,-0.30946671962738037,0.04296199604868889,-0.10796092450618744,0.10557408630847931,-0.033966176211833954,-0.11369005590677261,-0.022250443696975708,-0.029860200360417366
Emodin,0.11974606662988663,0.3830209970474243,0.12283113598823547,0.0771898701786995,0.37461036443710327,-0.1576729416847229,0.23895326256752014,0.06214839965105057,0.178786963224411,-0.1774946004152298,0.2042815089225769,0.27716824412345886,0.1624591052532196,-0.04335448890924454,0.26682648062705994,-0.009556695818901062,0.3846321105957031,-0.04762367531657219,0.2930814027786255,-0.050328128039836884,0.1451101005077362,-0.07339055091142654,0.1348225623369217,-0.14025834202766418,-0.13957913219928741,-0.08014784008264542,-0.037520866841077805,-0.09537357091903687,-0.013423748314380646,-0.1507720798254013,0.03967234492301941,0.151763454079628,0.2645646631717682,0.06636928021907806,-0.2519737184047699,-0.07152113318443298,0.05260126292705536,0.03785433992743492,0.03941360116004944,-0.030231313779950142,0.16304701566696167,-0.1860097050666809,-0.06352414935827255,-0.17577975988388062,-0.1298845410346985,-0.1221570298075676,0.03617639094591141,-0.31889721751213074,-0.2244584858417511,-0.19853955507278442,0.19172672927379608,0.0041054366156458855,-0.11340276896953583,-0.028271641582250595,0.20853352546691895,0.28602054715156555,-0.2875082194805145,0.1952197104692459,-0.032932598143815994,-0.09803048521280289,-0.10383188724517822,-0.0951179787516594,-0.17647628486156464,0.050972625613212585
Aloe emodin,0.13793662190437317,0.2921634614467621,0.17779836058616638,0.0034597907215356827,0.3874947130680084,-0.10214585810899734,0.21900469064712524,0.0888240709900856,0.1886427104473114,-0.16986483335494995,0.14183050394058228,0.33825019001960754,0.07387209683656693,-0.05956420302391052,0.21437549591064453,0.019574306905269623,0.31964582204818726,0.029684636741876602,0.2801159620285034,0.016557209193706512,0.09394027292728424,-0.039229631423950195,0.10192221403121948,-0.04863317683339119,-0.22284281253814697,-0.17282795906066895,0.023833002895116806,-0.052396416664123535,0.016614310443401337,-0.06478862464427948,0.01540265791118145,0.22309540212154388,0.2641914486885071,0.061934277415275574,-0.2396075427532196,-0.08491139858961105,0.03095296211540699,0.023437228053808212,-0.014520829543471336,-0.05603838711977005,0.1049637496471405,-0.23249763250350952,-0.07448381185531616,-0.11599753051996231,-0.08276179432868958,-0.1532033085823059,-0.01536349207162857,-0.2349361628293991,-0.21194565296173096,-0.20710085332393646,0.18034282326698303,0.04618827626109123,-0.016458280384540558,-0.06878955662250519,0.19001084566116333,0.16604116559028625,-0.2555405795574188,0.12773314118385315,-0.05988766625523567,-0.08317041397094727,-0.05209343880414963,-0.045887984335422516,-0.10827146470546722,0.11493079364299774
Physcion,0.039982348680496216,0.34959399700164795,0.14036136865615845,0.11729096621274948,0.29285597801208496,-0.07391674071550369,0.1524803340435028,0.10624269396066666,0.24852752685546875,-0.11085664480924606,0.18360738456249237,0.23941847681999207,0.16195431351661682,-0.05534932017326355,0.22068965435028076,-0.015923909842967987,0.37379011511802673,-0.01798943057656288,0.19349820911884308,-0.023063935339450836,0.10051171481609344,-0.09887148439884186,0.17955920100212097,-0.16838502883911133,-0.09933090209960938,-0.0431797169148922,-0.1295991688966751,-0.10146745294332504,-0.05495447665452957,-0.15750758349895477,0.05987975001335144,0.06663811206817627,0.2564120888710022,0.09758007526397705,-0.19249022006988525,-0.07655275613069534,0.08841860294342041,0.046506818383932114,0.00847272016108036,-0.0715223103761673,0.2036755383014679,-0.1082400307059288,-0.06382303684949875,-0.14416542649269104,-0.1341998130083084,0.009990163147449493,0.0437069870531559,-0.2931493818759918,-0.210618257522583,-0.14899533987045288,0.1928131878376007,-0.008211654610931873,-0.15775379538536072,-0.01704590767621994,0.21575957536697388,0.31346115469932556,-0.33482542634010315,0.17840702831745148,0.022769398987293243,-0.07019395381212234,-0.08816550672054291,-0.13547217845916748,-0.14921362698078156,-0.0028026546351611614
Chrysophanol,0.0689120814204216,0.35245996713638306,0.13408806920051575,0.06267586350440979,0.3148292601108551,-0.06377540528774261,0.17385226488113403,0.042124487459659576,0.1659160703420639,-0.1419491469860077,0.18015973269939423,0.24655009806156158,0.1279584765434265,-0.02516089379787445,0.2307952642440796,-0.025060854852199554,0.3188243508338928,-0.04404116049408913,0.2666282057762146,-0.016456998884677887,0.10865262895822525,-0.06611235439777374,0.16292545199394226,-0.10616423189640045,-0.1876954436302185,-0.0684436783194542,-0.010548632591962814,-0.08147783577442169,-0.040844134986400604,-0.1268431544303894,0.03409278392791748,0.11372905969619751,0.2312411516904831,0.03412392735481262,-0.18386852741241455,-0.11338327080011368,0.04509570449590683,0.03352721408009529,0.01737695373594761,-0.04000476002693176,0.17216086387634277,-0.16724315285682678,-0.07691744714975357,-0.11958544701337814,-0.07442289590835571,-0.12091732770204544,0.0236893929541111,-0.2586343586444855,-0.17348064482212067,-0.1676495224237442,0.18375955522060394,0.021654043346643448,-0.08663176000118256,0.011774126440286636,0.18988899886608124,0.2228219360113144,-0.259865403175354,0.16565193235874176,-0.021298278123140335,-0.06117396801710129,-0.08759953081607819,-0.07665847986936569,-0.10919061303138733,0.02768690139055252
Salidroside,0.5470271110534668,-0.17085890471935272,-0.11411000043153763,0.3399637043476105,0.4087815582752228,-0.6830208897590637,0.14027735590934753,0.8231930136680603,0.5106565952301025,-0.13762487471103668,-0.43892866373062134,0.3567812740802765,-0.32260528206825256,-0.14798906445503235,0.08192435652017593,0.050606511533260345,0.105283722281456,0.4934160113334656,-0.0490395724773407,-0.1954580545425415,-0.4345402717590332,0.1533808559179306,-0.6623903512954712,0.041182320564985275,0.4934004545211792,-0.15951785445213318,-0.2011406570672989,0.39417701959609985,0.21269530057907104,0.12447014451026917,-0.08347724378108978,-0.009221285581588745,0.30947983264923096,0.07192879915237427,-0.04419322684407234,0.6118696331977844,0.04918619245290756,-0.11198683083057404,0.024975163862109184,-0.2659948170185089,-0.2939229905605316,-0.41469863057136536,0.008284484967589378,-0.148570716381073,-0.3651261627674103,0.11891356855630875,0.3352411091327667,-0.023026343435049057,-0.028621554374694824,-0.07087236642837524,0.3761543929576874,0.18828171491622925,0.12183008342981339,-0.19829986989498138,-0.06091426685452461,-0.570123016834259,-0.32851868867874146,-0.06427252292633057,-0.12708865106105804,-0.4807259440422058,0.04983081668615341,-0.04603555053472519,-0.4352653920650482,0.64129638671875
Tyrosol,0.03051113337278366,0.007720746099948883,0.06898445636034012,-0.07257674634456635,0.09925001859664917,-0.07363134622573853,0.06058651953935623,0.03599965199828148,0.013043556362390518,-0.04428473114967346,0.009657460264861584,0.10137726366519928,-0.07978250086307526,-0.02326766401529312,-0.013177592307329178,0.06970345228910446,0.10286958515644073,0.019532624632120132,0.06340256333351135,-0.05318882688879967,-0.0015518181025981903,0.010525694116950035,-3.8526952266693115e-05,-0.0059027038514614105,-0.09131377190351486,-0.0536845400929451,0.00807146169245243,0.06832219660282135,0.09356550872325897,0.015250084921717644,0.01449087169021368,0.08367587625980377,0.07435863465070724,0.015850253403186798,-0.04973778873682022,0.008299395442008972,-0.021204868331551552,-0.004469487816095352,-0.0105457603931427,0.005957392975687981,-0.11960898339748383,-0.1135481521487236,-0.006584940478205681,-0.004052165895700455,-0.00011365488171577454,0.014590874314308167,-0.016543790698051453,0.020548630505800247,-0.050165191292762756,-0.04808123782277107,0.05547371879220009,0.04652497172355652,0.10610353946685791,-0.05903127044439316,0.013148767873644829,-0.02858727052807808,-0.005153384059667587,-0.03148795664310455,-0.05266321077942848,-0.0276478361338377,0.03886713460087776,0.07701438665390015,-0.036506008356809616,0.10430633276700974
Hydroxytyrosol,0.06430565565824509,0.036441151052713394,0.07620032876729965,-0.0640389695763588,0.15311887860298157,-0.171113520860672,0.13547566533088684,0.05497000366449356,0.01752331852912903,-0.08028153330087662,0.03774232044816017,0.12632755935192108,-0.054981596767902374,-0.03115740418434143,0.018402300775051117,0.07487555593252182,0.1930282711982727,-0.007372655905783176,0.09288638830184937,-0.10097913444042206,0.028194906190037727,-0.002645319327712059,-0.01130671426653862,-0.033860135823488235,-0.06168678030371666,-0.07908639311790466,-0.011516012251377106,0.043894585222005844,0.11465456336736679,-0.01391180232167244,0.0378933846950531,0.11445844173431396,0.11017617583274841,0.030250266194343567,-0.11776524782180786,0.027512915432453156,-0.021799534559249878,0.011923059821128845,0.006308160722255707,0.00944499485194683,-0.13203226029872894,-0.13152873516082764,-0.007537102326750755,-0.05786880850791931,-0.04691915586590767,0.015105854719877243,-0.0017314329743385315,-0.04099782183766365,-0.1127985417842865,-0.06389796733856201,0.06410160660743713,0.018251236528158188,0.09064780920743942,-0.09455002844333649,0.023981831967830658,0.03923814743757248,-0.021141503006219864,0.0013950802385807037,-0.06064822897315025,-0.06208061799407005,0.022957805544137955,0.07478944957256317,-0.11140632629394531,0.137894868850708
Sulforaphane,0.01080290973186493,-0.14789561927318573,-0.004658389836549759,-0.2568003833293915,0.02259993553161621,-0.043619897216558456,0.036357857286930084,-0.08462441712617874,0.10464216768741608,-0.05663270503282547,-0.1645256131887436,0.0517154335975647,0.01669910177588463,-0.17134402692317963,-0.04826873540878296,-0.01767120510339737,-0.10887250304222107,-0.1280880719423294,-0.20282496511936188,-0.014443233609199524,-0.07631271332502365,-0.02594788372516632,0.05417795479297638,-0.16143980622291565,-0.04041032865643501,-0.033303793519735336,0.041984766721725464,-0.024951431900262833,0.14923563599586487,0.056474823504686356,0.01105537824332714,0.03716382384300232,0.20909751951694489,-0.0996202826499939,0.03235871344804764,0.0913882628083229,-0.0097219068557024,0.11682726442813873,0.188899964094162,0.09485830366611481,-0.16858713328838348,0.11066807061433792,-0.22289811074733734,0.04133175313472748,0.1794167011976242,0.06512783467769623,0.024299785494804382,0.21640489995479584,-0.039886463433504105,0.16607016324996948,0.09796717762947083,0.05989522859454155,-0.013943139463663101,0.010830927640199661,-0.03596730902791023,0.10419128835201263,0.06924609839916229,-0.2462531477212906,-0.020017851144075394,0.05779246985912323,0.13882876932621002,0.10233824700117111,0.1871759593486786,-0.0032349745742976665
Dimethyl fumarate,-0.24461212754249573,0.04487239941954613,-0.15640459954738617,-0.007660048082470894,-0.10122717171907425,-0.17244338989257812,-0.20074528455734253,0.1049405038356781,0.29317545890808105,0.011625261977314949,-0.1217566654086113,0.003275345079600811,0.10751528292894363,-0.13382768630981445,-0.021328620612621307,-0.05496469512581825,-0.0067152418196201324,0.01460087951272726,-0.3466457724571228,-0.13858038187026978,-0.04976300150156021,-0.1569914072751999,0.04685083031654358,-0.05116838589310646,0.26759350299835205,0.12685875594615936,-0.04572105035185814,0.036396969109773636,0.13024362921714783,-0.04966634139418602,-0.2387871891260147,0.07207290083169937,0.07403334975242615,0.20578475296497345,-0.07955780625343323,0.00621458888053894,0.13675643503665924,0.012518931180238724,0.14243723452091217,-0.06176114082336426,0.04047449305653572,0.2360459864139557,-0.05366843193769455,0.09334636479616165,0.01606477051973343,0.19782856106758118,0.09947331249713898,-0.11220450699329376,-0.023381531238555908,0.015346504747867584,0.061038583517074585,-0.001326187513768673,-0.2296014428138733,-0.07947958260774612,0.12079672515392303,0.12794966995716095,-0.2666330337524414,-0.06783861666917801,-0.022479865700006485,-0.020333297550678253,0.03706281632184982,0.04587813839316368,-0.13232886791229248,0.030192535370588303
Edaravone,-0.22885489463806152,0.17734622955322266,0.1533697545528412,0.09832463413476944,0.09087953716516495,0.14806382358074188,-0.0973375216126442,0.007694356143474579,0.06936106085777283,0.029207585379481316,0.0739336907863617,0.2212110161781311,0.02590673789381981,0.06386537849903107,0.07062772661447525,-0.12067292630672455,0.03145218640565872,-0.007691902108490467,0.01535109430551529,0.1064225509762764,0.0013317745178937912,-0.04388284683227539,0.15246975421905518,0.02622319385409355,-0.3179379403591156,-0.010980593971908092,0.17802773416042328,0.013133393600583076,-0.1344577968120575,0.0763399600982666,-0.0960632935166359,0.07159987837076187,-0.015210006386041641,0.012624859809875488,0.10149886459112167,-0.32887083292007446,0.05006491392850876,0.018206458538770676,-0.09466086328029633,-0.17757990956306458,0.19267767667770386,-0.011024001985788345,-0.10070645809173584,0.10183065384626389,0.01121651753783226,-0.13509255647659302,0.03234761580824852,-0.12091915309429169,0.04802824556827545,-0.044951729476451874,0.07832758128643036,0.01953066512942314,-0.01175323873758316,0.08299247920513153,0.1881616860628128,-0.005454476922750473,-0.07508453726768494,0.021620143204927444,-0.020125169306993484,0.08374745398759842,-0.12336720526218414,-0.054057829082012177,0.1775771975517273,-0.1795782595872879
Idebenone,-0.039878882467746735,0.6191986203193665,0.3205864429473877,-0.24028564989566803,0.0817301943898201,-0.7279758453369141,-0.4350355267524719,-0.16163459420204163,1.03410005569458,-0.5420130491256714,-0.24664832651615143,0.9773869514465332,-0.05091670900583267,-0.556587815284729,0.5742248296737671,0.23282566666603088,0.08430615067481995,-0.041535574942827225,-0.6743854880332947,0.10778207331895828,-0.2600715160369873,-0.07494489848613739,0.48629030585289,0.5390991568565369,0.25923848152160645,-0.13941267132759094,0.3950481414794922,0.10071561485528946,-0.005874760448932648,0.3575776219367981,-0.46522754430770874,0.5452659130096436,0.5445089340209961,0.4010522961616516,0.21916699409484863,-0.2962273061275482,0.11041528731584549,0.2903517186641693,-0.05857875198125839,-0.03755277395248413,0.15429823100566864,0.25945180654525757,-0.24542424082756042,-0.054173000156879425,-0.31698644161224365,0.25108665227890015,-0.028346367180347443,-0.1450030356645584,-0.035687707364559174,0.14707249402999878,0.5034608840942383,0.1233968436717987,-0.19370491802692413,-0.2781006395816803,0.5054106712341309,0.16486579179763794,-0.4085688591003418,-0.3546368181705475,-0.373747855424881,0.17881184816360474,0.34461480379104614,-0.18301671743392944,0.19098365306854248,0.3878818154335022
Alpha-lipoic acid,0.022356487810611725,-0.14823608100414276,0.06924127787351608,-0.2992371618747711,0.11206584423780441,-0.12333914637565613,0.033066146075725555,-0.09079747647047043,0.16773861646652222,-0.11753209680318832,-0.12481016665697098,0.16299773752689362,0.1438794732093811,-0.21239256858825684,-0.012605387717485428,-0.10605666786432266,-0.09822873771190643,-0.06892203539609909,-0.2726548910140991,0.050063230097293854,-0.08764327317476273,-0.0710989236831665,0.041208989918231964,-0.12604033946990967,-0.04936566576361656,-0.21400797367095947,0.19256603717803955,-0.06784693151712418,0.09790210425853729,0.09288321435451508,-0.09993978589773178,0.05732067674398422,0.2193644791841507,-0.10251936316490173,0.09460767358541489,-0.047044336795806885,0.0327836275100708,0.12013646960258484,0.21111959218978882,-0.055116206407547,-0.10100729763507843,0.10543092340230942,-0.3790823817253113,-0.024578116834163666,0.16979829967021942,-0.010336652398109436,0.01415417343378067,0.2427978813648224,-0.012440948747098446,0.2415277659893036,0.009617924690246582,0.09223887324333191,0.05251779779791832,0.01827554777264595,-0.0678621232509613,-0.021099135279655457,0.0574280209839344,-0.1883721500635147,-0.010912451893091202,-0.11450093239545822,0.11014331877231598,0.15866611897945404,0.23657861351966858,-0.04644090309739113
Melatonin,-0.10952110588550568,0.04671194776892662,-0.03004838526248932,-0.005028830841183662,-0.03907100111246109,0.04005374014377594,-0.02954893559217453,-0.027458280324935913,-0.008870556950569153,-0.04840543866157532,-0.01981247216463089,-0.022063490003347397,0.029596127569675446,0.07963471859693527,-0.02103385329246521,0.13037526607513428,0.07426166534423828,-0.074309341609478,0.004085946828126907,-0.04379698634147644,-0.03925032913684845,-0.037049420177936554,0.13335207104682922,-0.041229184716939926,-0.013277266174554825,0.12500961124897003,-0.054958682507276535,-0.00207675714045763,0.05904942750930786,0.020358700305223465,0.08889766037464142,0.0008721873164176941,0.03323857858777046,0.05297441780567169,-0.08884988725185394,0.05859292298555374,-0.09076200425624847,-0.031212426722049713,0.0065377093851566315,0.12613685429096222,-0.11603693664073944,0.01517508178949356,-0.019179241731762886,0.09049821645021439,0.07442277669906616,0.10835150629281998,0.03382404148578644,0.01941058039665222,-0.03586471453309059,-0.055045053362846375,0.07889866828918457,-0.02718184143304825,-0.0676373615860939,-0.11144399642944336,-0.016075747087597847,0.1476767361164093,0.00986861065030098,-0.04645539075136185,-0.04345167800784111,0.12961721420288086,0.11501644551753998,-0.0007456019520759583,-0.06398238241672516,0.05036468803882599
Huperzine A,0.07028677314519882,0.47341179847717285,-0.3610759377479553,0.22527585923671722,-0.009460441768169403,-0.5539163947105408,-0.09251619130373001,0.14883935451507568,0.3984794616699219,-0.34422236680984497,-0.04762010648846626,0.1861986666917801,0.04226318746805191,0.1577286422252655,0.39571794867515564,-0.06268464028835297,-0.011212427169084549,0.07301689684391022,-0.03661844879388809,-0.16753631830215454,-0.19368287920951843,0.1322372853755951,-0.03286498785018921,0.1532333791255951,0.4548248052597046,0.22902873158454895,0.1313847303390503,-0.0278492271900177,-0.26352161169052124,0.21565385162830353,-0.34260523319244385,-0.09227167814970016,0.22638913989067078,0.13309696316719055,0.20706665515899658,-0.03079647570848465,0.06076640635728836,-0.035878174006938934,-0.0807032585144043,0.0011067595332860947,0.26072001457214355,-0.04057895392179489,0.08295954018831253,-0.15823844075202942,-0.523686408996582,0.07745307683944702,0.1754414439201355,-0.2802141606807709,0.06228180229663849,-0.2147112637758255,0.3242033123970032,-0.004520113579928875,-0.2181178778409958,0.10097679495811462,0.1681840568780899,0.05910782888531685,-0.17232158780097961,-0.07717950642108917,0.20047421753406525,0.03151758760213852,0.05467967316508293,-0.40130361914634705,-0.42696648836135864,0.2178695797920227
N-acetylcysteine,-0.16093531250953674,0.017889637500047684,-0.037310343235731125,-0.06947875767946243,-0.018059849739074707,-0.18083012104034424,-0.1532553732395172,0.048373378813266754,0.05659370496869087,-0.0061016809195280075,-0.15245649218559265,-0.0046275826171040535,0.06330884248018265,-0.06313137710094452,-0.002026766538619995,-0.10958832502365112,0.038998816162347794,-0.14470604062080383,-0.11131362617015839,-0.07246613502502441,0.03350399434566498,-0.04752127826213837,0.008542470633983612,-0.011961203068494797,0.1629047393798828,-0.007319527678191662,0.20793496072292328,0.13723944127559662,0.16789749264717102,-0.13457781076431274,-0.1160045713186264,0.23165057599544525,0.06048663333058357,0.11785142123699188,-0.11053329706192017,-0.053442806005477905,-0.1062670350074768,-0.04520285502076149,0.19036604464054108,-0.025136953219771385,-0.1891559362411499,0.07385024428367615,-0.11747486889362335,0.01532958447933197,0.08997635543346405,-0.13256973028182983,0.06207239255309105,0.04477205127477646,0.04057902470231056,0.11440752446651459,-0.0504424013197422,0.10712124407291412,-0.12030477076768875,-0.005264803767204285,0.020990733057260513,-0.0070335231721401215,0.05535769835114479,0.10608567297458649,-0.16493387520313263,0.0010083486558869481,-0.008298089727759361,0.24309533834457397,-0.18099766969680786,0.11381840705871582
