,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,-0.62473387,-0.0056625158,0.4526705,-0.25396714,-0.24704716,-0.40312183,0.034182996,-0.13284555,0.19713731,0.4070078,-0.26423648,-0.18038505,0.0094438195,0.40979576,-0.2319287,-0.12813105
Cytoprotection By HMOX1 R-HSA-9707564,-0.624255,-0.0025325418,0.4529216,-0.25551772,-0.24239953,-0.40824088,0.02944091,-0.13071485,0.19735254,0.41156745,-0.2644746,-0.18570504,0.007001281,0.4138922,-0.23847544,-0.12334442
MyD88-independent TLR4 Cascade R-HSA-166166,-0.6296325,-0.0039559156,0.4645273,-0.254888,-0.23971885,-0.4141544,0.025639802,-0.12952664,0.18973018,0.42088646,-0.26674405,-0.20007762,-0.0014236867,0.42825413,-0.25529128,-0.11436112
Arachidonic Acid Metabolism R-HSA-2142753,-0.6061133,-0.0093681365,0.4106197,-0.24602506,-0.26421165,-0.36996654,0.058005482,-0.13978295,0.21191606,0.35626072,-0.264907,-0.12593012,0.048504174,0.35018647,-0.15834033,-0.16319552
RHO GTPases Activate NADPH Oxidases R-HSA-5668599,-0.6327081,-0.0017422885,0.4674808,-0.2548952,-0.2398945,-0.41739172,0.025016308,-0.12906827,0.19273,0.42112613,-0.26595926,-0.19687891,-0.0014989674,0.42992777,-0.2553535,-0.114895105
RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,-0.603304,-0.010373086,0.4066916,-0.24351762,-0.26314163,-0.36788878,0.058719873,-0.13918507,0.20789866,0.35164905,-0.26725572,-0.12714326,0.051416606,0.3463654,-0.15518323,-0.16155104
Growth Hormone Receptor Signaling R-HSA-982772,-0.6282637,-0.005337402,0.4595185,-0.25386518,-0.24397306,-0.40767017,0.030443788,-0.13208155,0.19229008,0.4140681,-0.26640013,-0.19124287,0.004272938,0.41959625,-0.24353677,-0.12101278
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,-0.6257845,-0.0047588944,0.45414847,-0.25281286,-0.24488413,-0.40528256,0.03249955,-0.13192168,0.19454558,0.40735966,-0.2663054,-0.18408188,0.009290129,0.41224366,-0.23480815,-0.12444848
G2 Phase R-HSA-68911,-0.45610732,-0.0676077,0.102885544,-0.15425837,-0.37618762,-0.12902421,0.26041055,-0.18247077,0.2482749,-0.05048887,-0.2610915,0.24346538,0.32196695,-0.10123284,0.37550545,-0.37380755
Pyroptosis R-HSA-5620971,-0.6395593,0.0007419735,0.49037504,-0.26554278,-0.22839916,-0.43827352,0.008155286,-0.12360494,0.18938749,0.45789263,-0.26024872,-0.22907302,-0.029006153,0.46633643,-0.3038944,-0.09632756
Signaling By TGFB Family Members R-HSA-9006936,-0.617751,-0.0045915246,0.43427065,-0.252042,-0.2545886,-0.39051697,0.04386899,-0.13554694,0.20911126,0.38462272,-0.26259214,-0.15079501,0.027926564,0.3826148,-0.1973286,-0.14605018
Biosynthesis Of EPA-derived SPMs R-HSA-9018679,-0.6305295,-0.002599448,0.467134,-0.25724137,-0.23821563,-0.41773382,0.023104936,-0.12871826,0.19139169,0.42637086,-0.2654042,-0.20322818,-0.0054666996,0.43314487,-0.2615649,-0.112663716
Synthesis Of 15-Eicosatetraenoic Acid Derivatives R-HSA-2142770,-0.6336196,-0.0020122826,0.47549152,-0.2579152,-0.23278502,-0.4252744,0.017094612,-0.12663451,0.18501832,0.4372856,-0.26674938,-0.21886039,-0.014110208,0.4465927,-0.27920222,-0.10209665
Metal Sequestration By Antimicrobial Proteins R-HSA-6799990,-0.6457701,0.0014297962,0.50371844,-0.26917124,-0.22411498,-0.44747066,0.0019167364,-0.12239185,0.18659727,0.47403842,-0.25827658,-0.2435579,-0.041061908,0.4839877,-0.32543427,-0.08737786
Interferon Signaling R-HSA-913531,-0.6221156,-0.0055157244,0.44615,-0.2519754,-0.2490926,-0.3987772,0.03709662,-0.13350376,0.1986651,0.3987645,-0.265846,-0.17320144,0.015842676,0.4012156,-0.22099346,-0.13242395
RUNX2 Regulates Bone Development R-HSA-8941326,-0.59721327,-0.015998304,0.38889515,-0.24132591,-0.27974534,-0.3458437,0.07735637,-0.14738604,0.22049421,0.3270815,-0.26150316,-0.09044954,0.06968361,0.31403995,-0.11244804,-0.18832095
Diseases Associated With TLR Signaling Cascade R-HSA-5602358,-0.6249641,-0.0063035637,0.45133698,-0.25453413,-0.25127488,-0.39996144,0.03769183,-0.13432649,0.20213942,0.40336585,-0.26188752,-0.170993,0.012090683,0.40488404,-0.22431576,-0.135019
Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,-0.6265924,-0.0036318153,0.45643422,-0.25348035,-0.24275912,-0.40845388,0.02990666,-0.13060573,0.1939588,0.41033524,-0.26686287,-0.18774924,0.0071844757,0.4162925,-0.2400319,-0.12157707
RNA Polymerase II Transcription R-HSA-73857,-0.6292883,-0.00042836368,0.4638881,-0.25993907,-0.23995474,-0.416577,0.02298227,-0.12852325,0.1999617,0.4241724,-0.26272202,-0.1926738,-0.001518786,0.42801428,-0.25475186,-0.11982523
Gene Expression (Transcription) R-HSA-74160,-0.6274698,0.0005761087,0.46166465,-0.2597919,-0.23725465,-0.41799062,0.021751702,-0.12722558,0.1989813,0.4233783,-0.262779,-0.19395447,-0.0009769201,0.4269325,-0.25514513,-0.117358506
Programmed Cell Death R-HSA-5357801,-0.6384984,0.0008585453,0.4874233,-0.26424247,-0.22900939,-0.4360341,0.009226739,-0.12376985,0.1893345,0.45339286,-0.2622051,-0.22636923,-0.025215894,0.4625125,-0.29880315,-0.09781085
Oncogene Induced Senescence R-HSA-2559585,-0.6260541,-0.0040132403,0.45547673,-0.2523985,-0.24214816,-0.40805385,0.030126065,-0.13089623,0.1915891,0.41009933,-0.26760304,-0.19016099,0.007062793,0.41594094,-0.2401501,-0.11979729
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,-0.62335604,-0.0038971454,0.44786885,-0.25327128,-0.2478123,-0.40144825,0.03578475,-0.13265955,0.20108874,0.4000513,-0.26422533,-0.17146304,0.01548481,0.40251094,-0.22241771,-0.13215004
Adaptive Immune System R-HSA-1280218,-0.6363158,0.0009994507,0.48237082,-0.26621786,-0.2327202,-0.43139556,0.012160778,-0.1250237,0.19666712,0.44861096,-0.25979894,-0.2147494,-0.020333499,0.45456254,-0.2884481,-0.10657203
CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834,-0.6225817,-0.0065953583,0.45033604,-0.25091085,-0.2440441,-0.40250906,0.0335114,-0.13169748,0.19003753,0.4038881,-0.26834384,-0.18660471,0.011130422,0.4090191,-0.23277092,-0.12275967
MAPK1 (ERK2) Activation R-HSA-112411,-0.63147503,-0.0031467378,0.46837363,-0.2533328,-0.23602897,-0.4182811,0.02229023,-0.12789232,0.18430196,0.42381483,-0.27011538,-0.20911407,-0.0039311647,0.43472034,-0.26334947,-0.10718875
Signaling By TGF-beta Receptor Complex R-HSA-170834,-0.62154377,-0.004448265,0.44333407,-0.25283498,-0.25080067,-0.39715314,0.038963407,-0.13386425,0.2040341,0.39448103,-0.26381797,-0.1638906,0.019862294,0.3955682,-0.21335617,-0.13763641
Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,-0.63059646,-0.0029731393,0.463911,-0.25353497,-0.24020854,-0.41426024,0.02669388,-0.12972632,0.190592,0.41771686,-0.26708186,-0.19661707,0.0009263158,0.42598754,-0.25138175,-0.11516674
Transcriptional Regulation By RUNX3 R-HSA-8878159,-0.6257582,-0.00280419,0.46072072,-0.2622407,-0.24081159,-0.41352907,0.024802506,-0.12951379,0.20092352,0.42566723,-0.25858605,-0.19154787,-0.003087163,0.4248994,-0.25368792,-0.12212235
RND2 GTPase Cycle R-HSA-9696270,-0.60748655,-0.011073291,0.41422153,-0.24392566,-0.26325017,-0.37050936,0.057121813,-0.1392114,0.20570992,0.35711145,-0.26861078,-0.13323367,0.046922028,0.35484707,-0.16375226,-0.15876913
Heme Signaling R-HSA-9707616,-0.63522494,-0.00016918778,0.48558217,-0.26360938,-0.2252649,-0.4366492,0.0068980455,-0.122217014,0.18325825,0.45513773,-0.26450247,-0.2355563,-0.027213901,0.46452612,-0.30446315,-0.09193647
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,-0.6285095,-0.0042120814,0.46152246,-0.25448948,-0.24148792,-0.41164133,0.027931958,-0.13025624,0.19171031,0.4169166,-0.26601714,-0.19460994,0.0015082955,0.42334598,-0.24901783,-0.117779404
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,-0.6274192,-0.004460901,0.45756033,-0.2536611,-0.24424084,-0.4078221,0.031044334,-0.1315471,0.19443287,0.41131663,-0.26555023,-0.18696481,0.006089002,0.4165861,-0.23990715,-0.122758135
Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415,-0.63062763,-0.003676027,0.46514967,-0.25451937,-0.24030912,-0.41435164,0.02625668,-0.12980133,0.1904983,0.42010972,-0.26628846,-0.1981732,-0.0008701682,0.42776644,-0.25395626,-0.11506684
Trafficking And Processing Of Endosomal TLR R-HSA-1679131,-0.62377644,-0.003146559,0.45075887,-0.24955487,-0.24184816,-0.4056439,0.029976428,-0.12935539,0.19050898,0.401488,-0.27321005,-0.1869672,0.01428327,0.410666,-0.23317295,-0.12098786
Regulation Of IFNG Signaling R-HSA-877312,-0.62543994,-0.004674405,0.45867708,-0.25363874,-0.2388985,-0.41133222,0.026370913,-0.1290035,0.18751828,0.41641355,-0.26875225,-0.20034316,0.0015798509,0.42334342,-0.2512111,-0.11414404
Signaling By NTRK1 (TRKA) R-HSA-187037,-0.62473893,-0.0051331073,0.4515248,-0.25252676,-0.24658604,-0.4027514,0.034391344,-0.1326564,0.19613479,0.4041264,-0.26602644,-0.17975324,0.011828661,0.40818316,-0.22954911,-0.12755062
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,-0.6229704,-0.0055306554,0.44800746,-0.25385547,-0.2496993,-0.39965412,0.037117332,-0.13374011,0.20119129,0.40137368,-0.26313114,-0.17163157,0.01392144,0.40256047,-0.22255677,-0.13380912
Signaling By Activin R-HSA-1502540,-0.6313836,-0.0031004995,0.46706465,-0.253605,-0.23688373,-0.41672567,0.02307561,-0.12905869,0.1855476,0.42367,-0.26920325,-0.20719907,-0.0028543472,0.432728,-0.26073915,-0.10881637
YAP1- And WWTR1 (TAZ)-stimulated Gene Expression R-HSA-2032785,-0.59370327,-0.01730907,0.38313773,-0.24074607,-0.28095794,-0.34116635,0.07963352,-0.14831233,0.22044057,0.32267338,-0.26163894,-0.08719009,0.07331967,0.30747765,-0.10565126,-0.1911462
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,-0.6318399,-0.00011622906,0.47124228,-0.26291823,-0.23577335,-0.42328873,0.018538713,-0.12784494,0.19687624,0.437254,-0.26015407,-0.20568833,-0.011943668,0.44011575,-0.27124733,-0.11173725
Regulated Necrosis R-HSA-5218859,-0.64122736,0.0005941391,0.49570647,-0.2660237,-0.22511989,-0.44263563,0.0045336485,-0.12227428,0.1849237,0.46480113,-0.2611667,-0.23934567,-0.03468582,0.47493142,-0.31535274,-0.08969641
Heme Degradation R-HSA-189483,-0.578293,-0.020100027,0.34991115,-0.23410237,-0.29369593,-0.31691495,0.09873094,-0.1522924,0.23234892,0.28091818,-0.26049346,-0.04211378,0.103822336,0.25946558,-0.04732412,-0.21833465
Iron Uptake And Transport R-HSA-917937,-0.6266655,-0.0049834996,0.45984122,-0.2570737,-0.24327785,-0.40991744,0.029058456,-0.13065799,0.19579823,0.4175569,-0.26275048,-0.19020861,0.0010163486,0.42106205,-0.24704254,-0.12211904
Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,-0.45610732,-0.0676077,0.102885544,-0.15425837,-0.37618762,-0.12902421,0.26041055,-0.18247077,0.2482749,-0.05048887,-0.2610915,0.24346538,0.32196695,-0.10123284,0.37550545,-0.37380755
Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,-0.6259467,-0.004782155,0.45669264,-0.25520808,-0.24420975,-0.4073476,0.030290961,-0.13138708,0.19524737,0.41326386,-0.26516217,-0.18820536,0.0048238933,0.41721338,-0.24156398,-0.12338807
Biosynthesis Of DHA-derived SPMs R-HSA-9018677,-0.6305295,-0.002599448,0.467134,-0.25724137,-0.23821563,-0.41773382,0.023104936,-0.12871826,0.19139169,0.42637086,-0.2654042,-0.20322818,-0.0054666996,0.43314487,-0.2615649,-0.112663716
Disease R-HSA-1643685,-0.6247454,-0.004274383,0.45310938,-0.25555924,-0.245924,-0.4051759,0.032559842,-0.13204464,0.19938989,0.40905017,-0.26301247,-0.18002507,0.008445263,0.41106105,-0.23384446,-0.12801795
Signaling By Rho GTPases R-HSA-194315,-0.61612076,-0.0063265413,0.43234068,-0.25158513,-0.25494093,-0.3886006,0.046289355,-0.13599882,0.20791109,0.38224068,-0.2607963,-0.14903462,0.028561056,0.37921435,-0.19450542,-0.1465131
Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678,-0.6305295,-0.002599448,0.467134,-0.25724137,-0.23821563,-0.41773382,0.023104936,-0.12871826,0.19139169,0.42637086,-0.2654042,-0.20322818,-0.0054666996,0.43314487,-0.2615649,-0.112663716
Signaling By NTRKs R-HSA-166520,-0.61817586,-0.0085525215,0.43704292,-0.24957857,-0.25452852,-0.38853922,0.044778734,-0.13641809,0.20033969,0.3861776,-0.26565284,-0.16040757,0.025155306,0.38651174,-0.20269167,-0.14127871
Signaling By Hippo R-HSA-2028269,-0.45571128,-0.06748141,0.102211215,-0.1545189,-0.3765408,-0.12845439,0.2602443,-0.1825224,0.24898915,-0.050652407,-0.2614125,0.24402913,0.32248622,-0.101709604,0.37618136,-0.37470585
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",-0.61956525,-0.0042749792,0.44043246,-0.25278646,-0.24952687,-0.39710155,0.039714843,-0.13343194,0.20410891,0.3924364,-0.26209998,-0.16202152,0.020929515,0.39217645,-0.21087146,-0.13720869
Circadian Clock R-HSA-400253,-0.46110702,-0.06828634,0.11272552,-0.15849933,-0.37882197,-0.1334405,0.25958222,-0.18346381,0.25210378,-0.038791694,-0.25624725,0.24027023,0.31159985,-0.09032042,0.36409384,-0.37474924
ERK/MAPK Targets R-HSA-198753,-0.63059646,-0.0029731393,0.463911,-0.25353497,-0.24020854,-0.41426024,0.02669388,-0.12972632,0.190592,0.41771686,-0.26708186,-0.19661707,0.0009263158,0.42598754,-0.25138175,-0.11516674
Signaling By NODAL R-HSA-1181150,-0.5792346,-0.021612778,0.34733218,-0.23116425,-0.29857814,-0.31160262,0.10525386,-0.15460745,0.23436844,0.2709455,-0.25958908,-0.0299391,0.11059809,0.25019103,-0.033531666,-0.22488448
RAF-independent MAPK1/3 Activation R-HSA-112409,-0.63147503,-0.0031467378,0.46837363,-0.2533328,-0.23602897,-0.4182811,0.02229023,-0.12789232,0.18430196,0.42381483,-0.27011538,-0.20911407,-0.0039311647,0.43472034,-0.26334947,-0.10718875
Interleukin-6 Family Signaling R-HSA-6783589,-0.6135606,-0.0098661035,0.42964098,-0.24804881,-0.25539476,-0.38337675,0.04727438,-0.13671279,0.19949068,0.37910783,-0.26692998,-0.15644759,0.030453414,0.37815374,-0.19403821,-0.14398357
Infectious Disease R-HSA-5663205,-0.6258139,-0.003076151,0.45551437,-0.25522923,-0.24308804,-0.40875924,0.029742539,-0.13070798,0.19691809,0.41192052,-0.26458958,-0.18580192,0.0062309206,0.41568285,-0.23979634,-0.12332134
Interleukin-7 Signaling R-HSA-1266695,-0.6211697,-0.0050020516,0.4476777,-0.25062484,-0.24293274,-0.40267888,0.031989723,-0.13067913,0.19078375,0.4019782,-0.2704268,-0.18608555,0.013529658,0.4074816,-0.23108172,-0.122792065
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,-0.6210581,-0.007817268,0.4434964,-0.25306016,-0.25386184,-0.39329436,0.041849613,-0.13613924,0.20272203,0.39593786,-0.2620895,-0.16453311,0.01794219,0.39489335,-0.21280423,-0.13979606
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,-0.63130724,-0.0033777952,0.46844602,-0.25310406,-0.23551497,-0.41843605,0.022149771,-0.1277743,0.18325709,0.42403018,-0.2702487,-0.21033144,-0.00425151,0.43504876,-0.26412898,-0.10620844
Neutrophil Degranulation R-HSA-6798695,-0.6381174,-0.0010044575,0.48364288,-0.26603234,-0.23568442,-0.4286057,0.015651703,-0.12791565,0.19669749,0.4491654,-0.25738934,-0.21276125,-0.021028519,0.45336944,-0.28591537,-0.10873757
ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,-0.60021824,-0.012667894,0.39979738,-0.24780479,-0.2714687,-0.35872656,0.066220134,-0.14368281,0.21961968,0.34785506,-0.25900978,-0.10903196,0.055160403,0.3340035,-0.13958323,-0.17687729
G0 And Early G1 R-HSA-1538133,-0.6133553,-0.009435505,0.4252939,-0.24670431,-0.2595189,-0.37913072,0.05183798,-0.13822855,0.20461236,0.37022692,-0.266118,-0.14343858,0.037466466,0.36881536,-0.1804325,-0.15154248
Metabolism Of Porphyrins R-HSA-189445,-0.6175303,-0.0037420988,0.44018805,-0.2547054,-0.24589938,-0.39943218,0.035586745,-0.1323255,0.20181234,0.3991813,-0.26244813,-0.17119691,0.01660633,0.39695233,-0.21938598,-0.13244724
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,-0.61043024,-0.009805173,0.42194995,-0.24818438,-0.25961927,-0.37756303,0.051832348,-0.13826281,0.20603007,0.37069148,-0.26490372,-0.14279583,0.037368506,0.36659664,-0.17934155,-0.15316352
EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,-0.6041019,-0.0102188885,0.4125659,-0.24357195,-0.25632784,-0.37414154,0.051765233,-0.13633606,0.19894457,0.36108476,-0.2712736,-0.14571646,0.044224918,0.35893053,-0.1729604,-0.14945695
ER-Phagosome Pathway R-HSA-1236974,-0.6258589,-0.0057461113,0.45435572,-0.25500333,-0.24833475,-0.40344408,0.03472966,-0.13320693,0.19937254,0.40811706,-0.26257837,-0.17814499,0.008456111,0.4105491,-0.23210138,-0.13000813
Unfolded Protein Response (UPR) R-HSA-381119,-0.5604589,-0.026500836,0.31238085,-0.22237393,-0.30686867,-0.2871118,0.12190807,-0.15745041,0.23596492,0.23128337,-0.2628452,0.0010881647,0.13871585,0.20531167,0.017400026,-0.24338585
MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,-0.63059646,-0.0029731393,0.463911,-0.25353497,-0.24020854,-0.41426024,0.02669388,-0.12972632,0.190592,0.41771686,-0.26708186,-0.19661707,0.0009263158,0.42598754,-0.25138175,-0.11516674
Fatty Acid Metabolism R-HSA-8978868,-0.5947599,-0.013975665,0.3854196,-0.24069953,-0.2769798,-0.3473685,0.075227916,-0.14510499,0.22028208,0.32411265,-0.26385826,-0.090722084,0.07212916,0.31226063,-0.11145046,-0.18658474
RAC3 GTPase Cycle R-HSA-9013423,-0.6401302,0.0015525669,0.49934608,-0.2719533,-0.21996936,-0.44874647,-0.00112167,-0.12019347,0.18603827,0.47742373,-0.25626042,-0.24817815,-0.043616533,0.48374808,-0.33006662,-0.08455311
PERK Regulates Gene Expression R-HSA-381042,-0.5799233,-0.019858062,0.3540804,-0.23480646,-0.29162937,-0.3203548,0.096063465,-0.15153441,0.23001534,0.28654802,-0.2608658,-0.04915896,0.09934327,0.2660703,-0.055718064,-0.21398336
Apoptosis R-HSA-109581,-0.6291727,-0.003742516,0.4623854,-0.25389123,-0.24072881,-0.41266558,0.02732411,-0.12969838,0.19083883,0.41645578,-0.2671712,-0.19556642,0.0017653108,0.4243601,-0.24991357,-0.1164799
Deubiquitination R-HSA-5688426,-0.6334765,-0.0018650144,0.47748414,-0.264993,-0.23418412,-0.42633948,0.016310751,-0.12765786,0.19361867,0.44649112,-0.2583413,-0.21514684,-0.019787133,0.44903344,-0.28340727,-0.10708436
Signaling To ERKs R-HSA-187687,-0.63059646,-0.0029731393,0.463911,-0.25353497,-0.24020854,-0.41426024,0.02669388,-0.12972632,0.190592,0.41771686,-0.26708186,-0.19661707,0.0009263158,0.42598754,-0.25138175,-0.11516674
NOD1/2 Signaling Pathway R-HSA-168638,-0.6204281,-0.0071027577,0.44190663,-0.25062758,-0.2519875,-0.39398324,0.04128322,-0.135167,0.19939177,0.39286083,-0.26520115,-0.16694248,0.019794106,0.39407557,-0.2120558,-0.13663359
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,-0.62809825,-0.00449872,0.4593997,-0.25375944,-0.24317633,-0.40934613,0.030038953,-0.13114037,0.1930333,0.41341418,-0.26560038,-0.18997782,0.0042650998,0.41924304,-0.24343985,-0.12059282
