compound,gene,binding_probability
Scutellarein,E2F3,0.4534728229045868
Quercetin,NLRP3,0.45346787571907043
Baicalein,FOSL1,0.45345553755760193
Fisetin,PTGS2,0.45344656705856323
Galangin,EPHA4,0.45344600081443787
Daidzein,COX7A1,0.4534432590007782
Quercetin,FOSL1,0.4534415900707245
Baicalein,NOX4,0.45343413949012756
Fisetin,MAP3K14,0.4534330666065216
Luteolin,SAT1,0.4534260034561157
Quercetin,NOX4,0.4534201920032501
Fisetin,HMOX1,0.45341306924819946
Kaempferol,PADI4,0.4534119963645935
Kaempferol,ACVR1B,0.45340415835380554
Baicalein,IRF7,0.4534038007259369
Galangin,E2F3,0.4534018635749817
Fisetin,IL1B,0.4533967077732086
Quercetin,IRF7,0.45338985323905945
Fisetin,IFNG,0.45338523387908936
Scutellarein,PTBP1,0.4533815085887909
Baicalein,MEN1,0.4533804953098297
Quercetin,MEN1,0.4533665180206299
Baicalein,PDE4B,0.45336151123046875
Baicalein,PPP2R2B,0.45336127281188965
Formononetin,CD74,0.453360915184021
Fisetin,S100A8,0.45335280895233154
Quercetin,PDE4B,0.4533475637435913
Quercetin,PPP2R2B,0.4533472955226898
Fisetin,MAPK1,0.45334407687187195
Fisetin,YAP1,0.45333555340766907
Fisetin,ALOX15,0.45333337783813477
Luteolin,COX7A1,0.45333075523376465
Fisetin,TXNIP,0.4533136487007141
Fisetin,TNFAIP1,0.4533129036426544
Galangin,PTBP1,0.4533105492591858
Fisetin,HMGB1,0.45330917835235596
Fisetin,KEAP1,0.4533056616783142
Fisetin,TFRC,0.4533046782016754
Fisetin,FBXO31,0.45330268144607544
Baicalein,SMARCB1,0.45329752564430237
Fisetin,TLR4,0.45329615473747253
Fisetin,IL6,0.45328742265701294
Scutellarein,DPEP1,0.4532863199710846
Quercetin,SMARCB1,0.45328351855278015
Scutellarein,ICA1,0.4532761573791504
Kaempferol,SPATA2,0.45327505469322205
Fisetin,SOCS2,0.45327311754226685
Fisetin,EPHA2,0.45327097177505493
Baicalein,ATF3,0.45326557755470276
Fisetin,LIFR,0.45326364040374756
Fisetin,IGFBP7,0.45326128602027893
Fisetin,SOD1,0.4532570242881775
Quercetin,ATF3,0.4532516896724701
Baicalein,WWTR1,0.45324766635894775
Quercetin,WWTR1,0.45323365926742554
Genistein,CAVIN1,0.4532310962677002
Scutellarein,SNCA,0.45323100686073303
Baicalein,LPCAT3,0.45322468876838684
Daidzein,DYRK1A,0.4532231092453003
Fisetin,MPO,0.4532212018966675
Galangin,DPEP1,0.4532153308391571
Scutellarein,MCU,0.4532146453857422
Fisetin,EDN1,0.453214168548584
Fisetin,SMURF2,0.4532111883163452
Quercetin,LPCAT3,0.4532107412815094
Formononetin,LGMN,0.4532080888748169
Baicalein,WNT5A,0.45320627093315125
Galangin,ICA1,0.45320525765419006
Kaempferol,ABCC1,0.4532020688056946
Scutellarein,ERN1,0.4532018303871155
Scutellarein,HERPUD1,0.453201025724411
Baicalein,BRD7,0.4531956613063812
Quercetin,WNT5A,0.4531923234462738
Quercetin,BRD7,0.453181654214859
Fisetin,EGR1,0.4531792998313904
Formononetin,CTSB,0.4531671404838562
Galangin,SNCA,0.45316001772880554
Galangin,MCU,0.4531436562538147
Baicalein,EPHA4,0.45313671231269836
Kaempferol,SAT1,0.4531315565109253
Fisetin,TNFAIP3,0.45313122868537903
Galangin,ERN1,0.453130841255188
Galangin,HERPUD1,0.4531300365924835
Fisetin,E2F1,0.4531233012676239
Quercetin,EPHA4,0.4531227946281433
Scutellarein,PADI4,0.4531185030937195
Scutellarein,ACVR1B,0.4531106650829315
Luteolin,DYRK1A,0.45310840010643005
Fisetin,MAPK14,0.4531068801879883
Apigenin,CAVIN1,0.45309382677078247
Baicalein,E2F3,0.45309263467788696
Fisetin,PRKD1,0.45308148860931396
Quercetin,E2F3,0.45307865738868713
Galangin,PADI4,0.453047513961792
Galangin,ACVR1B,0.4530397057533264
Kaempferol,COX7A1,0.45303627848625183
Formononetin,LCN2,0.4530332386493683
Apigenin,SETD7,0.45302385091781616
Fisetin,KDM6B,0.4530116021633148
Fisetin,NLRP3,0.4530060291290283
Baicalein,PTBP1,0.45300132036209106
Formononetin,NR1D1,0.45299458503723145
Formononetin,HIF1A,0.45299407839775085
Quercetin,PTBP1,0.45298734307289124
Scutellarein,SPATA2,0.452981561422348
Formononetin,IRF1,0.45298004150390625
Fisetin,FOSL1,0.45297971367836
Genistein,SETD7,0.45296141505241394
Fisetin,NOX4,0.45295828580856323
Fisetin,IRF7,0.45292794704437256
Galangin,SPATA2,0.4529106020927429
Scutellarein,ABCC1,0.45290857553482056
Baicalein,DPEP1,0.4529061019420624
Fisetin,MEN1,0.45290467143058777
Baicalein,ICA1,0.45289602875709534
Quercetin,DPEP1,0.45289215445518494
Fisetin,PDE4B,0.4528856873512268
Fisetin,PPP2R2B,0.4528854191303253
Quercetin,ICA1,0.4528820812702179
Baicalein,SNCA,0.4528507888317108
Formononetin,ZEB1,0.4528453052043915
Scutellarein,SAT1,0.45283806324005127
Galangin,ABCC1,0.45283764600753784
Quercetin,SNCA,0.452836811542511
Baicalein,MCU,0.45283445715904236
Fisetin,SMARCB1,0.4528217017650604
Baicalein,ERN1,0.45282161235809326
Baicalein,HERPUD1,0.45282086730003357
Quercetin,MCU,0.45282047986984253
Formononetin,ATG3,0.4528198540210724
Formononetin,RUNX3,0.4528146982192993
Kaempferol,DYRK1A,0.4528140127658844
Quercetin,ERN1,0.4528076648712158
Quercetin,HERPUD1,0.45280689001083374
Fisetin,ATF3,0.4527897834777832
Chrysin,CAVIN1,0.4527759552001953
Fisetin,WWTR1,0.45277178287506104
Galangin,SAT1,0.45276710391044617
Fisetin,LPCAT3,0.4527488648891449
Scutellarein,COX7A1,0.4527428150177002
Chrysin,SETD7,0.4527387022972107
Baicalein,PADI4,0.45273831486701965
Baicalein,ACVR1B,0.4527305066585541
Fisetin,WNT5A,0.4527304470539093
Formononetin,SOCS1,0.45272940397262573
Quercetin,PADI4,0.4527243375778198
Formononetin,IRF9,0.4527234137058258
Fisetin,BRD7,0.4527197778224945
Quercetin,ACVR1B,0.45271655917167664
Formononetin,BCL6,0.45271003246307373
Formononetin,SP1,0.45268070697784424
Galangin,COX7A1,0.4526718556880951
Fisetin,EPHA4,0.4526609778404236
Formononetin,CXCL10,0.45265716314315796
Fisetin,E2F3,0.452616810798645
Formononetin,PTGS2,0.452604204416275
Baicalein,SPATA2,0.4526013731956482
Formononetin,MAP3K14,0.4525907337665558
Quercetin,SPATA2,0.45258745551109314
Formononetin,HMOX1,0.4525707960128784
Formononetin,IL1B,0.4525544047355652
Daidzein,CAVIN1,0.45254531502723694
Formononetin,IFNG,0.4525429606437683
Baicalein,ABCC1,0.4525284767150879
Fisetin,PTBP1,0.4525255858898163
Scutellarein,DYRK1A,0.45252060890197754
Quercetin,ABCC1,0.45251449942588806
Formononetin,S100A8,0.45251044631004333
Formononetin,MAPK1,0.4525018036365509
Formononetin,YAP1,0.452493280172348
Formononetin,ALOX15,0.4524911344051361
Formononetin,TXNIP,0.45247140526771545
Formononetin,TNFAIP1,0.4524706304073334
Formononetin,HMGB1,0.4524669051170349
Formononetin,KEAP1,0.45246338844299316
Formononetin,TFRC,0.45246240496635437
Formononetin,FBXO31,0.452460378408432
Baicalein,SAT1,0.4524579346179962
Formononetin,TLR4,0.4524539113044739
Galangin,DYRK1A,0.45244961977005005
Formononetin,IL6,0.4524451494216919
Quercetin,SAT1,0.4524439573287964
Formononetin,SOCS2,0.4524309039115906
Fisetin,DPEP1,0.4524303674697876
Formononetin,EPHA2,0.4524286985397339
Formononetin,LIFR,0.4524213373661041
Fisetin,ICA1,0.45242026448249817
Formononetin,IGFBP7,0.4524190425872803
Formononetin,SOD1,0.45241475105285645
Formononetin,MPO,0.4523789584636688
Fisetin,SNCA,0.45237505435943604
Formononetin,EDN1,0.45237183570861816
Formononetin,SMURF2,0.45236891508102417
Baicalein,COX7A1,0.45236268639564514
Fisetin,MCU,0.4523586630821228
Quercetin,COX7A1,0.4523487091064453
Fisetin,ERN1,0.4523458778858185
Fisetin,HERPUD1,0.4523451030254364
Formononetin,EGR1,0.45233702659606934
Daidzein,SETD7,0.4523041248321533
Formononetin,TNFAIP3,0.45228901505470276
Formononetin,E2F1,0.45228111743927
Formononetin,MAPK14,0.4522646367549896
Fisetin,PADI4,0.4522625803947449
Fisetin,ACVR1B,0.4522547721862793
Formononetin,PRKD1,0.4522392749786377
Luteolin,CAVIN1,0.45220640301704407
Luteolin,SETD7,0.4521915912628174
Formononetin,KDM6B,0.45216941833496094
Formononetin,NLRP3,0.45216381549835205
Baicalein,DYRK1A,0.4521405100822449
Formononetin,FOSL1,0.45213747024536133
Quercetin,DYRK1A,0.45212656259536743
Fisetin,SPATA2,0.4521256983280182
Formononetin,NOX4,0.45211613178253174
Formononetin,IRF7,0.45208582282066345
Formononetin,MEN1,0.4520624876022339
Fisetin,ABCC1,0.4520528018474579
Formononetin,PDE4B,0.4520435333251953
Formononetin,PPP2R2B,0.4520432949066162
Fisetin,SAT1,0.4519822597503662
Formononetin,SMARCB1,0.4519795775413513
Formononetin,ATF3,0.4519476592540741
Formononetin,WWTR1,0.4519297182559967
Formononetin,LPCAT3,0.4519067704677582
Kaempferol,SETD7,0.4518972635269165
Formononetin,WNT5A,0.4518883526325226
Kaempferol,CAVIN1,0.4518873393535614
Fisetin,COX7A1,0.45188701152801514
Formononetin,BRD7,0.45187774300575256
Genistein,RGS4,0.4518607258796692
Formononetin,EPHA4,0.4518188536167145
Formononetin,E2F3,0.4517747759819031
Oroxylin A,SLC1A5,0.4517606496810913
Genistein,NR2F2,0.4517415761947632
Genistein,DPP4,0.451729953289032
Formononetin,PTBP1,0.4517102539539337
Apigenin,DPP4,0.4516678750514984
Fisetin,DYRK1A,0.45166486501693726
Apigenin,NR2F2,0.4516235589981079
Scutellarein,SETD7,0.4516039192676544
Scutellarein,CAVIN1,0.4515939950942993
Formononetin,DPEP1,0.45158836245536804
Formononetin,ICA1,0.4515782594680786
Galangin,SETD7,0.4515330493450165
Formononetin,SNCA,0.4515330493450165
Galangin,CAVIN1,0.4515230655670166
Apigenin,RGS4,0.4515179693698883
Formononetin,MCU,0.451516717672348
Formononetin,ERN1,0.4515038728713989
Genistein,FOXO4,0.45150354504585266
Formononetin,HERPUD1,0.45150309801101685
Genistein,E2F2,0.45145031809806824
Genistein,MYC,0.45143836736679077
Genistein,CBS,0.4514301121234894
Formononetin,PADI4,0.4514206051826477
Chrysin,DPP4,0.4514191448688507
Formononetin,ACVR1B,0.4514128267765045
Oroxylin A,CD74,0.451395720243454
Genistein,KLF6,0.4513772428035736
Chrysin,NR2F2,0.4513748288154602
Formononetin,SPATA2,0.4512838125228882
Oroxylin A,LGMN,0.45124292373657227
Genistein,ABCC2,0.45123469829559326
Baicalein,SETD7,0.4512239992618561
Genistein,MMP13,0.451223760843277
Apigenin,FOXO4,0.45121920108795166
Genistein,TIMP1,0.4512186646461487
Baicalein,CAVIN1,0.45121410489082336
Formononetin,ABCC1,0.4512108862400055
Quercetin,SETD7,0.451210081577301
Genistein,FABP5,0.45120930671691895
Oroxylin A,CTSB,0.4512021541595459
Quercetin,CAVIN1,0.45120012760162354
Genistein,HSPB1,0.45119088888168335
Daidzein,RGS4,0.45118701457977295
Genistein,LACTB,0.45117080211639404
Genistein,PCNA,0.4511706233024597
Apigenin,E2F2,0.4511660635471344
Chrysin,RGS4,0.4511634409427643
Apigenin,MYC,0.45115402340888977
Apigenin,CBS,0.45114582777023315
Apigenin,KLF6,0.45114466547966003
Formononetin,SAT1,0.451140433549881
Apigenin,LACTB,0.451104998588562
Genistein,COL1A2,0.4510739743709564
Genistein,CDKN2A,0.4510689973831177
Oroxylin A,LCN2,0.45106834173202515
Daidzein,NR2F2,0.4510517418384552
Formononetin,COX7A1,0.4510452449321747
Genistein,PPARGC1A,0.45104455947875977
Daidzein,DPP4,0.4510400891304016
Oroxylin A,NR1D1,0.4510308802127838
Oroxylin A,HIF1A,0.4510291814804077
Genistein,COL1A1,0.45102885365486145
Genistein,BRCA2,0.45102640986442566
Oroxylin A,IRF1,0.4510151743888855
Genistein,TNFRSF1A,0.45099732279777527
Genistein,LOX,0.45099151134490967
Genistein,HMGA1,0.45098841190338135
Apigenin,ABCC2,0.45095035433769226
Apigenin,MMP13,0.45093944668769836
Genistein,FOXO3,0.45093902945518494
Genistein,MDM2,0.4509374797344208
Apigenin,TIMP1,0.45093435049057007
Genistein,LMNB1,0.45093128085136414
Apigenin,LOX,0.45092663168907166
Apigenin,FABP5,0.45092499256134033
Genistein,HDAC2,0.45091092586517334
Apigenin,HSPB1,0.45090657472610474
Genistein,SQSTM1,0.450906366109848
Genistein,RELA,0.45090171694755554
Chrysin,KLF6,0.4508959949016571
Apigenin,PCNA,0.4508863091468811
Genistein,FN1,0.45088115334510803
Chrysin,FOXO4,0.450880765914917
Oroxylin A,ZEB1,0.4508804976940155
Genistein,CDKN1B,0.4508799910545349
Genistein,HDAC1,0.4508681893348694
Chrysin,LACTB,0.45085635781288147
Oroxylin A,ATG3,0.4508550763130188
Oroxylin A,RUNX3,0.4508499503135681
Genistein,DUOX1,0.45083630084991455
Genistein,NFKB1,0.45082592964172363
Formononetin,DYRK1A,0.4508230984210968
Chrysin,MYC,0.4508211612701416
Daidzein,FOXO4,0.4508137106895447
Genistein,GCLM,0.45081350207328796
Chrysin,E2F2,0.4508119523525238
Chrysin,CBS,0.4508107006549835
Genistein,NCOA4,0.4508105218410492
Genistein,BRD4,0.4508063495159149
Apigenin,MDM2,0.4508049786090851
Genistein,CDK4,0.45079606771469116
Genistein,MAP1LC3A,0.450786292552948
Apigenin,CDKN2A,0.45078474283218384
Genistein,CDKN1A,0.4507846236228943
Apigenin,COL1A2,0.4507783353328705
Oroxylin A,SOCS1,0.4507646858692169
Apigenin,DUOX1,0.4507644772529602
Genistein,SIRT6,0.4507635533809662
Daidzein,E2F2,0.45076054334640503
Oroxylin A,IRF9,0.4507587254047394
Genistein,ATR,0.4507586658000946
Fisetin,SETD7,0.45074859261512756
Daidzein,MYC,0.45074859261512756
Oroxylin A,BCL6,0.4507453441619873
Apigenin,PPARGC1A,0.45074519515037537
Daidzein,CBS,0.45074036717414856
Fisetin,CAVIN1,0.4507386088371277
Apigenin,COL1A1,0.45073843002319336
Genistein,MAPK8,0.4507373571395874
Apigenin,BRCA2,0.4507361352443695
Genistein,LIG3,0.45073550939559937
Genistein,ATF2,0.45073023438453674
Oroxylin A,SP1,0.4507160484790802
Apigenin,TNFRSF1A,0.45071303844451904
Genistein,VDAC2,0.4507118761539459
Genistein,GPX4,0.45070862770080566
Apigenin,HMGA1,0.4507041275501251
Genistein,MMP9,0.45070016384124756
Oroxylin A,CXCL10,0.4506925046443939
Genistein,BNIP3L,0.450690895318985
Daidzein,KLF6,0.4506874680519104
Chrysin,LOX,0.4506779909133911
Genistein,TP53,0.4506702423095703
Apigenin,FOXO3,0.4506547451019287
Genistein,RAD50,0.45065173506736755
Genistein,CCNB1,0.4506482481956482
Apigenin,LMNB1,0.4506469964981079
Genistein,HSPD1,0.4506426155567169
Oroxylin A,PTGS2,0.45063963532447815
Genistein,VEGFA,0.45063361525535583
Genistein,GADD45A,0.45062974095344543
Apigenin,HDAC2,0.4506266415119171
Oroxylin A,MAP3K14,0.45062607526779175
Luteolin,DPP4,0.4506250023841858
Genistein,TRIB3,0.4506223797798157
Apigenin,SQSTM1,0.4506221115589142
Genistein,PRKAA2,0.4506208300590515
Chrysin,TIMP1,0.45061981678009033
Apigenin,RELA,0.4506174623966217
Chrysin,HSPB1,0.4506146311759949
Genistein,IGFBP5,0.4506103992462158
Oroxylin A,HMOX1,0.45060622692108154
Apigenin,FN1,0.4505968689918518
Apigenin,CDKN1B,0.4505956768989563
Chrysin,ABCC2,0.4505935311317444
Genistein,PRKDC,0.45059141516685486
Oroxylin A,IL1B,0.45058977603912354
Apigenin,MAP1LC3A,0.4505883455276489
Genistein,MDM4,0.4505871832370758
Genistein,CSE1L,0.45058420300483704
Apigenin,HDAC1,0.45058396458625793
Chrysin,MMP13,0.4505826532840729
Genistein,VCAM1,0.45058220624923706
Luteolin,NR2F2,0.45058074593544006
Oroxylin A,IFNG,0.45057833194732666
Genistein,ATG7,0.4505727291107178
Luteolin,RGS4,0.45057234168052673
Genistein,CD38,0.4505710303783417
Chrysin,FABP5,0.45056816935539246
Genistein,MTOR,0.45056504011154175
Chrysin,PCNA,0.45056015253067017
Chrysin,MDM2,0.45055636763572693
Genistein,MAPK3,0.4505539536476135
Oroxylin A,S100A8,0.45054590702056885
Daidzein,ABCC2,0.45054495334625244
Genistein,SLAMF8,0.45054441690444946
Apigenin,NFKB1,0.4505416452884674
Oroxylin A,MAPK1,0.45053723454475403
Daidzein,MMP13,0.45053401589393616
Genistein,TSC1,0.4505310654640198
Apigenin,GCLM,0.45053038001060486
Daidzein,TIMP1,0.45052891969680786
Oroxylin A,YAP1,0.45052868127822876
Genistein,ALOX5,0.4505274295806885
Genistein,MMP10,0.4505273401737213
Oroxylin A,ALOX15,0.45052656531333923
Apigenin,NCOA4,0.4505261778831482
Apigenin,BRD4,0.4505220651626587
Daidzein,FABP5,0.45051953196525574
Chrysin,DUOX1,0.4505158066749573
Genistein,NFE2L2,0.45051270723342896
Apigenin,CDK4,0.45051175355911255
Oroxylin A,TXNIP,0.4505068063735962
Oroxylin A,TNFAIP1,0.4505061209201813
Genistein,TERT,0.4505060911178589
Oroxylin A,HMGB1,0.4505023658275604
Daidzein,HSPB1,0.45050114393234253
Apigenin,CDKN1A,0.45050033926963806
Oroxylin A,KEAP1,0.45049887895584106
Oroxylin A,TFRC,0.4504978656768799
Oroxylin A,FBXO31,0.4504958689212799
Genistein,ACSL3,0.4504910707473755
Oroxylin A,TLR4,0.4504894018173218
Genistein,XRCC1,0.45048609375953674
Genistein,JUN,0.45048272609710693
Genistein,SNAI1,0.450482040643692
Daidzein,LACTB,0.4504810571670532
Daidzein,PCNA,0.4504808783531189
Oroxylin A,IL6,0.4504806399345398
Apigenin,SIRT6,0.45047932863235474
Apigenin,ATR,0.4504743814468384
Genistein,GSS,0.45047327876091003
Genistein,GADD45B,0.45047178864479065
Genistein,CD82,0.45047158002853394
Oroxylin A,SOCS2,0.4504663646221161
Genistein,ATF4,0.4504646062850952
Oroxylin A,EPHA2,0.4504642188549042
Genistein,PLIN2,0.4504597783088684
Oroxylin A,LIFR,0.4504568874835968
Genistein,BAP1,0.45045652985572815
Oroxylin A,IGFBP7,0.45045456290245056
Genistein,HMGA2,0.4504545032978058
Genistein,HSPA5,0.45045387744903564
Apigenin,MAPK8,0.45045310258865356
Genistein,CCND1,0.45045146346092224
Apigenin,LIG3,0.4504512548446655
Oroxylin A,SOD1,0.4504503011703491
Apigenin,ATF2,0.4504459500312805
Genistein,HDAC3,0.450439989566803
Genistein,CHEK2,0.450439453125
Genistein,SLC3A2,0.45043811202049255
Chrysin,HMGA1,0.45043331384658813
Genistein,STAT3,0.4504328966140747
Apigenin,BNIP3L,0.4504320025444031
Genistein,BLM,0.45043081045150757
Chrysin,CDKN2A,0.45042794942855835
Apigenin,VDAC2,0.4504276216030121
Apigenin,GPX4,0.4504243731498718
Chrysin,COL1A2,0.4504238963127136
Genistein,STAT1,0.45042312145233154
Chrysin,TNFRSF1A,0.4504222869873047
Genistein,RB1,0.4504167139530182
Apigenin,MMP9,0.4504159092903137
Oroxylin A,MPO,0.4504145085811615
Oroxylin A,EDN1,0.4504074454307556
Oroxylin A,SMURF2,0.450404554605484
Apigenin,CD82,0.45039844512939453
Genistein,XRCC6,0.45039254426956177
Chrysin,PPARGC1A,0.45039069652557373
Apigenin,TP53,0.4503859579563141
Daidzein,COL1A2,0.4503842294216156
Chrysin,COL1A1,0.4503839313983917
Chrysin,BRCA2,0.45038166642189026
Daidzein,CDKN2A,0.45037928223609924
Genistein,STEAP3,0.45037633180618286
Genistein,MNT,0.4503753185272217
Oroxylin A,EGR1,0.4503726065158844
Apigenin,RAD50,0.4503674805164337
Genistein,EP300,0.45036619901657104
Apigenin,CCNB1,0.4503639042377472
Apigenin,VEGFA,0.450361967086792
Apigenin,HSPD1,0.45035839080810547
Daidzein,PPARGC1A,0.45035481452941895
Genistein,GABARAP,0.4503517150878906
Chrysin,FOXO3,0.45034950971603394
Apigenin,PRKAA2,0.45034727454185486
Apigenin,GADD45A,0.4503454566001892
Chrysin,MAP1LC3A,0.45033973455429077
Daidzein,COL1A1,0.4503391683101654
Apigenin,TRIB3,0.45033809542655945
Chrysin,RELA,0.4503380060195923
Chrysin,LMNB1,0.45033740997314453
Daidzein,BRCA2,0.450336754322052
Kaempferol,DPP4,0.45033353567123413
Apigenin,IGFBP5,0.4503261148929596
Oroxylin A,TNFAIP3,0.4503245949745178
Genistein,DDIT3,0.4503227770328522
Chrysin,HDAC2,0.4503200948238373
Chrysin,SQSTM1,0.45031845569610596
Oroxylin A,E2F1,0.45031672716140747
Apigenin,MMP10,0.45031383633613586
Genistein,IL18,0.4503108263015747
Genistein,LPIN1,0.4503098726272583
Genistein,MMP12,0.4503093659877777
Genistein,CHAC1,0.4503091871738434
Apigenin,VCAM1,0.4503081142902374
Daidzein,TNFRSF1A,0.4503076374530792
Apigenin,PRKDC,0.450307160615921
Apigenin,MDM4,0.45030638575553894
Daidzein,LOX,0.45030179619789124
Chrysin,CDKN1B,0.4503009021282196
Oroxylin A,MAPK14,0.45030027627944946
Apigenin,CSE1L,0.4502999484539032
Genistein,CREB1,0.45029932260513306
Daidzein,HMGA1,0.4502987265586853
Chrysin,HDAC1,0.45029738545417786
Genistein,IGFBP3,0.4502931833267212
Kaempferol,NR2F2,0.450289249420166
Apigenin,ATG7,0.45028844475746155
Genistein,IL10,0.45028722286224365
Genistein,MMP2,0.4502871334552765
Apigenin,CD38,0.4502868056297302
Chrysin,GCLM,0.4502818286418915
Apigenin,MTOR,0.4502808153629303
Oroxylin A,PRKD1,0.4502749443054199
Apigenin,MAPK3,0.4502697288990021
Apigenin,SLAMF8,0.4502697288990021
Genistein,HERC2,0.45026904344558716
Chrysin,NFKB1,0.45026895403862
Genistein,SERPINE1,0.4502596855163574
Daidzein,FOXO3,0.4502493739128113
Daidzein,MDM2,0.4502478241920471
Genistein,XRCC5,0.450247198343277
Apigenin,TSC1,0.45024681091308594
Genistein,BECN1,0.4502464234828949
Genistein,CREBBP,0.45024386048316956
Apigenin,ALOX5,0.4502432346343994
Genistein,VDAC3,0.450242817401886
Apigenin,BAP1,0.45024245977401733
Daidzein,LMNB1,0.4502415955066681
Chrysin,FN1,0.4502401649951935
Chrysin,CDK4,0.4502398669719696
Genistein,GABARAPL1,0.45023801922798157
Genistein,TIMP2,0.45023396611213684
Genistein,TERF2,0.45023199915885925
Chrysin,CDKN1A,0.4502289295196533
Apigenin,NFE2L2,0.4502284526824951
Genistein,FANCD2,0.4502236843109131
Apigenin,TERT,0.45022183656692505
Daidzein,HDAC2,0.45022130012512207
Genistein,LIG4,0.45021793246269226
Daidzein,SQSTM1,0.45021677017211914
Genistein,PARP1,0.4502147436141968
Daidzein,RELA,0.45021212100982666
Apigenin,STAT1,0.4502106308937073
Apigenin,HMGA2,0.4502089321613312
Apigenin,XRCC1,0.45020797848701477
Apigenin,ACSL3,0.4502069056034088
Oroxylin A,KDM6B,0.45020511746406555
Chrysin,NCOA4,0.4502032399177551
Oroxylin A,NLRP3,0.45019954442977905
Genistein,CCNE1,0.4501991868019104
Apigenin,JUN,0.4501984417438507
Apigenin,SNAI1,0.45019781589508057
Luteolin,FOXO4,0.4501974880695343
Genistein,FBXL5,0.45019322633743286
Daidzein,FN1,0.45019152760505676
Daidzein,CDKN1B,0.45019036531448364
Apigenin,GSS,0.4501890242099762
Apigenin,GADD45B,0.4501889646053314
Genistein,AKT1,0.45018768310546875
Chrysin,BRD4,0.4501870572566986
Genistein,HSP90AA1,0.4501839876174927
Chrysin,BNIP3L,0.4501834213733673
Genistein,ACSL4,0.450182169675827
Apigenin,ATF4,0.45018038153648376
Daidzein,HDAC1,0.4501785933971405
Chrysin,ATR,0.4501759707927704
Apigenin,PLIN2,0.45017555356025696
Oroxylin A,FOSL1,0.4501732587814331
Apigenin,HSPA5,0.4501695930957794
Apigenin,CCND1,0.4501672387123108
Genistein,BNIP3,0.4501630365848541
Chrysin,MMP9,0.4501602351665497
Kaempferol,RGS4,0.4501589834690094
Genistein,GOT1,0.4501579999923706
Apigenin,HDAC3,0.4501557946205139
Apigenin,CHEK2,0.45015519857406616
Apigenin,SLC3A2,0.4501538872718811
Oroxylin A,NOX4,0.45015186071395874
Genistein,HBP1,0.4501515328884125
Chrysin,CD82,0.45014989376068115
Apigenin,STAT3,0.45014864206314087
Chrysin,SIRT6,0.45014700293540955
